Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1891,NORTHUMBERLAND,Female,caretaker miners society offices,97,55100,1,55190,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS",Other Building Caretakers,
1891,YORKSHIRE WEST RIDING,Male,spinner piecener,559,75200,1,75220,WOOL SPINNERS WOOL PIECERS,"Spinner, Thread and Yarn",
1891,NOTTINGHAMSHIRE,Female,jennier lace,593,75400,10,75452,LACE MANUFACTURE,Lace Weaver (Hand or Machine),
1891,LONDON,Male,retired gas collector,723,87130,3,74925,GAS WORKS SERVICE,Coal-Gas Maker,
1891,GLOUCESTERSHIRE,Male,carpenter,409,95410,2593,95420,"CARPENTER, JOINER",Construction Joiner,simple
1891,DEVON,Male,farm labourer  farmer,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1891,LANCASHIRE,Male,greengrocers porter,171,37040,8,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,
1891,LANCASHIRE,Female,farmers daughter employed on farm,175,62113,2,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1891,WARWICKSHIRE,Male,agr laborer,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1891,WORCESTERSHIRE,Male,plumber painter  glazier,425,87130,3,87105,"PLUMBER, PIPE FITTER","Plumber, General",
1891,YORKSHIRE WEST RIDING,Female,taleswoman optical instruments,399,41010,1,41030,MUSICAL INSTRUMENT DEALERS,Working Proprietor (Retail Trade),
1891,DENBIGHSHIRE,Male,foreman plate layer,131,97430,1,99910,"PLATELAYER, GANGER, PACKER",Labourer,
1891,STAFFORDSHIRE,Male,employed in boot trade,666,41010,1,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),complex
1891,LANCASHIRE,Male,carriers office,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,
1891,DURHAM,Female,hosiery maker,592,75500,2,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),
1891,MIDDLESEX,Male,harrier,262,83120,1,83110,BLACKSMITHS,"Blacksmith, General",simple
1891,CHESHIRE,Male,steam engine maker filter,269,83400,1,83410,METAL MACHINISTS (ENGINE AND MACHINE MAKING),"MachineTool Operator, General",
1891,LANCASHIRE,Male,book keeper of mill,95,55100,1,55190,CHURCH CHAPEL CEMETERY CARETAKERS KEEPERS,Other Building Caretakers,complex
1891,NORFOLK,Male,light keeper,167,97190,1,22290,"HARBOUR, DOCK, WHARF, LIGHTHOUSE--OFFICIALS AND SERVANTS",Other Transport and Communications Supervisors,
1891,STAFFORDSHIRE,Male,axletree maker,365,81300,2,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,
1891,NORTHUMBERLAND,Female,book sellers assistant,543,21194,2,41030,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Working Proprietor (Retail Trade),
1891,GLAMORGANSHIRE,Male,jeweller  furniture,382,88020,1,88050,GOLD AND SILVERSMITHS JEWELLERS (NOT DEALERS),Goldsmith and Silversmith,
1891,YORKSHIRE WEST RIDING,Unknown,machinist,771,83400,7,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",simple
1891,LONDON,Female,fur driver,148,98540,1,98620,OMNIBUS HORSE DRIVERS (DEFAULT),Animal-Drawn Vehicle Driver (Road),
1891,DORSET,Female,duties of a wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1891,LANCASHIRE,Male,drawer for wraper,204,74390,1,74920,COKE BURNERS,Coke Burner,
1891,YORKSHIRE WEST RIDING,Male,timber merchants laborer,462,41015,1,41020,TIMBER MERCHANTS WOOD DEALERS,Working Proprietor (Wholesale Trade),
1891,BRECKNOCKSHIRE,Male,hairdresser,668,57020,8,57025,HAIRDRESSERS,Women's or Men's Hairdresser,simple
1891,DEVON,Male,mess attendant post office,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,
1891,GLOUCESTERSHIRE,Male,baker  confectioner,691,41010,70,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),moderate
1891,DERBYSHIRE,Male,farmer  general laborer,765,99130,1,99910,GENERAL LABOURERS,Labourer,
1891,WARWICKSHIRE,Male,boot makers clerk,81,59990,1,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,
1891,WILTSHIRE,Male,gymnast,81,59990,1,18050,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Physical Trainer,
1891,YORKSHIRE WEST RIDING,Female,ward board box maker,526,81730,1,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),
1891,LONDON,Male,foreman hydraulic  steam engineer,269,83400,1,83410,METAL MACHINISTS (ENGINE AND MACHINE MAKING),"MachineTool Operator, General",
1891,MONMOUTHSHIRE,Male,assistant in post office,2,37020,1,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",complex
1891,CORNWALL,Female,schoolmistress,52,13200,105,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",simple
1891,SURREY,Male,sorter,750,94990,2,94990,OTHER WORKERS IN SUNDRY INDUSTRIES,Other Production and Related Workers Not Elsewhere Classified,
1891,STAFFORDSHIRE,Male,post office rural messenger,4,37040,1,37040,"POST OFFICE MESSENGERS, ETC",Messenger,
1891,LEICESTERSHIRE,Male,frame work knitter retired,592,75500,4,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),
1891,YORKSHIRE WEST RIDING,Female,woolen goods weaver,561,75200,1,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,
1891,STAFFORDSHIRE,Male,score maker in brass foundry,325,83890,1,83990,BRASS BRONZE IMPLEMENT MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1891,BERKSHIRE,Male,formerly agricultural labour,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,MERIONETHSHIRE,Male,flannel factory boy,770,99200,1,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,
1891,CHESHIRE,Male,coachbuilder,365,81300,5,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,simple
1891,YORKSHIRE WEST RIDING,Male,stoker at paper mill,766,96900,2,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",complex
1891,CAMBRIDGESHIRE,Male,engineers moulder,259,72400,5,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,
1891,ESSEX,Male,paper merchant,530,41010,10,41025,PAPER DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,YORKSHIRE WEST RIDING,Male,cloth cropper,607,75000,2,75000,OTHER WORKERS SUNDRY FABRICS UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1891,DURHAM,Male,gardener nurseries,183,61250,1,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,
1891,LONDON,Male,engine turners apprentice,265,84130,1,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,
1891,LANCASHIRE,Male,muslim finisher,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",
1891,KENT,Unknown,fisherman,194,64100,8,64100,FISHERMEN,"Fisherman, DeepSea or Inland and Coastal Water",simple
1891,YORKSHIRE WEST RIDING,Male,tripe dealer,680,41010,78,41025,PROVISION DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,KENT,Male,custom house agents clerk,6,20200,2,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,
1891,LONDON,Male,staff,22,58420,1,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,simple
1891,STAFFORDSHIRE,Female,cooper domestic,457,81500,1,81930,"COOPER; HOOP--MAKER, BENDER",Cooper,
1891,CUMBERLAND,Female,husband at sea,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1891,ISLANDS IN THE BRITISH SEAS,Male,coachman servant,85,98520,1,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),
1891,YORKSHIRE WEST RIDING,Male,settler,768,84110,3,21110,ARTISANS MECHANICS,General Manager,simple
1891,YORKSHIRE WEST RIDING,Male,brewer and publican,709,77820,2,77810,BREWERS,"Brewer, General",
1891,LONDON,Male,shop man grocers,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1891,GLOUCESTERSHIRE,Female,farm labourers wife,789,99999,2,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1891,SOMERSET,Male,student indian civil service,8,20200,1,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,
1891,LONDON,Male,telegraph instt maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1891,GLAMORGANSHIRE,Male,engineers helper,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),
1891,LONDON,Male,examiner of work royal arsenal,302,74200,1,83920,ORDNANCE MANUFACTURE,Gunsmith,
1891,SUSSEX,Female,art student drawing and painting,785,99999,1,99999,OTHER STUDENTS,Unspecified worktitle or several titles,
1891,MERIONETHSHIRE,Male,musician,76,17120,3,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,simple
1891,KENT,Male,iron monger master,369,41010,1,41030,"IRONMONGER; HARDWARE--DEALER, MERCHANT",Working Proprietor (Retail Trade),
1891,LANCASHIRE,Male,grinder foundry,259,72400,8,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",
1891,LANCASHIRE,Male,sol and mining engineer,64,2700,1,2710,MINING ENGINEERS,"Mining Engineer, General",
1891,LANCASHIRE,Male,laundry engineers,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1891,LANCASHIRE,Male,collector det,63,19100,1,19190,"LIBRARIANS (LITERARY, SCIENTIFIC SOCIETY)","Other Librarians, Archivists and Curators",
1891,CHESHIRE,Female,farm assitant,177,61400,1,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,
1891,MONMOUTHSHIRE,Male,farmer lause corporal in yeomanry,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1891,LEICESTERSHIRE,Male,financier,122,44110,1,44140,"BILL BROKERS, AGENTS AND DISCOUNTERS",Stock Broker,simple
1891,CORNWALL,Male,royal artillery,20,58430,1,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,moderate
1891,SUSSEX,Male,retired railway inspector,125,24100,1,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,
1891,CHESHIRE,Female,layer at tobacconists,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1891,HERTFORDSHIRE,Male,wood cutter,182,63110,12,63110,WOODMAN,Logger (General),
1891,YORKSHIRE EAST RIDING,Female,retired hawker,760,45220,1,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,moderate
1891,CORNWALL,Female,father blacksmith abroad,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1891,NORFOLK,Male,mustard maker,700,77400,19,77140,MUSTARD VINEGAR SPICE PICKLE MAKERS,Spice Miller,moderate
1891,NOTTINGHAMSHIRE,Male,painter  insurance agent,124,44120,1,44120,INSURANCE AGENTS,Insurance Salesman,
1891,YORKSHIRE NORTH RIDING,Unknown,shepherd,178,62430,1,62430,SHEPHERD,Sheep Farm Worker,simple
1891,WARWICKSHIRE,Male,stained glass works,470,89120,1,89190,OTHER WORKERS IN GLASS MANUFACTURE,"Other Glass Formers, Cutters, Grinders and Finishers",moderate
1891,HERTFORDSHIRE,Female,deaconess,37,55100,2,55140,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Verger,simple
1891,ISLANDS IN THE BRITISH SEAS,Male,coal dealer,235,41015,3,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,LONDON,Male,packer glove warehouse,643,41010,1,97145,MANCHESTER GOODS WAREHOUSEMEN,Warehouse Porter,
1891,HAMPSHIRE,Female,ladysmaid,84,54020,30,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple
1891,SOMERSET,Male,foreman,761,22190,15,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",simple
1891,LINCOLNSHIRE,Male,machine erecter,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,moderate
1891,HAMPSHIRE,Female,retired general dealer,370,41010,1,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,MONMOUTHSHIRE,Male,keeper  gardener,185,62710,1,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,moderate
1891,ESSEX,Female,elementary school teacher london,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1891,BUCKINGHAMSHIRE,Male,certificated school teacher,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",moderate
1891,CORNWALL,Female,apprentice fancy shop,370,41010,1,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,LONDON,Male,student minister,785,99999,2,99999,OTHER STUDENTS,Unspecified worktitle or several titles,
1891,LONDON,Male,assistant milk dealer,677,61260,1,62510,"COWKEEPERS, MILKSELLERS","Dairy Farm Worker, General",
1891,LINCOLNSHIRE,Male,ships engine driver,158,98200,1,98230,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Ship’s Oiler and Greaser,
1891,STAFFORDSHIRE,Female,pinner at tape mill,598,79990,1,75490,TAPE MANUFACTURE (VARIOUS),Other Weavers and Related Workers,
1891,GLAMORGANSHIRE,Male,stay worker,658,79190,1,79190,STAY AND CORSET MAKERS,Other Tailors and Dressmakers,
1891,DORSET,Male,bricklayer for father,163,4290,1,97355,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Opening-Bridge Operator,
1891,NORFOLK,Male,gardener  painter,185,62710,1,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,
1891,CARNARVONSHIRE,Female,charge of her own house as wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1891,KENT,Unknown,brick layer journeyman,412,95120,1,95120,BRICKLAYER,Bricklayer (Construction),
1891,YORKSHIRE WEST RIDING,Unknown,blacksmith apprentice,262,83120,1,83110,BLACKSMITHS,"Blacksmith, General",
1891,WARWICKSHIRE,Male,ammunition brass case maker,325,83890,1,83990,BRASS BRONZE IMPLEMENT MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1891,LONDON,Male,at general post office,2,37020,2,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",
1891,CARMARTHENSHIRE,Male,general merchant c,111,41010,1,41025,MERCHANT -- COMMODITY UNDEFINED,Working Proprietor (Wholesale or Retail Trade),
1891,HAMPSHIRE,Male,farm and road labourer,436,97490,1,99910,ROAD LABOURERS,Labourer,
1891,SHROPSHIRE,Female,barmaid domestic,82,54090,2,54090,"DOMESTIC INDOOR SERVANTS IN HOTELS, LODGING HOUSES AND EATING HOUSES",Other Maids and Related Housekeeping Service Workers,
1891,STAFFORDSHIRE,Female,retired pianist,76,17120,1,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,
1891,DURHAM,Male,cartwright retired,367,81300,1,81925,CARTWRIGHTS,Cartwright,
1891,NORTHUMBERLAND,Male,fireman in works,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1891,CHESHIRE,Female,silk reel knitter,601,75400,1,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",
1891,LANCASHIRE,Female,factory hand cotton drawer card room,548,75100,1,75135,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Carder,
1891,SUFFOLK,Male,boot and shoe maker and letter carrier,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1891,YORKSHIRE WEST RIDING,Male,currier,507,76140,1,76150,CURRIERS,Leather Currier,simple
1891,LONDON,Female,hawker fire ornaments,760,45220,2,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,
1891,GLOUCESTERSHIRE,Male,electrician apprentice,287,85500,2,85510,ELECTRICIANS (UNDEFINED),"Electrician, General",
1891,YORKSHIRE EAST RIDING,Male,stean engine maker fitter,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1891,LONDON,Male,milkman,677,61260,1426,45220,"COWKEEPERS, MILKSELLERS",Street Vendor,simple
1891,LONDON,Male,farm agricultural labourer,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1891,BERKSHIRE,Male,foreman of carpenters,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",
1891,DEVON,Male,commissioned boatman coast guarde,160,98120,1,98100,BOATMEN ON SEAS (SEAMEN GENERAL),"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",
1891,LONDON,Male,nd class post man,160,98120,1,98100,BOATMEN ON SEAS (SEAMEN GENERAL),"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",
1891,SOMERSET,Male,labourer in malt house,708,77830,1,77830,MALTSTERS,Malt Cooker,complex
1891,STAFFORDSHIRE,Male,school master el board school,55,39900,1,39990,"OTHERS CONNECTED WITH EDUCATION - SCHOOL SERVICE GENERAL, ATTENDANTS, CLERKS, ETC",Other Clerks,
1891,YORKSHIRE EAST RIDING,Female,massager,79,16110,1,54090,"ART, MUSIC, THEATRE, CINEMA û SERVICE ETC",Other Maids and Related Housekeeping Service Workers,simple
1891,LONDON,Unknown,drover,734,62410,2,62410,DROVERS,"Livestock Worker, General",simple
1891,LONDON,Female,houses finisher,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",
1891,LONDON,Male,last maker boot,663,80100,4,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1891,ESSEX,Unknown,inn keeper,713,51020,1,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),moderate
1891,LEICESTERSHIRE,Male,horticultural builders apprentice,349,87530,1,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,
1891,DEVON,Male,sergeant r r e s telegraphist,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,
1891,DEVON,Female,retired laundrey,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1891,CARNARVONSHIRE,Male,slate machinist sawing,771,83400,1,79550,MACHINISTS MACHINE WORKERS UNDEFINED,Sewing-Machine Operator,
1891,SUSSEX,Male,certificated master,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1891,YORKSHIRE WEST RIDING,Male,fancy weaver,606,75400,287,75400,WEAVERS (UNDEFINED),"Weaver, Specialisation Unknown",
1891,PEMBROKESHIRE,Male,labourer farm,181,62110,9,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,moderate
1891,YORKSHIRE WEST RIDING,Male,clay merchant brick manufacturer  farmer,471,41010,1,41020,BRICK DEALERS,Working Proprietor (Wholesale Trade),
1891,CARNARVONSHIRE,Male,quarryman baptist preacher,225,71130,1,71110,LIMESTONE QUARRIER,"Quarryman, General",
1891,WORCESTERSHIRE,Female,clay brick moulder,464,89300,4,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),
1891,BERKSHIRE,Male,stable lad,139,62460,18,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,
1891,LONDON,Female,racquest ball coverer,276,84190,1,84190,OTHER WORKERS (SPINNING WEAVING MACHINERY MAKING),Other Machinery Fitters and Machine Assemblers,
1891,SOMERSET,Female,dairy daughter,677,61260,1,62510,"COWKEEPERS, MILKSELLERS","Dairy Farm Worker, General",
1891,NOTTINGHAMSHIRE,Female,dressmaker retired,657,79130,7,79140,DRESSMAKERS,Dressmaker,
1891,MONMOUTHSHIRE,Male,clark,119,39310,7,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",simple
1891,GLAMORGANSHIRE,Male,crane worker,766,96900,2,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1891,DURHAM,Unknown,assistant boot trade,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1891,LANCASHIRE,Male,apprentice to iron work,349,87530,2,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,
1891,DURHAM,Male,retired rural postman pensioner,3,37030,1,37030,POSTMEN,Postman,
1891,GLAMORGANSHIRE,Male,engineer mechanic,279,84190,1,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,
1891,GLOUCESTERSHIRE,Male,errand boy boot factory,171,37040,2,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,
1891,DERBYSHIRE,Male,mineral mill grinder,745,17900,1,17190,ORGAN GRINDERS,"Other Composers, Musicians and Singers",
1891,SUFFOLK,Male,master of workhouse,12,31090,5,20210,POOR LAW SERVICE,Government Administrator,moderate
1891,NORTHUMBERLAND,Male,sugar boiler and confectioner,693,77200,1,77200,SUGAR REFINERS,"Sugar Processor or Refiner, Specialisation Unknown",
1891,NORFOLK,Male,retired major in the army and batt not lane,19,58420,1,58320,ARMY OFFICERS (RETIRED),Officer,
1891,YORKSHIRE EAST RIDING,Male,waterproof cover maker,490,90100,1,75660,WATERPROOF GOODS MAKERS,Textile Waterproofer,
1891,YORKSHIRE WEST RIDING,Male,master paulterer,761,22190,2,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,
1891,LONDON,Male,nd division clerk general post office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,complex
1891,YORKSHIRE WEST RIDING,Female,gasser silk works,574,75200,1,75220,SILK WORKERS - SPINNERS,"Spinner, Thread and Yarn",
1891,STAFFORDSHIRE,Male,machine,771,83400,4,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",simple
1891,LANCASHIRE,Male,out servant,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",
1891,GLOUCESTERSHIRE,Male,riding master,139,62460,4,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,moderate
1891,LONDON,Male,secretary of railway co foreign,777,21190,1,21110,OWNERS OF COMPANIES,General Manager,
1891,WARWICKSHIRE,Male,assistant woodman,182,63110,1,63110,WOODMAN,Logger (General),moderate
1891,LINCOLNSHIRE,Male,f b farm foreman,177,61400,1,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,
1891,YORKSHIRE WEST RIDING,Male,ruling machine maker,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,
1891,STAFFORDSHIRE,Male,laborer on a stones bank,121,33130,1,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,
1891,DURHAM,Female,retired cook domestic,101,53101,4,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",
1891,WORCESTERSHIRE,Male,tip works labourer boot,485,74100,1,74500,MINERAL OIL WORKER,"Petroleum-Refining Worker, Specialisation Unknown",
1891,YORKSHIRE WEST RIDING,Male,labourer for fitters,266,84130,1,99910,"FITTERS, TURNERS (ENGINE AND MACHINE) LABOURERS",Labourer,
1891,CORNWALL,Male,retired colo sergt royal marines,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,
1891,DURHAM,Male,laborer in boiler works,275,87350,5,87350,BOILER MAKERS,Boilersmith,complex
1891,CHESHIRE,Male,lath manufacturer,454,81990,1,95490,"LATH, WOODEN FENCE, HURDLE-MAKER","Other Carpenters, Joiners and Parquetry Workers",
1891,YORKSHIRE EAST RIDING,Male,errand boy to furniture broker,171,37040,1,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,complex
1891,WILTSHIRE,Male,general labourer retired,765,99130,3,99910,GENERAL LABOURERS,Labourer,
1891,DEVON,Unknown,wife of a stoker r n,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,complex
1891,GLOUCESTERSHIRE,Male,gas fitter,426,87130,118,87120,GASFITTER,Gas Pipe Fitter,
1891,CORNWALL,Female,bootmaker,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",simple
1891,DURHAM,Male,labourer in moulders,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,moderate
1891,LONDON,Female,lives with her grandfather,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1891,NOTTINGHAMSHIRE,Male,retired general dealer,370,41010,1,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),
1891,DURHAM,Male,steam engine maker driller,269,83400,2,83410,METAL MACHINISTS (ENGINE AND MACHINE MAKING),"MachineTool Operator, General",
1891,KENT,Male,clerk in gores ammunition works,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,
1891,DENBIGHSHIRE,Male,butchers manager,682,77310,1,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",
