Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1911,SHROPSHIRE,Male,rivetter,282,87430,6,87462,"RIVETERS RIGGERS METAL PLATE WORKERS (NOT SHIPS, TEXTILES, BOILERS)",Riveter (Hand or Machine),simple
1911,NOTTINGHAMSHIRE,Male,jobbing printers apprentice,536,92110,1,92110,PRINTERS SO DESCRIBED,"Printer, General",
1911,YORKSHIRE WEST RIDING,Male,parish relief,794,99999,10,99999,"NO SPECIFIED OCCUPATION - RECEIVING INCOME, SUPPORT",Unspecified worktitle or several titles,
1911,LANCASHIRE,Male,tally clerk master porter,125,24100,1,39960,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Clerk,
1911,CUMBERLAND,Female,general servant,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,LONDON,Male,student commerce,785,99999,2,99999,OTHER STUDENTS,Unspecified worktitle or several titles,
1911,RUTLAND,Male,musician teacher,76,17120,1,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,moderate
1911,ESSEX,Male,generl labouer,428,21220,1,21240,CONTRACTORS: PUBLIC WORKS: SEWER DRAINAGE DOCK HARBOUR CANAL,Contractor,
1911,LONDON,Male,strippen,526,81730,1,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),simple
1911,BRECKNOCKSHIRE,Female,elementary school teacher assistant,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1911,FLINTSHIRE,Male,tinplate maker,321,87340,1,87340,TINPLATE GOODS MANUFACTURE,Tinsmith,
1911,BERKSHIRE,Female,domestic servant somerset,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,LANCASHIRE,Female,farmers daughter household work,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1911,SOMERSET,Female,hotel waitress disengaged,719,53220,1,53210,HOTEL WAITERS,"Waiter, General",
1911,NORFOLK,Female,author,56,15100,2,15950,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Advertising Copywriter,simple
1911,LONDON,Male,cam traveller underlines,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1911,WILTSHIRE,Male,labourer in carriage works,360,81300,1,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,
1911,LANCASHIRE,Female,colour weaver,551,75400,9,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),moderate
1911,CAMBRIDGESHIRE,Female,domestic servant parlormaid,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,LONDON,Male,draightsman,279,84190,1,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,simple
1911,ESSEX,Male,carpenter railway,134,98490,8,54090,OTHER RAILWAY SERVANTS,Other Maids and Related Housekeeping Service Workers,
1911,ANGLESEY,Male,butler valet,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,HAMPSHIRE,Male,retired pianoforte maker,393,94120,1,94160,PIANO ORGAN MAKERS,Organ Builder,
1911,CARNARVONSHIRE,Male,plate layer on railway,131,97430,1,99910,"PLATELAYER, GANGER, PACKER",Labourer,complex
1911,LANCASHIRE,Female,coach trimmer,365,81300,2,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,
1911,LANCASHIRE,Male,press toolmaker for sheet metal stampings,380,41015,1,41020,METAL DEALERS,Working Proprietor (Wholesale Trade),
1911,YORKSHIRE NORTH RIDING,Male,iron moulders labourer,259,72400,6,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,
1911,YORKSHIRE WEST RIDING,Female,servant farm,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,YORKSHIRE WEST RIDING,Male,carrage washer railway,146,97190,1,97190,OTHERS CONNECTED WITH CARRIAGE/CARTAGE (NOT MINE),Other Dockers and Freight Handlers,
1911,DERBYSHIRE,Male,coal lime iron works manager,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",
1911,ESSEX,Male,engine boilermaker,255,83230,1,83240,PATTERNMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Metal Pattern Maker (Foundry),
1911,BEDFORDSHIRE,Female,pickling,700,77400,1,77990,MUSTARD VINEGAR SPICE PICKLE MAKERS,Other Food and Beverage Processors,simple
1911,ESSEX,Male,talor,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",simple
1911,DEVON,Male,bandmaster,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,simple
1911,YORKSHIRE WEST RIDING,Male,papers maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1911,HAMPSHIRE,Male,marine pensioner musician teaching music,76,17120,1,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,
1911,MONMOUTHSHIRE,Male,minner coal hewer,196,71120,3,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",
1911,SURREY,Male,steel manufacturers clerk,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",
1911,LONDON,Male,piano trade engineer,363,84400,1,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,
1911,CORNWALL,Female,grocers assentant,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1911,MONMOUTHSHIRE,Male,packer,695,77650,1,77650,CHOCOLATE COCOA MAKERS,Chocolate Maker,simple
1911,CHESHIRE,Male,general errand boy,171,37040,1,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,
1911,WARWICKSHIRE,Male,della works machouse,725,85500,1,96190,OTHER ELECTRICITY SUPPLY,Other Power-Generating Machinery Operators,
1911,GLOUCESTERSHIRE,Male,golf proffesional,81,59990,1,18090,BILLIARDS CRICKET AND OTHER GAMES SERVICE,"Other Athletes, Sportsmen and Related Workers",
1911,LANCASHIRE,Male,weaver retired cotton,551,75400,2,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),
1911,CUMBERLAND,Female,farm servants,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,WARWICKSHIRE,Male,silversmith large silver work,318,88040,1,88050,"SILVER-SMITHS, BUFFERS, BURNISHERS, FINISHERS",Goldsmith and Silversmith,
1911,LINCOLNSHIRE,Male,oragon builders apprentice,349,87530,1,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,
1911,DEVON,Female,sorter and packer,750,94990,1,94990,OTHER WORKERS IN SUNDRY INDUSTRIES,Other Production and Related Workers Not Elsewhere Classified,
1911,DERBYSHIRE,Female,cotton doubbler,549,75200,3,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",
1911,LANCASHIRE,Male,assistant in drapers business,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),
1911,CHESHIRE,Male,canal companys banksman repairer,163,4290,1,97355,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Opening-Bridge Operator,
1911,LONDON,Male,labourer g n rly,132,98490,2,99910,RAILWAY LABOURER (NOT RAILWAY CONTRACTOR'S LABOURER),Labourer,
1911,LINCOLNSHIRE,Male,grocer and pork butcher,697,41010,2,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1911,DENBIGHSHIRE,Female,assisting on farm,181,62110,9,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1911,DERBYSHIRE,Male,cotton warp sizer,550,75200,4,75415,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Beam Warper,
1911,MIDDLESEX,Male,backmaking and marking ff,117,44330,1,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,complex
1911,SUSSEX,Male,retired master tailor,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",
1911,DURHAM,Male,det sergt of police,11,58220,1,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),
1911,DEVON,Male,shortman,81,59990,1,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,simple
1911,LONDON,Male,club steward out of work,90,53290,1,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,
1911,ESSEX,Male,carrage maker,365,81300,2,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,
1911,WILTSHIRE,Female,teacher in the school with husband,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1911,NORFOLK,Male,laberorer,464,89300,1,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),simple
1911,LONDON,Female,hemstitsher,659,79590,1,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",simple
1911,HAMPSHIRE,Female,poultry work,190,62920,2,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,
1911,WARWICKSHIRE,Male,horse bus driver,148,98540,1,98620,OMNIBUS HORSE DRIVERS (DEFAULT),Animal-Drawn Vehicle Driver (Road),moderate
1911,LANCASHIRE,Male,cowman on farm,179,62420,1,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,
1911,YORKSHIRE WEST RIDING,Male,salesman egg of butter factor,679,77500,1,41025,CHEESEMONGERS BUTTERMEN,Working Proprietor (Wholesale or Retail Trade),
1911,LONDON,Male,blackmith,262,83120,2,83110,BLACKSMITHS,"Blacksmith, General",simple
1911,LANCASHIRE,Male,laundry carman or vanman,143,97190,1,97190,WATER CARRIERS,Other Dockers and Freight Handlers,
1911,DURHAM,Male,gas smallwood barman,426,87130,1,87120,GASFITTER,Gas Pipe Fitter,
1911,LONDON,Female,hospital nurse domestic,47,7220,1,7110,HOSPITAL SICK NURSES,"Professional Nurse, General",
1911,MONMOUTHSHIRE,Male,galvanized cold rollers helper,245,72100,1,72830,GALVANIZED SHEET MANUFACTURE,Hot-Dip Plater,complex
1911,CHESHIRE,Male,stone mason apprentice,414,95110,3,95140,MASON,Stonemason (Construction),
1911,CARNARVONSHIRE,Male,farmers son assisting on farm,175,62113,3,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1911,DURHAM,Male,coal miner stone man above ground,196,71120,3,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",
1911,LANCASHIRE,Male,etchers apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1911,LONDON,Female,private means gate domestic servant,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,NOTTINGHAMSHIRE,Male,lace curtain and hosiery dealer,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),
1911,YORKSHIRE WEST RIDING,Male,drainer farm,188,97490,1,97415,LAND DRAINAGE SERVICE,Excavator (Hand Tools),
1911,NOTTINGHAMSHIRE,Male,press boy,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,moderate
1911,MIDDLESEX,Male,helper to his father,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1911,LONDON,Male,general wood turning,455,81230,1,81230,WOOD TURNER,Wood Turner,
1911,YORKSHIRE EAST RIDING,Male,agricultural auctioner and valuer,116,44330,1,44330,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Appraiser,
1911,NORTHUMBERLAND,Male,sad loft maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1911,ESSEX,Female,years soldier,20,58430,1,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,
1911,LONDON,Male,army pensioner overseer,773,58410,1,99999,ARMY PENSIONERS,Unspecified worktitle or several titles,moderate
1911,MIDDLESEX,Male,superintendent and inspector,13,58900,1,20210,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Administrator,
1911,DURHAM,Male,bricklayer building labourer,413,95120,1,99910,BRICKLAYER'S LABOURER,Labourer,
1911,YORKSHIRE NORTH RIDING,Male,farm labourer but out of work,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,CAMBRIDGESHIRE,Female,waitress confectionery,719,53220,1,53210,HOTEL WAITERS,"Waiter, General",
1911,LONDON,Male,apprentice to motor engineering,363,84400,3,87370,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Vehicle Sheet-Metal Worker,
1911,LANCASHIRE,Male,linotype printers assistant,537,92900,1,92990,OTHERS IN PRINTING,Other Printers and Related Workers,moderate
1911,LONDON,Male,headresser,668,57020,1,57025,HAIRDRESSERS,Women's or Men's Hairdresser,
1911,SOMERSET,Male,laberor farm,181,62110,2,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,LEICESTERSHIRE,Male,bottling beer trade,715,77880,1,77890,BEER BOTTLERS,"Other Brewers, Wine and Beverage Makers",moderate
1911,LANCASHIRE,Male,greengrocer apprentice,698,41010,1,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),
1911,DERBYSHIRE,Female,tenter cotton works,548,75100,1,75130,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Picker,
1911,GLAMORGANSHIRE,Male,manager of colliery co,201,2700,1,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",
1911,YORKSHIRE WEST RIDING,Male,steel labourer at,244,72100,1,72000,"STEEL--MANUFACTURE, SMELTING, FOUNDING","Metal Processor, Specialisation Unknown",moderate
1911,DENBIGHSHIRE,Male,farm labourer retired,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,ISLANDS IN THE BRITISH SEAS,Male,laborer gas works,205,74390,1,99930,FACTORY LABOURERS (UNDEFINED) COKE AND GAS,Factory Worker,
1911,HAMPSHIRE,Male,retired pensioner civil servant of customs dept,6,20200,1,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,
1911,LINCOLNSHIRE,Male,apprentice fitter iron foundry,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1911,NORTHUMBERLAND,Male,labourer to cabinet maker,437,81120,1,81120,CABINET MAKERS,Cabinetmaker,
1911,SHROPSHIRE,Male,labourer at cream factory,583,75000,1,75000,COCOA FIBRE MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1911,WARWICKSHIRE,Female,man and wife warehouse,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1911,LONDON,Male,manager trusteed late fathers estate,116,44330,1,44130,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Estate Agent,
1911,LANCASHIRE,Female,wife of gentleman,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1911,WARWICKSHIRE,Female,artificial silk trade lacer,634,41010,1,41025,SILK MERCHANTS DEALERS,Working Proprietor (Wholesale or Retail Trade),
1911,DURHAM,Male,miner feller above ground,211,71120,1,71105,MINERS IN OTHER OR UNDEFINED MINERALS,"Miner, General",
1911,NOTTINGHAMSHIRE,Female,drawing minder,533,92110,1,92240,PRINTING MACHINE MINDERS,Offset Pressman,
1911,LONDON,Male,oster,139,62460,4,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple
1911,LANCASHIRE,Male,pawn broker apprentice,759,49020,2,49020,PAWNBROKERS,Pawnbroker,
1911,LANCASHIRE,Male,errand boy ironmongers,171,37040,7,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1911,ESSEX,Male,apprentice glass blower,468,89120,3,89330,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Annealing Furnaceman,
1911,CHESHIRE,Male,wales chemist producer gas,426,87130,1,87120,GASFITTER,Gas Pipe Fitter,
1911,BEDFORDSHIRE,Male,solicitors accountant,41,12900,1,12910,OTHERS CONNECTED WITH LAW,"Jurist (except Lawyer, Judge or Solicitor)",
1911,DURHAM,Male,apprentice fitter on ship,347,87590,1,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,
1911,LONDON,Male,johnson and phillip arc lamp dept,285,85100,1,85320,ELECTRICAL LAMP MAKERS,Electrical Equipment Assembler,
1911,DEVON,Female,geneal servant,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1911,SHROPSHIRE,Female,tialoress,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",
1911,MIDDLESEX,Female,kitchen woman,721,59990,1,54090,OTHER HOTEL SERVANTS,Other Maids and Related Housekeeping Service Workers,
1911,LEICESTERSHIRE,Male,granite sett  maker,224,71130,1,71110,STONE QUARRIERS,"Quarryman, General",
1911,NORTHUMBERLAND,Male,above bank screens,200,71120,1,71105,COAL MINERS ABOVE GROUND,"Miner, General",
1911,WORCESTERSHIRE,Female,head mistress inf school,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1911,KENT,Male,engineer metal polisher,439,93190,1,81955,FRENCH POLISHER,Wooden Furniture Finisher,
1911,HAMPSHIRE,Female,flag maker h m dockyard,347,87590,2,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,
1911,LANCASHIRE,Male,farmers son horseman on farm,175,62113,2,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1911,DURHAM,Male,prentise riveter in shipyard ship plate,345,87530,1,87462,SHIP BOAT PLATERS RIVETTERS,Riveter (Hand or Machine),
1911,SURREY,Male,assistant superintendent port od london authority millwall dock,167,97190,1,22290,"HARBOUR, DOCK, WHARF, LIGHTHOUSE--OFFICIALS AND SERVANTS",Other Transport and Communications Supervisors,
1911,LINCOLNSHIRE,Male,doctor in medicine,42,6100,1,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",
1911,DEVON,Female,assistent,257,83230,2,83240,PATTERNMAKERS (UNDEFINED),Metal Pattern Maker (Foundry),simple
1911,ESSEX,Male,waterproof spreader,490,90100,1,90100,WATERPROOF GOODS MAKERS,"Rubber Product Maker, Specialisation Unknown",
1911,LANCASHIRE,Female,cotton ring doffer school half time,549,75200,1,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",complex
1911,YORKSHIRE NORTH RIDING,Female,famers daughter,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1911,CARNARVONSHIRE,Male,retired fruiterer,698,41010,1,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),
1911,LANCASHIRE,Female,firewoman,766,96900,4,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",simple
1911,LANCASHIRE,Male,sticher,659,79590,3,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,simple
1911,WARWICKSHIRE,Male,miller and corn dealer,686,77100,1,77120,CORN MILLERS,Grain Miller,
1911,LANCASHIRE,Female,corset caser,658,79190,1,79190,STAY AND CORSET MAKERS,Other Tailors and Dressmakers,
1911,DEVON,Male,shipwright apprentice,348,87530,163,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,
1911,CORNWALL,Male,butcher slaterman,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",moderate
1911,SUSSEX,Male,retired clerk of buildg water works,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),
1911,DERBYSHIRE,Male,swing minder,533,92110,1,92250,PRINTING MACHINE MINDERS,Direct Lithographic Pressman,
1911,WARWICKSHIRE,Male,brick makers traveller,464,89300,1,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,
1911,YORKSHIRE NORTH RIDING,Male,shipsplate rivetter,282,87430,1,87462,"RIVETERS RIGGERS METAL PLATE WORKERS (NOT SHIPS, TEXTILES, BOILERS)",Riveter (Hand or Machine),
1911,GLOUCESTERSHIRE,Male,collier repairer ofroad,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",moderate
1911,NORFOLK,Male,ex publican,713,51020,1,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",
1911,WORCESTERSHIRE,Male,general labourer gas tarring,765,99130,2,99910,GENERAL LABOURERS,Labourer,complex
1911,LONDON,Female,wardrobe dealers manageress,761,22190,1,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,
1911,SUFFOLK,Male,stokers labourer,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1911,LONDON,Male,music and general compositor,531,92120,1,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,
1911,SOMERSET,Male,farmers son assistant,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",
1911,MIDDLESEX,Male,carriers booking clerk,125,24100,1,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,
1911,YORKSHIRE WEST RIDING,Male,sacristan,37,55100,1,31090,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Government Executive Officials Not Elsewhere Classified,simple
1911,HAMPSHIRE,Male,gnl laborer,765,99130,2,99910,GENERAL LABOURERS,Labourer,
1911,DERBYSHIRE,Female,joiner old age pensioner,409,95410,1,95420,"CARPENTER, JOINER",Construction Joiner,
1911,CHESHIRE,Male,fire insurance apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1911,YORKSHIRE NORTH RIDING,Male,labour wharf,354,87590,1,99910,SHIPYARD LABOURERS (UNDEFINED),Labourer,moderate
1911,LINCOLNSHIRE,Male,caretaker isolation hospital,97,55100,1,55290,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS","Other Charworkers, Cleaners and Related Workers",
1911,DERBYSHIRE,Male,retired from work,772,99999,2,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1911,MIDDLESEX,Female,sick nurse monthly nurse and masseuss,46,7110,1,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",
1911,GLAMORGANSHIRE,Male,kilkarn on farm,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,moderate
1911,KENT,Male,club pensioner,90,53290,1,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,
1911,STAFFORDSHIRE,Male,apprentice runner turner,455,81230,1,81230,WOOD TURNER,Wood Turner,moderate
1911,LANCASHIRE,Female,carding engine cotton spinning,549,75200,1,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",
1911,LANCASHIRE,Male,salesman,113,43090,1,42220,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),Buyer,
1911,LONDON,Female,fulther maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1911,LANCASHIRE,Female,inder,204,74390,1,74920,COKE BURNERS,Coke Burner,
1911,SUFFOLK,Female,machinest,771,83400,13,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",simple
1911,LONDON,Male,turner rc laboratory dept royal arsenal,302,74200,1,83920,ORDNANCE MANUFACTURE,Gunsmith,
1911,BERKSHIRE,Male,farm labourer out of work,181,62110,3,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,LANCASHIRE,Female,mineral water bottle washing,143,97190,1,97190,WATER CARRIERS,Other Dockers and Freight Handlers,
1911,SUFFOLK,Male,sugar boiler,693,77200,15,77200,SUGAR REFINERS,"Sugar Processor or Refiner, Specialisation Unknown",moderate
1911,SOMERSET,Male,boot and shoe operator machinist,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1911,YORKSHIRE WEST RIDING,Male,labourer steel wire works,244,72100,3,72000,"STEEL--MANUFACTURE, SMELTING, FOUNDING","Metal Processor, Specialisation Unknown",
1911,HERTFORDSHIRE,Male,retired farm labourer,181,62110,26,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1911,SURREY,Female,martlust,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,simple
1911,CAMBRIDGESHIRE,Male,farmers labourer on farm,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1911,STAFFORDSHIRE,Male,pottery engineman,467,89200,7,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",
1911,MONMOUTHSHIRE,Male,underground workman repairer,396,94990,1,94990,FISHING TACKLE MAKERS,Other Production and Related Workers Not Elsewhere Classified,
1911,ESSEX,Male,civil servant nd from clerk,6,20200,1,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",
1911,GLOUCESTERSHIRE,Male,stoker imperial job co,723,87130,1,74925,GAS WORKS SERVICE,Coal-Gas Maker,complex
1911,DURHAM,Male,labourer b i co,765,99130,1,99910,GENERAL LABOURERS,Labourer,
