Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1861,ESSEX,Female,hampshire,17,58420,1,58320,ARMY OFFICERS (EFFECTIVE),Officer,simple
1861,DORSET,Female,milkwoman,677,61260,3,62510,"COWKEEPERS, MILKSELLERS","Dairy Farm Worker, General",simple
1861,YORKSHIRE NORTH RIDING,Male,hairdresser,668,57020,49,57025,HAIRDRESSERS,Women's or Men's Hairdresser,simple
1861,MONTGOMERYSHIRE,Male,farm servant boy,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1861,LEICESTERSHIRE,Female,income from annuities,775,99999,1,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,
1861,DEVON,Male,road contractor,434,21290,35,3010,"ROAD--CONTRACTOR, SURVEYOR, INSPECTOR","Surveyor, General",
1861,YORKSHIRE EAST RIDING,Male,master carpenter employing men and boys,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",
1861,SOMERSET,Male,clergyman  schoolmaster,54,13990,1,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,
1861,MERIONETHSHIRE,Male,farmer with  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,DURHAM,Male,pigman,190,62920,3,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,simple
1861,LONDON,Male,retired white smith,343,87390,1,87340,WHITESMITHS,Tinsmith,moderate
1861,DEVON,Male,butchers,682,77310,1,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",simple
1861,CARDIGANSHIRE,Male,linen and woollen draper master,655,41010,1,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),
1861,SUSSEX,Male,labourer and chelsea pensioner,765,99130,1,99910,GENERAL LABOURERS,Labourer,complex
1861,LEICESTERSHIRE,Male,butchers arms,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",moderate
1861,ISLANDS IN THE BRITISH SEAS,Male,late tide survey on superanate on list farming,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1861,NORTHUMBERLAND,Female,retired masters wife,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1861,YORKSHIRE WEST RIDING,Male,innkeeper commercial,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1861,LANCASHIRE,Male,recter at bleach works,610,75600,1,75615,SILK BLEACHERS,Textile Bleacher,
1861,LEICESTERSHIRE,Female,formerly tailoress,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",
1861,CUMBERLAND,Female,servant,84,54020,1214,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1861,SOMERSET,Male,clergyman not care of souls,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,
1861,SUSSEX,Male,carpenter master employing,409,95410,1,95420,"CARPENTER, JOINER",Construction Joiner,
1861,CHESHIRE,Female,locomotive engine drivers wife,772,99999,4,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,complex
1861,GLAMORGANSHIRE,Female,filling,204,74390,1,74920,COKE BURNERS,Coke Burner,simple
1861,YORKSHIRE EAST RIDING,Male,farmer of  emp  lab   boys,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,CARDIGANSHIRE,Male,merchant,111,41010,14,41025,MERCHANT -- COMMODITY UNDEFINED,Working Proprietor (Wholesale or Retail Trade),
1861,LEICESTERSHIRE,Male,farmer  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,WORCESTERSHIRE,Female,boot maker  westeyan local maker daughter,999,-1,1,0,,,
1861,DURHAM,Female,berlin wool dealer,599,79990,2,75490,FANCY GOODS TEXTILE MANUFACTURE (VARIOUS),Other Weavers and Related Workers,
1861,MONMOUTHSHIRE,Male,brickmaker,464,89300,4,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,
1861,LONDON,Male,box  maker journeyman,526,81730,1,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),moderate
1861,CHESHIRE,Male,chemist,482,41010,1,6710,CHEMISTS DRUGGISTS,Pharmacist,simple
1861,GLAMORGANSHIRE,Female,proprietor of houses granddaughter,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,CARNARVONSHIRE,Female,publican keeping a tavern,776,99999,1,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,
1861,LANCASHIRE,Male,drapers assistants apprentice,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),
1861,CARMARTHENSHIRE,Male,farmer of  acres employing  boys,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,complex
1861,LANCASHIRE,Female,travellar hawks,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1861,LONDON,Male,and decorater,117,44330,1,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,
1861,CORNWALL,Male,agricultural labourer boy,181,62110,8,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1861,STAFFORDSHIRE,Male,victualler and small farmer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,ESSEX,Male,master blacksmith empoling one son,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,ANGLESEY,Male,annuitant,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,
1861,WARWICKSHIRE,Male,rail carriage fitter,360,81300,1,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,
1861,WARWICKSHIRE,Male,solicitors messenger,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1861,DURHAM,Male,retired surveyor,66,3010,1,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",
1861,LANCASHIRE,Male,iron moulder apprentice,259,72400,1,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,
1861,BERKSHIRE,Male,mole stick maker,669,79930,1,79930,UMBRELLA PARASOL AND STICK MAKERS,Umbrella Maker,
1861,CORNWALL,Female,draper labourer in a copper miner,208,71120,1,71105,COPPER MINER,"Miner, General",
1861,LANCASHIRE,Male,officer,160,98120,3,98100,BOATMEN ON SEAS (SEAMEN GENERAL),"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",simple
1861,LONDON,Male,clerk curtons house agent,116,44330,1,44320,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Auctioneer,
1861,LANCASHIRE,Male,overlooker powerlooms cotton mill,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1861,WARWICKSHIRE,Male,watch weaver jeweller,386,84220,1,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,
1861,NORTHUMBERLAND,Female,house servant  cook,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1861,LINCOLNSHIRE,Male,ship,160,98120,1,98100,BOATMEN ON SEAS (SEAMEN GENERAL),"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",simple
1861,LINCOLNSHIRE,Male,tanner,506,76140,19,76145,TANNERS FELLMONGERS,Tanner,simple
1861,DORSET,Male,farmer  acres employing  men  boys,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,YORKSHIRE WEST RIDING,Male,joiner of  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,GLOUCESTERSHIRE,Male,commander r n retired,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,
1861,SOMERSET,Male,com dealer,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),moderate
1861,YORKSHIRE WEST RIDING,Female,cripple and from birth,117,44330,1,44130,SURVEYORS (HOUSE AGENTS),Estate Agent,
1861,NORTHUMBERLAND,Male,pork butcher shop,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",
1861,LANCASHIRE,Female,cotton halfline piecer,549,75200,1,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",
1861,LONDON,Male,skinner,505,79200,1,79220,SKINNERS FURRIERS,Fur Tailor,simple
1861,DORSET,Male,commission boatman coast guard,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,complex
1861,YORKSHIRE WEST RIDING,Male,book keeper in sack manufacturing,63,19100,1,19190,"LIBRARIANS (LITERARY, SCIENTIFIC SOCIETY)","Other Librarians, Archivists and Curators",
1861,CHESHIRE,Female,silk and scholar,787,99999,1,99999,SCHOLARS ETC,Unspecified worktitle or several titles,
1861,RUTLAND,Male,mat maker,585,75000,1,75457,MAT MANUFACTURE (VARIOUS),Carpet Weaver (Hand or Machine),
1861,YORKSHIRE WEST RIDING,Male,boot maker master employs  man,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1861,DURHAM,Male,keepman,360,81300,1,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,simple
1861,LONDON,Female,housekeeper  cook servant,101,53101,1,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",
1861,MIDDLESEX,Female,servant nursemaid,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1861,GLOUCESTERSHIRE,Male,carrier,141,98550,4,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),simple
1861,WARWICKSHIRE,Female,works at home,788,99999,8,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,moderate
1861,LANCASHIRE,Male,brickseller lab,408,97410,1,97415,BUILDERS' EXCAVATORS,Excavator (Hand Tools),
1861,CORNWALL,Male,bargeman owner of vessels,220,21140,1,21110,STONE QUARRY MINE OWNERS,General Manager,
1861,MIDDLESEX,Male,coach trimmer,365,81300,13,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,
1861,LONDON,Female,house daughter,772,99999,4,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1861,LEICESTERSHIRE,Female,rare road time keepers wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,BRECKNOCKSHIRE,Male,bankers clerk,121,33130,4,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,
1861,ESSEX,Male,farmer farming  acres employing  men and  boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,WARWICKSHIRE,Male,british school teacher,52,13200,2,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1861,KENT,Male,book  shoe maker,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",
1861,SURREY,Male,ivory turner,739,94990,2,94990,BONE HORN IVORY TORTOISE-SHELL WORKERS,Other Production and Related Workers Not Elsewhere Classified,
1861,WARWICKSHIRE,Male,glass metal maker,468,89120,1,89156,"SHEET, PLATE--GLASS MANUFACTURE",Glass Cutter,
1861,LINCOLNSHIRE,Male,engineer,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",simple
1861,BUCKINGHAMSHIRE,Male,author,56,15100,1,15950,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Advertising Copywriter,simple
1861,YORKSHIRE WEST RIDING,Female,shoe  clogg maker masters wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,complex
1861,DEVON,Female,daughter at home,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,moderate
1861,ESSEX,Male,collector of rates and taxes,14,31090,1,20210,"MUNICIPAL, PARISH, AND  LOCAL OR COUNTY SHERIFFS AND CLERKS",Government Administrator,complex
1861,LONDON,Male,mech salesman,113,43090,1,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",moderate
1861,NORTHAMPTONSHIRE,Male,farm of  acres employing  boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,DORSET,Male,chilsey pensioner,775,99999,1,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,
1861,LANCASHIRE,Male,apprentice turner,455,81230,1,81230,WOOD TURNER,Wood Turner,
1861,DEVON,Male,farm superintendent,177,61400,2,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,
1861,LANCASHIRE,Male,lab chemical works,480,1100,14,1190,MANUFACTURING CHEMIST,Other Chemists,
1861,MONMOUTHSHIRE,Male,farmer  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,CAMBRIDGESHIRE,Female,omitted in no  module,797,99999,1,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,
1861,ESSEX,Male,poultorer,685,41010,3,77940,FISHMONGERS,Fish Butcher,
1861,STAFFORDSHIRE,Female,daughter assistant,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,YORKSHIRE WEST RIDING,Male,engine firer at a woollen factory,583,75000,1,75000,COCOA FIBRE MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",complex
1861,CAMBRIDGESHIRE,Male,publican  farmer of  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,DURHAM,Male,winder,750,94990,1,94990,OTHER WORKERS IN SUNDRY INDUSTRIES,Other Production and Related Workers Not Elsewhere Classified,simple
1861,KENT,Male,pensioner dock shipwright,775,99999,1,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,
1861,STAFFORDSHIRE,Male,grocer and gardeners son,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,HAMPSHIRE,Male,inn keeper  farmer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,DORSET,Male,servant on farm,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1861,ESSEX,Female,farmer acres men boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,YORKSHIRE WEST RIDING,Male,flaxdresser foreman,724,87120,1,96950,WATERWORKS SERVICE,Water Treatment Plant Operator (Waterworks),moderate
1861,HAMPSHIRE,Male,farm laborers son,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1861,LANCASHIRE,Male,out door lab,765,99130,15,99910,GENERAL LABOURERS,Labourer,
1861,YORKSHIRE WEST RIDING,Male,wesleyan schoolmaster,52,13200,2,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1861,KENT,Female,labrs wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1861,BRECKNOCKSHIRE,Female,instructeress,54,13990,2,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,
1861,CUMBERLAND,Male,maker and parish clerk,37,55100,1,31090,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Government Executive Officials Not Elsewhere Classified,
1861,LANCASHIRE,Male,machine,289,83830,3,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,
1861,LANCASHIRE,Female,sewer at cotton works,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",
1861,NORTHUMBERLAND,Male,miller and inn keeper,686,77100,1,77120,CORN MILLERS,Grain Miller,
1861,LONDON,Male,coach maker carriage,365,81300,1,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,
1861,ROYAL NAVY AT SEA AND IN POR,Male,s,999,-1,62,0,,,simple
1861,OXFORDSHIRE,Female,farm bailiff,177,61400,1,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,
1861,HUNTINGDONSHIRE,Male,butcher and farmer  farm,192,95330,1,62990,THATCHERS (AGRICULTURE),Other Agricultural and Animal Husbandry Workers,
1861,KENT,Female,launder,105,56000,13,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",simple
1861,SUFFOLK,Male,ba curate ofst peter,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,
1861,LANCASHIRE,Male,clagg and patten maker,430,97490,2,97400,POND RESERVOIR MAKERS,"Excavator, Specialisation Unknown",
1861,HAMPSHIRE,Male,labourer in farm,181,62110,3,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1861,BUCKINGHAMSHIRE,Female,knitster,601,75400,1,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",simple
1861,DERBYSHIRE,Male,pauper,797,99999,28,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,simple
1861,CUMBERLAND,Female,retired publican owner of house property,713,51020,1,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),
1861,NORTHUMBERLAND,Male,home carpenter,409,95410,1,95410,"CARPENTER, JOINER","Carpenter, General",
1861,SHIPPING,Male,p engineer,443,84130,1,87310,REFRIGERATOR MAKER,"Sheet-Metal Worker, General",moderate
1861,WORCESTERSHIRE,Male,butcher  inn keeper,682,77310,4,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",
1861,ESSEX,Male,servant errand boy,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1861,LONDON,Female,receiving allowance from friends,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
1861,LANCASHIRE,Male,working millwright engineer,258,84120,1,84175,MILLWRIGHT,Machinery Erector and Installer,
1861,HAMPSHIRE,Male,marine artilleryman,158,98200,7,98220,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Ship's Fireman,
1861,LANCASHIRE,Male,and finisher,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",
1861,WILTSHIRE,Male,proprietor of houses,778,99999,49,99999,PRIVATE MEANS,Unspecified worktitle or several titles,moderate
1861,WORCESTERSHIRE,Male,traveller wine merchants,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1861,ISLANDS IN THE BRITISH SEAS,Male,librarian,543,21194,1,21110,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",General Manager,
1861,YORKSHIRE WEST RIDING,Female,half timer flax mill,580,75000,3,75000,FLAX LINEN AND DAMASK MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",
1861,LANCASHIRE,Male,handloom weaver of cotton and farmer of  acre,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,CHESHIRE,Male,coachman and domestic servant,85,98520,1,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),
1861,WARWICKSHIRE,Female,railway pointmans wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,LONDON,Male,bankers apprentice,121,33130,1,33160,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Cash Desk Cashier,
1861,CORNWALL,Female,rauper,765,99130,2,99910,GENERAL LABOURERS,Labourer,simple
1861,GLOUCESTERSHIRE,Male,road surveyor,434,21290,9,21240,"ROAD--CONTRACTOR, SURVEYOR, INSPECTOR",Contractor,
1861,YORKSHIRE WEST RIDING,Female,retired post mistress,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1861,SUFFOLK,Male,master plumber glazieremploying one apprentice,425,87130,1,87105,"PLUMBER, PIPE FITTER","Plumber, General",
1861,NORFOLK,Female,gardener domestic servants wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,SUFFOLK,Male,plumber employing  men and  boy,425,87130,1,87105,"PLUMBER, PIPE FITTER","Plumber, General",
1861,KENT,Female,visiting,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,LANCASHIRE,Male,dutch workman,428,21220,3,21240,CONTRACTORS: PUBLIC WORKS: SEWER DRAINAGE DOCK HARBOUR CANAL,Contractor,moderate
1861,SURREY,Male,farmer of  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,moderate
1861,LONDON,Male,wine keeper,94,64990,3,64990,"PARK, LODGE, GATE, ETC.--KEEPER (NOT GOVERNMENT)","Other Fishermen, Hunters and Related Workers",
1861,SURREY,Male,soldier shoemaker,20,58430,2,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,moderate
1861,YORKSHIRE WEST RIDING,Male,apprentice to plumbing,425,87130,1,87105,"PLUMBER, PIPE FITTER","Plumber, General",
1861,HAMPSHIRE,Female,servant for family,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1861,SUSSEX,Female,wife of geo adolphus gray mariner,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,LANCASHIRE,Female,card house mill,548,75100,1,75135,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Carder,
1861,YORKSHIRE WEST RIDING,Female,heald,601,75400,1,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",simple
1861,CORNWALL,Male,boot  shoemaker journeyman,663,80100,1,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",moderate
1861,LONDON,Male,retired piano forte maker land holder  house hold,393,94120,1,94160,PIANO ORGAN MAKERS,Organ Builder,
1861,YORKSHIRE WEST RIDING,Female,farmer  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,moderate
1861,CORNWALL,Male,st miners axillary,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,moderate
1861,SUSSEX,Female,wife of retired publisher,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,MIDDLESEX,Male,carriage trimmer,365,81300,1,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,
1861,DORSET,Female,farm of  acres employ  labourer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,HERTFORDSHIRE,Male,musician,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,simple
1861,GLOUCESTERSHIRE,Male,tramp ward master,50,7990,1,7990,HOSPITAL WORKERS GENERAL - DEFAULT,"Other Medical, Dental, Veterinary and Related Workers",
1861,SURREY,Male,formerly groom,139,62460,1,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,
1861,NOTTINGHAMSHIRE,Male,servant man in the house,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1861,LONDON,Female,servant of scholar,787,99999,2,99999,SCHOLARS ETC,Unspecified worktitle or several titles,
1861,LEICESTERSHIRE,Female,boy,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,
1861,STAFFORDSHIRE,Male,brass founder toll collector,260,72400,1,72420,BRASS FOUNDERS,Metal Pourer,complex
1861,ESSEX,Female,braziers wife,772,99999,4,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,moderate
1861,NOTTINGHAMSHIRE,Male,licensed victualler,713,51020,93,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),
1861,YORKSHIRE WEST RIDING,Male,gent,738,94990,1,81190,TOBACCO PIPE AND SNUFF BOX MANUFACTURE,Other Cabinetmakers,
1861,BUCKINGHAMSHIRE,Male,dressmaker,657,79130,11,79140,DRESSMAKERS,Dressmaker,simple
1861,STAFFORDSHIRE,Female,banks girl in colliery,142,98590,3,98630,HAULIERS (MINE),Animal‑Drawn Vehicle Driver (Mine and Quarry),complex
1861,YORKSHIRE WEST RIDING,Male,retired gardiner,184,61240,2,62720,MARKET GARDENER (INCLUDING LABOURER),Market Garden Worker,
1861,MERIONETHSHIRE,Male,plasterer apprentice,417,95140,1,95510,PLASTERER,"Plaster, General",
1861,WARWICKSHIRE,Female,ribbon weaver leaner,577,75990,1,75490,RIBBON MANUFACTURE,Other Weavers and Related Workers,
1861,LONDON,Male,clerk marine insurance co,123,39310,1,19950,INSURANCE OFFICIALS CLERKS,Underwriter,
1861,LINCOLNSHIRE,Male,farmer  acres employer  boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1861,LANCASHIRE,Female,wife cloth dresser,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1861,LONDON,Male,corn dealer out of business,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),
1861,OXFORDSHIRE,Male,soldier,20,58430,3,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,
1861,YORKSHIRE EAST RIDING,Male,upholsterer,440,79620,2,79620,UPHOLSTERER,Furniture Upholsterer,simple
1861,LANCASHIRE,Male,apprentice to cap making,648,79330,1,79310,CLOTH HAT CAP MANUFACTURE,"Hat Maker, General",
1861,CHESHIRE,Male,hall keeper,94,64990,1,64990,"PARK, LODGE, GATE, ETC.--KEEPER (NOT GOVERNMENT)","Other Fishermen, Hunters and Related Workers",
1861,GLAMORGANSHIRE,Female,dress seller,545,21194,1,21110,"MAP PUBLISHERS, MAP & PRINT SELLERS",General Manager,
