Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity
1881,Norfolk,Male,sweep,743,55240,23,55240,CHIMNEY SWEEPERS,Chimney Sweep,simple
1881,Herefordshire,Male,railway laborer  farm  acres,132,98490,1,99910,RAILWAY LABOURER (NOT RAILWAY CONTRACTOR'S LABOURER),Labourer,
1881,"London (Parts Of Middlesex, ",Female,fruiterors wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Surrey (Extra London),Male,labr plumbers,425,87130,1,87110,"PLUMBER, PIPE FITTER","Pipe Fitter, General",
1881,"London (Parts Of Middlesex, ",Female,cabinet makers wife,438,81190,3,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,
1881,Shropshire,Male,inspector of waggons railway,125,24100,1,39960,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Clerk,
1881,Gloucestershire,Male,ag lab farmers boy,181,62110,3,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1881,Gloucestershire,Female,scholer,787,99999,1,99999,SCHOLARS ETC,Unspecified worktitle or several titles,simple
1881,Kent (Extra London),Male,engine driver marine,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",moderate
1881,Nottinghamshire,Female,hairdresser,668,57020,3,57025,HAIRDRESSERS,Women's or Men's Hairdresser,simple
1881,Cheshire,Male,ship carpenters apprentice,348,87530,1,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,
1881,Leicestershire,Male,frameworker employing  men hos manf,592,75500,1,75535,HOSIERY MANUFACTURE,Hosiery Knitter (Hand),complex
1881,Northamptonshire,Male,laborer ironstone miner,207,71120,1,71110,"IRON--MINER, QUARRIER","Quarryman, General",moderate
1881,Hampshire,Female,midwife retired,45,7320,1,7310,MIDWIVES,Professional Midwife,
1881,"London (Parts Of Middlesex, ",Male,late travelling sorter g p o superannuated,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1881,Lancashire,Male,engine  tool fitter at works,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1881,Essex,Female,show room manager drapery,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),
1881,Norfolk,Female,paper box maker,213,71120,4,71105,SILVER MINER,"Miner, General",
1881,Surrey (Extra London),Female,domestic servant nurse,84,54020,46,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1881,Warwickshire,Male,ribbon weaver  fish shop,577,75990,1,75490,RIBBON MANUFACTURE,Other Weavers and Related Workers,
1881,"London (Parts Of Middlesex, ",Male,engine driver to builder,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,
1881,Cheshire,Male,book binder employs  boys  women,542,92600,1,92625,BOOKBINDERS,Bookbinder (Hand or Machine),complex
1881,"London (Parts Of Middlesex, ",Male,docklabourer,166,97120,3,97120,"STEVEDORES, WHARF AND DOCK LABOURERS",Docker,simple
1881,Glamorganshire,Male,engineer biscuit factory driver,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1881,Devon,Male,retired tanner,506,76140,8,76145,TANNERS FELLMONGERS,Tanner,
1881,Wiltshire,Male,jobing horse keeper,139,62460,1,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,
1881,Devon,Male,coml traveller for father,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1881,Surrey (Extra London),Female,interest of money and rents of lands,53,13100,3,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",
1881,Pembrokeshire,Male,farm boy servant indoor,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,
1881,"London (Parts Of Middlesex, ",Male,tea sampler mcht,696,61220,1,62390,COFFEE TEA PLANTER GROWER,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",moderate
1881,"London (Parts Of Middlesex, ",Male,no,139,62460,49,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple
1881,Northamptonshire,Male,leather cutter u f,507,76140,1,76150,CURRIERS,Leather Currier,
1881,Denbighshire,Female,cokemakers wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Hampshire,Male,apprentice carpenter,409,95410,5,95410,"CARPENTER, JOINER","Carpenter, General",
1881,Cheshire,Male,lab in ry works,488,74920,17,74220,MANURE MANUFACTURE BONE BOILERS,Cooker (Chemical and Related Processes),complex
1881,Lancashire,Female,crape duppler,570,75300,1,75190,CRIMPERS,Other Fibre Preparers,
1881,Hampshire,Male,labourer agri,181,62110,10,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1881,Glamorganshire,Male,wool weaver cloth,561,75200,12,75432,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Cloth Weaver (Hand or Machine),
1881,Essex,Male,fireman sugar works,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",
1881,Lincolnshire,Male,labourers son,791,99999,34,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1881,Merionethshire,Female,house keeper assistant,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1881,Staffordshire,Male,cabinet makers foreman,437,81120,1,81120,CABINET MAKERS,Cabinetmaker,
1881,Leicestershire,Male,employed at ry wagon works,360,81300,1,87370,"RAILWAY--COACH, WAGON MAKER",Vehicle Sheet-Metal Worker,
1881,Dorset,Male,labourer at paper mill,519,73300,1,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",
1881,Lancashire,Female,apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1881,Staffordshire,Female,malt maker wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Kent (Extra London),Male,colour sergt donegal mill,608,75000,1,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,
1881,"London (Parts Of Middlesex, ",Female,genlservtdomestic,30,14120,1,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,simple
1881,Dorset,Male,scholar home duties,787,99999,1,99999,SCHOLARS ETC,Unspecified worktitle or several titles,
1881,Dorset,Male,paper boy night,763,49040,1,45290,NEWS BOYS VENDORS,"Other Street Vendors, Canvassers and News Vendors",
1881,Lancashire,Male,cotton weaver pensioner,551,75400,1,75432,COTTON & COTTON GOODS MANUFACTURE WEAVING PROCESSES,Cloth Weaver (Hand or Machine),
1881,"London (Parts Of Middlesex, ",Male,servant club,90,53290,27,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,
1881,Oxfordshire,Male,ragman,744,41010,1,41025,RAG DEALERS,Working Proprietor (Wholesale or Retail Trade),simple
1881,Lancashire,Male,s,999,-1,9,0,,,simple
1881,Kent (Extra London),Male,clerk railway co,125,24100,3,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,
1881,Carnarvonshire,Male,farmer and retired seaman,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Hampshire,Male,retired seaman,157,4250,5,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",
1881,Rutland,Female,plain sewer,659,79590,1,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",moderate
1881,Gloucestershire,Female,governess private t,107,13920,5,13960,GOVERNESSES (DOMESTIC)(NON-RESIDENT),Governess,
1881,Wiltshire,Male,workhouse labour supt managr,12,31090,1,20210,POOR LAW SERVICE,Government Administrator,
1881,"London (Parts Of Middlesex, ",Female,mantle maker cutter,522,91020,2,91090,"CARD, STATIONERY MAKERS",Other Paper and Paperboard Products Makers,
1881,"London (Parts Of Middlesex, ",Male,bricklayerlab,163,4290,1,98930,CANAL AND INLAND NAVIGATION SERVICE (ON SHORE),Lock Operator (Canal or Port),simple
1881,"London (Parts Of Middlesex, ",Male,lab tank work iron,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",complex
1881,"London (Parts Of Middlesex, ",Male,chair  couch manufr,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,
1881,Hampshire,Male,masons apprenc,415,95110,1,99910,MASON'S LABOURER,Labourer,
1881,Derbyshire,Male,house furnisher,452,41010,1,41025,HOUSE & SHOP FITTINGS DEALERS,Working Proprietor (Wholesale or Retail Trade),
1881,Lancashire,Male,cotn warehouse boy,168,97190,1,97145,WAREHOUSEMEN (NOT MANCHESTER GOODS),Warehouse Porter,
1881,Glamorganshire,Male,plumbier,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,simple
1881,Lincolnshire,Male,servant ag,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1881,Herefordshire,Female,domestic servant out of employ,84,54020,3,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1881,Derbyshire,Male,roller,242,72200,1,72200,PUDDLING FURNACES; IRON AND STEEL ROLLING MILLS,"Metal RollingMill Worker, Specialisation Unknown",simple
1881,Shropshire,Male,farmer of  acers,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,moderate
1881,Lancashire,Male,commerce clerk dock labourer,166,97120,1,97120,"STEVEDORES, WHARF AND DOCK LABOURERS",Docker,
1881,"London (Parts Of Middlesex, ",Male,bookseller  men  boy,145,98550,1,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,
1881,"London (Parts Of Middlesex, ",Male,clerk to bank,121,33130,7,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,
1881,Kent (Extra London),Female,coach trimmers daughter,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,
1881,Cheshire,Female,salt lab wife,789,99999,18,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Cambridgeshire,Male,retired tailor,653,79120,10,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",
1881,Montgomeryshire,Male,farmer of  acres employing  lab,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Northumberland,Male,quarreyman,224,71130,1,71110,STONE QUARRIERS,"Quarryman, General",
1881,Yorkshire East Riding (With ,Male,boiler maker shipyard,275,87350,1,87350,BOILER MAKERS,Boilersmith,
1881,"London (Parts Of Middlesex, ",Female,schoolars,787,99999,4,99999,SCHOLARS ETC,Unspecified worktitle or several titles,
1881,Herefordshire,Male,scales maker scale,291,83290,1,83220,DOMESTIC IMPLEMENT MAKERS - TOOLMAKERS,Tool and Die Maker,
1881,Suffolk,Male,inkeeper,713,51020,8,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),simple
1881,Yorkshire East Riding (With ,Male,toolsmith,290,83210,1,83220,TOOLMAKERS,Tool and Die Maker,simple
1881,Yorkshire West Riding,Male,stone merchant employing  men,237,41015,1,41020,STONE DEALERS,Working Proprietor (Wholesale Trade),complex
1881,Yorkshire West Riding,Male,gentleman independant,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,moderate
1881,Wiltshire,Male,lab at parchment works,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",complex
1881,Surrey (Extra London),Male,hall porter dom,171,37040,2,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,moderate
1881,Northumberland,Female,farm servant ag lab,181,62110,35,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1881,Yorkshire West Riding,Male,brickchen fitter,501,41010,1,41025,FLOORCLOTH AND OILCLOTH DEALERS,Working Proprietor (Wholesale or Retail Trade),
1881,Yorkshire West Riding,Male,draping apprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,
1881,Yorkshire East Riding (With ,Female,servant farm dom,181,62110,1,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1881,Shropshire,Male,railway engine fitter,263,84130,4,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1881,Middlesex (Extra London),Male,copper agent,202,21140,1,21220,"MINE - OWNER, AGENT, MANAGER",Production Manager (except Farm),
1881,"London (Parts Of Middlesex, ",Male,match maker bryant m fusee,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,
1881,Suffolk,Male,engine driver g e r,127,98300,3,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,
1881,Somerset,Female,grooms wife collar works shirt,659,79590,1,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",
1881,Lincolnshire,Male,frcsengl lrcpedlsaland genl practioner,42,6100,1,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",complex
1881,Carnarvonshire,Male,farmers rel officer  reg of b d,12,31090,1,31090,POOR LAW SERVICE,Government Executive Officials Not Elsewhere Classified,
1881,Glamorganshire,Female,sholar,787,99999,13,99999,SCHOLARS ETC,Unspecified worktitle or several titles,simple
1881,Staffordshire,Female,painter on earthenware,467,89200,1,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",
1881,Durham,Male,joiner  pattern maker engine,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),
1881,Northamptonshire,Male,farmer of  acres employing  man,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Shropshire,Male,horticultural labourer,183,61250,2,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,
1881,Norfolk,Female,housekeeper dom serv,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,
1881,Bedfordshire,Male,farmers of  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,moderate
1881,Lincolnshire,Male,bailiff foreman on a farm,177,61400,1,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,
1881,Suffolk,Female,dealer in second hand clothes,675,41010,1,41025,ARTIFICIAL FLOWER DEALERS,Working Proprietor (Wholesale or Retail Trade),
1881,Wiltshire,Male,agricultural lab,181,62110,87,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1881,Anglesey,Female,shop keepers wife,788,99999,3,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1881,Gloucestershire,Female,cloth weaver formerly,561,75200,1,75432,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Cloth Weaver (Hand or Machine),
1881,Lancashire,Male,windsor chair maker,438,81190,2,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,
1881,Buckinghamshire,Male,retired civil engineer,65,2200,1,2290,CIVIL ENGINEERS,Other Civil Engineers,
1881,"London (Parts Of Middlesex, ",Female,cardboard liner,526,81730,10,91025,CARDBOARD BOX MAKER,Paper Box Maker (Hand or Machine),
1881,Lancashire,Male,grain laborer corn dl,687,41010,1,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),
1881,Hertfordshire,Male,carriage maker,365,81300,2,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,
1881,Lincolnshire,Male,tobbaconist,707,41010,1,41030,TOBACCONISTS,Working Proprietor (Retail Trade),simple
1881,Glamorganshire,Male,farm laberer,181,62110,2,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",
1881,Merionethshire,Male,farm servant shepherd,178,62430,2,62430,SHEPHERD,Sheep Farm Worker,
1881,"London (Parts Of Middlesex, ",Female,muscian,76,17120,1,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,simple
1881,Lancashire,Male,packer at bleachworks cotton,552,75990,5,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",
1881,Lancashire,Female,twiners c piecer,574,75200,1,75220,SILK WORKERS - SPINNERS,"Spinner, Thread and Yarn",
1881,Gloucestershire,Male,striker in iron foundry,241,72100,1,72120,PIG IRON MANUFACTURE (BLAST FURNACE),Blast Furnaceman (Ore smelting),
1881,"London (Parts Of Middlesex, ",Male,packer,695,77650,1,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",simple
1881,Lancashire,Female,singer,76,17120,13,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,simple
1881,Warwickshire,Male,late vicar of chilvers coton warwickshire,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,
1881,Northumberland,Male,horse shoer blksmith,136,41010,1,62460,"HORSE PROPRIETOR, BREEDER, DEALER",Horse Worker,
1881,Dorset,Male,gen lab,408,97410,1,97415,BUILDERS' EXCAVATORS,Excavator (Hand Tools),moderate
1881,Lancashire,Male,com clerk indian manchester office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,
1881,Devon,Male,farmer of  acres  servant,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Gloucestershire,Female,unable to work has parish pay,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,
1881,Devon,Male,book traveller,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1881,"London (Parts Of Middlesex, ",Male,commercial traveller  book keeper,114,43090,1,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,
1881,Suffolk,Female,teacher of music pianist,76,17120,3,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,
1881,Somerset,Male,musician pensioner,76,17120,1,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,moderate
1881,Yorkshire East Riding (With ,Male,laborer iron works,259,72400,6,72420,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED",Metal Pourer,
1881,Warwickshire,Male,iron foundryman,259,72400,1,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",
1881,"London (Parts Of Middlesex, ",Female,a nurse,46,7110,3,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",
1881,Worcestershire,Male,member of st georges guild,5,20100,1,20110,"MPs, MINISTERS OF THE CROWN & PEERS",Legislative Official,
1881,Merionethshire,Female,shop man wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,
1881,Essex,Female,justice of the peace and import merchant wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Cardiganshire,Male,iron manuf apprentice,349,87530,1,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,
1881,Essex,Male,ostler,139,62460,7,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple
1881,Yorkshire West Riding,Male,engine makers foreman,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,
1881,Yorkshire West Riding,Female,formerly sick nurse,47,7220,1,7110,HOSPITAL SICK NURSES,"Professional Nurse, General",
1881,Staffordshire,Female,apprentice millinary,650,79320,2,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",
1881,Staffordshire,Male,packer in,695,77650,1,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",
1881,Yorkshire West Riding,Male,farmer  acres,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Monmouthshire,Male,accountant  solicitors clerk,41,12900,1,12910,OTHERS CONNECTED WITH LAW,"Jurist (except Lawyer, Judge or Solicitor)",
1881,"London (Parts Of Middlesex, ",Male,wood engravers apprentice,73,16150,4,16150,ENGRAVERS (ARTISTS) AND LITHOGRAPHIC ARTISTS,Engraver and Etcher (Artistic),moderate
1881,Kent (Extra London),Female,cottage property,772,99999,2,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,moderate
1881,Kent (Extra London),Male,various investments,601,75400,1,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",
1881,Cheshire,Male,publican  cabinet maker,713,51020,1,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),moderate
1881,Lincolnshire,Male,s m fitters apprentice,347,87590,1,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,
1881,Essex,Female,charity parish allowance,37,55100,1,55140,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Verger,
1881,Essex,Male,teacher asst,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",
1881,Lancashire,Female,warper cotton,550,75200,65,75250,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Winder,
1881,Surrey (Extra London),Male,author,56,15100,9,15120,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Author,simple
1881,Buckinghamshire,Female,dress mkr,657,79130,2,79140,DRESSMAKERS,Dressmaker,moderate
1881,"London (Parts Of Middlesex, ",Female,leather bag maker draper,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),
1881,Berkshire,Male,vicar of wantage,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,moderate
1881,Warwickshire,Female,employing  men   boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,moderate
1881,Sussex,Male,late in revenu excise offices,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,
1881,Northumberland,Male,messageboy,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,
1881,Lincolnshire,Male,innkeeper  farm labourer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,Derbyshire,Female,needlewoman,659,79590,37,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,simple
1881,Norfolk,Female,parish road lab man wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,
1881,Lancashire,Male,brewer  hotel keeper,272,83400,1,83410,METAL MACHINISTS (DOMESTIC MACHINERY MAKING),"MachineTool Operator, General",
1881,Northumberland,Female,acting as servant,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",
1881,Northamptonshire,Female,family servant cook,30,14120,1,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,
1881,Middlesex (Extra London),Female,retired grocer,697,41010,11,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),
1881,Herefordshire,Male,miller employing  man   boy,686,77100,1,77120,CORN MILLERS,Grain Miller,complex
1881,Kent (Extra London),Male,naval pensioner,774,58410,179,99999,NAVY PENSIONERS,Unspecified worktitle or several titles,moderate
1881,Essex,Male,bricklayer labourer,413,95120,1,99910,BRICKLAYER'S LABOURER,Labourer,
1881,Wiltshire,Male,brazier  c,268,87330,1,87330,COPPERSMITHS (VARIOUS),Coppersmith,
1881,Surrey (Extra London),Female,farrier,261,83150,1,83110,FARRIERS,"Blacksmith, General",simple
1881,"London (Parts Of Middlesex, ",Female,annuitant w of clergyman of church of england,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,complex
1881,Norfolk,Male,farmer of  acres employing  men   boy,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,
1881,"London (Parts Of Middlesex, ",Female,apprentice milliner,650,79320,16,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",
1881,Hampshire,Male,second foreman engine fitter,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",
1881,Yorkshire North Riding,Male,licenced victualler and blacksmith,262,83120,1,83110,BLACKSMITHS,"Blacksmith, General",
1881,Yorkshire West Riding,Male,colliery mine servt,202,21140,1,21110,"MINE - OWNER, AGENT, MANAGER",General Manager,
1881,"London (Parts Of Middlesex, ",Female,stationer  fancy dealer,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),
1881,Devon,Male,major general retired jp,19,58420,1,58320,ARMY OFFICERS (RETIRED),Officer,
1881,Kent (Extra London),Male,veterinary surgeon m r c u v s,44,6300,1,6510,VETERINARY SURGEONS,"Veterinarian, General",
1881,Warwickshire,Male,pointman,130,98430,1,98430,"POINTSMAN, LEVEL CROSSING MAN, GATEKEEPERS",Railway Signaller,simple
1881,Lancashire,Male,apprentice turner in machine works,279,84190,1,84190,DOMESTIC MACHINERY MAKERS,Other Machinery Fitters and Machine Assemblers,
1881,"London (Parts Of Middlesex, ",Male,machine turner eng,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,
1881,Carmarthenshire,Male,shearer tin,246,72200,2,72200,TINPLATE  MANUFACTURE,"Metal RollingMill Worker, Specialisation Unknown",
1881,Derbyshire,Male,farm servant door,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,
1881,Surrey (Extra London),Female,retired penson,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,
