County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check
HAMPSHIRE,Male,354,shipwright labourer,6,1901,ship labourer,87590,99910,SHIPYARD LABOURERS (UNDEFINED),Labourer,,shipwright labourer,crafts_trades,0.6474044831084238,False,acceptable_quality,[],False,,[]
HAMPSHIRE,Female,84,lodging house keeper,4,1901,working house keeper,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,lodging house keeper,retail_trade,0.7676178162520465,False,acceptable_quality,[],False,,"[[51020, np.float32(0.2674603), 'Working Proprietor (Hotel and Restaurant)'], [54020, np.float32(0.42493293), 'House Servant']]"
HAMPSHIRE,Female,713,retired innkeeper,3,1901,retired inn keeper,51020,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",,retired innkeeper,unemployed_seeking,0.7085586222990178,False,acceptable_quality,[],False,,"[[51020, np.float32(0.8657664), 'Working Proprietor (Hotel and Restaurant)']]"
HAMPSHIRE,Male,365,retired coachbuilder,3,1901,retired coachbuilder,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,retired coachbuilder,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.22628835), 'Other MotorVehicle Drivers']]"
HAMPSHIRE,Female,52,teacher ladies school,2,1901,teacher ladies school,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,teacher ladies school,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[13990, np.float32(0.8810111), 'Other Teachers']]"
HAMPSHIRE,Male,183,assistant florist,2,1901,assistant florist,61250,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,,assistant florist,other,0.9,False,acceptable_quality,[],False,,"[[62730, np.float32(0.5646008), 'Nursery Worker']]"
HAMPSHIRE,Unknown,788,houswife,2,1901,houswife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,simple,houswife,other,0.27,True,unchanged_with_many_invalid_words,['houswife'],False,houswife,"[[14120, np.float32(0.4963401), 'Minister of Religion']]"
HAMPSHIRE,Female,52,school mistress elementary sc,1,1901,school mistress elementary sc,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,school mistress elementary sc,other,0.9,False,acceptable_quality,[],False,,"[[13990, np.float32(0.9373706), 'Other Teachers']]"
HAMPSHIRE,Female,54,army teacher,1,1901,army p teacher,13990,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,,army p teacher,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['p'],False,army p teacher,"[[13990, np.float32(0.97724664), 'Other Teachers']]"
HAMPSHIRE,Female,55,headmistress school board,1,1901,headmistress school board,39900,39990,"OTHERS CONNECTED WITH EDUCATION - SCHOOL SERVICE GENERAL, ATTENDANTS, CLERKS, ETC",Other Clerks,,headmistress school board,other,0.9,False,acceptable_quality,[],False,,"[[13990, np.float32(0.6748644), 'Other Teachers']]"
HAMPSHIRE,Female,55,lady clerk at naval school,1,1901,lady clerk at naval school,39900,39990,"OTHERS CONNECTED WITH EDUCATION - SCHOOL SERVICE GENERAL, ATTENDANTS, CLERKS, ETC",Other Clerks,complex,lady clerk at naval school,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.5871895), 'Office Clerk, General']]"
HAMPSHIRE,Female,84,assisting her domestic mother,1,1901,assisting her mother domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,complex,assisting her domestic mother,family_dependent,0.8785559270090839,False,acceptable_quality,[],False,,"[[54020, np.float32(0.9668163), 'House Servant']]"
HAMPSHIRE,Female,181,agricultural laborer,1,1901,agricultural field laborer,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural laborer,agricultural,0.7308594911774967,False,acceptable_quality,[],False,,"[[84190, np.float32(0.51373065), 'Other Machinery Fitters and Machine Assemblers']]"
HAMPSHIRE,Female,409,carpenter,1,1901,wood carpenter,95410,95420,"CARPENTER, JOINER",Construction Joiner,,carpenter,building_construction,0.6316296826510918,False,acceptable_quality,[],False,,"[[54090, np.float32(0.6286001), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.36411858), 'Other Production and Related Workers Not Elsewhere Classified']]"
HAMPSHIRE,Male,6,inland revenue officer nd class,1,1901,inland revenue officer nd class,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,inland revenue officer nd class,other,0.9,False,acceptable_quality,[],False,,"[[31000, np.float32(0.30259907), 'Government Executive Official, Specialisation Unknown'], [31030, np.float32(0.9282829), 'Tax Assessor']]"
HAMPSHIRE,Male,14,county council clerk,1,1901,county council clerk,31090,31000,"MUNICIPAL, PARISH, AND  LOCAL OR COUNTY SHERIFFS AND CLERKS","Government Executive Official, Specialisation Unknown",moderate,county council clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.7537976), 'Office Clerk, General']]"
HAMPSHIRE,Male,88,game keeper on farm,1,1901,game keeper on farm,64990,64990,GAMEKEEPER,"Other Fishermen, Hunters and Related Workers",,game keeper on farm,other,0.9,False,acceptable_quality,[],False,,"[[64990, np.float32(0.9795706), 'Other Fishermen, Hunters and Related Workers']]"
HAMPSHIRE,Male,175,grazier son,1,1901,graziers son,62113,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,grazier son,family_dependent,0.7602866994956899,False,acceptable_quality,[],False,,"[[14120, np.float32(0.41823554), 'Minister of Religion'], [61110, np.float32(0.3274579), 'General Farmer']]"
HAMPSHIRE,Male,262,shoeing smiths striker,1,1901,shoeing smiths striker,83120,83110,BLACKSMITHS,"Blacksmith, General",,shoeing smiths striker,other,0.9,False,acceptable_quality,[],False,,"[[79990, np.float32(0.24438925), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
HAMPSHIRE,Male,263,steam engine fitter c,1,1901,steam engine fitter  c,84130,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,steam engine fitter c,other,0.8889060613891603,False,acceptable_quality,[],False,,"[[84190, np.float32(0.5431435), 'Other Machinery Fitters and Machine Assemblers']]"
HAMPSHIRE,Male,414,master mason stone,1,1901,master mason stone,95110,95140,MASON,Stonemason (Construction),,master mason stone,building_construction,0.9,False,acceptable_quality,[],False,,"[[61110, np.float32(0.340881), 'General Farmer']]"
HAMPSHIRE,Male,527,sign facia writer general printer,1,1901,sign facia writer  general printer,93190,92110,TICKET WRITERS,"Printer, General",,sign facia writer general printer,crafts_trades,0.8921210898615476,False,acceptable_quality,[],False,,"[[92110, np.float32(0.2647508), 'Printer, General']]"
HAMPSHIRE,Male,587,canvas manufacture j p,1,1901,canvas manufature  j p,79920,75000,CANVAS AND SAILCLOTH MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,canvas manufature j p,other,0.6903910480598322,True,modification_poor_result,"['manufature', 'j', 'p']",False,canvas manufature j p,"[[79920, np.float32(0.7247684), 'Sail, Tent and Awning Maker']]"
HAMPSHIRE,Male,653,tailor working,1,1901,tailor working,79120,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,tailor working,clothing_footwear,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.7705428), 'Other Production and Related Workers Not Elsewhere Classified']]"
HAMPSHIRE,Male,655,apprentice outfitting,1,1901,apprentice outfitting,41010,41025,CLOTHIERS & OUTFITTERS (IE DEALERS AND MERCHANTS),Working Proprietor (Wholesale or Retail Trade),,apprentice outfitting,other,0.9,False,acceptable_quality,[],False,,"[[53100, np.float32(0.6088663), 'Cook, Specialisation Unknown']]"
HAMPSHIRE,Male,713,licensed victuaillew public huse keeper,1,1901,licensed victuaillew public huse keeper,51020,51050,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS","Working Proprietor  (Cafe, Bar and Snack Bar)",,licensed victuaillew public huse keeper,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['victuaillew'],False,,"[[51020, np.float32(0.9814404), 'Working Proprietor (Hotel and Restaurant)']]"
HAMPSHIRE,Male,733,pig dealer cattle,1,1901,pig dealer cattle,45120,45120,CATTLE SHEEP ETC SALESMEN,Wholesale Trade Salesperson,,pig dealer cattle,other,0.9,False,acceptable_quality,[],False,,"[[41025, np.float32(0.4527829), 'Working Proprietor (Wholesale or Retail Trade)'], [61110, np.float32(0.28992558), 'General Farmer']]"
HAMPSHIRE,Unknown,20,bombardier r m a,1,1901,bombardier r m a,58430,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,,bombardier r m a,other,0.27,True,unchanged_with_many_invalid_words,"['r', 'm', 'a']",False,bombardier r m a,"[[58340, np.float32(0.8390589), 'Other Military Ranks']]"
HEREFORDSHIRE,Female,181,assisting on farm,4,1901,assisting on farm,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,assisting on farm,other,0.9,False,acceptable_quality,[],False,,"[[62460, np.float32(0.7235648), 'Horse Worker']]"
HEREFORDSHIRE,Male,2,head postmaster,1,1901,head postmaster,37020,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",,head postmaster,other,0.9,False,acceptable_quality,[],False,,[]
HEREFORDSHIRE,Male,3,sub postman,1,1901,sub postman,37030,37030,POSTMEN,Postman,,sub postman,other,0.9,False,acceptable_quality,[],False,,"[[37030, np.float32(0.98860747), 'Postman']]"
HEREFORDSHIRE,Male,8,retired uncovenanted civil service india military department,1,1901,retired uncovenanted civil service india military department,20200,20210,SENIOR OFFIALS AND OTHERS IN EAST INDIA SERVICE,Government Administrator,,retired uncovenanted civil service india military department,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[2210, np.float32(0.38393304), 'Civil Engineer, General'], [31000, np.float32(0.45572552), 'Government Executive Official, Specialisation Unknown']]"
HEREFORDSHIRE,Male,198,boy coal miner,1,1901,door boy coal mine,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,boy coal miner,mining_quarrying,0.7052171474611544,False,acceptable_quality,[],False,,"[[98590, np.float32(0.99636984), 'Other MotorVehicle Drivers']]"
HERTFORDSHIRE,Male,125,railway bridge inspector,2,1901,railway bridge inspector,24100,39960,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Clerk,,railway bridge inspector,other,0.9,False,acceptable_quality,[],False,,"[[22000, np.float32(0.86382115), 'Supervisor, Foreman or Inspector, Specialisation Unknown']]"
HERTFORDSHIRE,Male,41,clerk solrs,1,1901,clerk solrs,12900,12210,OTHERS CONNECTED WITH LAW,Judge,moderate,clerk solrs,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['solrs'],False,clerk solrs,"[[14120, np.float32(0.25353396), 'Minister of Religion'], [39310, np.float32(0.7174226), 'Office Clerk, General']]"
HERTFORDSHIRE,Male,145,boy ironmonger,1,1901,odd boy ironmonger,98550,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,,boy ironmonger,metalwork_engineering,0.7535333993689559,False,acceptable_quality,[],False,,"[[37040, np.float32(0.45458716), 'Messenger'], [94990, np.float32(0.24771541), 'Other Production and Related Workers Not Elsewhere Classified']]"
HERTFORDSHIRE,Male,151,aglc labr horsekeeper,1,1901,aglc labr horsekeeper,98900,54090,OMNIBUS SERVICE --OTHERS,Other Maids and Related Housekeeping Service Workers,moderate,aglc labr horsekeeper,personal_service,0.27,True,unchanged_with_many_invalid_words,"['aglc', 'labr']",False,aglc labr horsekeeper,"[[54090, np.float32(0.3903217), 'Other Maids and Related Housekeeping Service Workers'], [62460, np.float32(0.40438002), 'Horse Worker']]"
HERTFORDSHIRE,Male,366,wheelwrights laborer,1,1901,wheelwrights laborer,81400,81925,WHEELWRIGHT,Cartwright,moderate,wheelwrights laborer,crafts_trades,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.6355877), 'Other Machinery Fitters and Machine Assemblers']]"
HERTFORDSHIRE,Male,519,paper machine minder,1,1901,paper machine minder,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,paper machine minder,other,0.9,False,acceptable_quality,[],False,,"[[92110, np.float32(0.98300695), 'Printer, General']]"
HUNTINGDONSHIRE,Female,778,retired draper grocer living on own means,1,1901,retired draper  grocer living on own means,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,retired draper grocer living on own means,unemployed_seeking,0.8936537274782673,False,acceptable_quality,[],False,,"[[61110, np.float32(0.30246466), 'General Farmer']]"
ISLANDS IN THE BRITISH SEAS,Female,84,housemaid,98,1901,housemaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,housemaid,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.91692173), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Male,17,assistant paymaster,2,1901,assistant paymaster,58420,58320,ARMY OFFICERS (EFFECTIVE),Officer,,assistant paymaster,other,0.9,False,acceptable_quality,[],False,,"[[30000, np.float32(0.41201603), 'Clerical or Related Worker, Specialisation Unknown']]"
ISLANDS IN THE BRITISH SEAS,Male,181,farm servant,2,1901,farm serv,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.6755350292850603,False,acceptable_quality,[],False,,"[[62120, np.float32(0.82725024), 'Farm Servant'], [94990, np.float32(0.24890618), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Male,81,professional golfer,1,1901,professional golfer,59990,18020,BILLIARDS CRICKET AND OTHER GAMES SERVICE,Professional Sportsman,,professional golfer,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.28491265), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Male,135,livery stable work,1,1901,livery stable work,21160,41040,"LIVERY STABLE KEEPERS, CAB AND BUS OWNERS",Working Proprietor (Hiring Out),,livery stable work,other,0.9,False,acceptable_quality,[],False,,"[[62460, np.float32(0.23692411), 'Horse Worker'], [94990, np.float32(0.7994807), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,119,clerk,305,1901,clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",simple,clerk,transport_communication,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.9017725), 'Office Clerk, General']]"
KENT,Female,77,actress,40,1901,actress,17300,17320,ACTORS,Actor,simple,actress,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.92754954), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Female,750,worker,21,1901,worker,94990,94990,OTHER WORKERS IN SUNDRY INDUSTRIES,Other Production and Related Workers Not Elsewhere Classified,,worker,agricultural,0.9,False,acceptable_quality,[],False,,"[[72000, np.float32(0.9457309), 'Metal Processor, Specialisation Unknown']]"
KENT,Female,378,sewing machine instructor,4,1901,sewing machine instructor,41015,41020,ZINC DEALERS,Working Proprietor (Wholesale Trade),,sewing machine instructor,other,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.95373875), 'Other Machinery Fitters and Machine Assemblers']]"
KENT,Male,365,apprentice coachmaker builder,4,1901,coach builder apprentice,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,apprentice coachmaker builder,building_construction,0.6803901285256434,False,acceptable_quality,[],False,,"[[79920, np.float32(0.49491435), 'Sail, Tent and Awning Maker']]"
KENT,Male,634,retired spirit merchant,3,1901,retired silk merchant,41010,41025,SILK MERCHANTS DEALERS,Working Proprietor (Wholesale or Retail Trade),,retired spirit merchant,unemployed_seeking,0.75062473227257,False,acceptable_quality,[],False,,"[[61110, np.float32(0.6225498), 'General Farmer']]"
KENT,Female,519,paper overlooker,2,1901,paper overlooker,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,paper overlooker,other,0.9,False,acceptable_quality,[],False,,"[[75100, np.float32(0.29802114), 'Fibre Preparer, Specialisation Unknown'], [79990, np.float32(0.38235518), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
KENT,Male,24,retired coast guard officer,2,1901,retired coast guard officer,58430,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired coast guard officer,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[36020, np.float32(0.36979985), 'Railway Passenger Train Guard']]"
KENT,Male,157,seaman,2,1901,ableseaman,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",simple,seaman,transport_communication,0.8158151192955608,False,acceptable_quality,[],False,,"[[98130, np.float32(0.31551415), 'Able Seaman']]"
KENT,Male,262,carrier,2,1901,tarrier,83120,83110,BLACKSMITHS,"Blacksmith, General",simple,carrier,transport_communication,0.7869734292544878,False,acceptable_quality,[],False,,"[[37030, np.float32(0.531488), 'Postman']]"
KENT,Male,409,apprentice carpenter joiners,2,1901,carpenter  joiners apprentice,95410,95420,"CARPENTER, JOINER",Construction Joiner,,apprentice carpenter joiners,building_construction,0.8547377929901316,False,acceptable_quality,[],False,,"[[79920, np.float32(0.77258307), 'Sail, Tent and Awning Maker']]"
KENT,Unknown,265,iron founder,2,1901,iron turner,84130,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,,iron founder,metalwork_engineering,0.6461874626223217,False,acceptable_quality,[],False,,"[[72000, np.float32(0.8895822), 'Metal Processor, Specialisation Unknown']]"
KENT,Female,482,pill maker,1,1901,pill maker,41010,6710,CHEMISTS DRUGGISTS,Pharmacist,,pill maker,other,0.9,False,acceptable_quality,[],False,,"[[75000, np.float32(0.2219938), 'Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown'], [79990, np.float32(0.3186746), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers'], [80390, np.float32(0.29269356), 'Other Leather Goods Makers']]"
KENT,Female,788,greengrocer wife,1,1901,greengrocer wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,greengrocer wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.9120363), 'Other Machinery Fitters and Machine Assemblers']]"
KENT,Male,11,inspector metropolitan police,1,1901,inspector metropolitan police,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,inspector metropolitan police,public_service,0.9,False,acceptable_quality,[],False,,"[[58220, np.float32(0.9891066), 'Policeman and other Maintainers of Law and Order (except Military)']]"
KENT,Male,27,marines,1,1901,a m s r e,58420,58340,MEN OF THE MARINES,Other Military Ranks,,a m s r e,other,0.27,True,unchanged_with_many_invalid_words,"['a', 'm', 's', 'r', 'e']",False,a m s r e,"[[54090, np.float32(0.33525285), 'Other Maids and Related Housekeeping Service Workers'], [58340, np.float32(0.2848797), 'Other Military Ranks'], [94990, np.float32(0.42379728), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,70,artist porter,1,1901,artist porter,16130,16130,PAINTERS (ARTISTS),"Painter, Artist",,artist porter,transport_communication,0.9,False,acceptable_quality,[],False,,"[[16130, np.float32(0.9885134), 'Painter, Artist']]"
KENT,Male,119,farmer painter clerk,1,1901,farmer  paint clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,farmer painter clerk,agricultural,0.8001275963738969,False,acceptable_quality,[],False,,"[[39310, np.float32(0.573595), 'Office Clerk, General']]"
KENT,Male,120,poulterers manager,1,1901,poulterers manager,21182,21110,BANKERS,General Manager,moderate,poulterers manager,other,0.9,False,acceptable_quality,[],False,,"[[79990, np.float32(0.4769118), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
KENT,Male,131,platelayer on sec railway,1,1901,platelayer on s e c railway,97430,99910,"PLATELAYER, GANGER, PACKER",Labourer,,platelayer on s e c railway,other,0.54,True,unchanged_with_some_invalid_words,"['s', 'e', 'c']",False,platelayer on s e c railway,"[[98430, np.float32(0.46444353), 'Railway Signaller']]"
KENT,Male,179,time keeper on farm,1,1901,time keeper on farm,62420,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,,time keeper on farm,other,0.9,False,acceptable_quality,[],False,,"[[4290, np.float32(0.51434344), ""Other Ships' Deck Officers and Pilots""], [62460, np.float32(0.23686427), 'Horse Worker']]"
KENT,Male,181,hay binder on farm,1,1901,hay binder on farm,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,hay binder on farm,other,0.9,False,acceptable_quality,[],False,,"[[62460, np.float32(0.9798606), 'Horse Worker']]"
KENT,Male,265,engineersturner,1,1901,engineersturner,84130,84190,RAILWAY - SIGNAL SWITCH TURNTABLE FITTERS,Other Machinery Fitters and Machine Assemblers,simple,engineersturner,other,0.27,True,unchanged_with_many_invalid_words,['engineersturner'],False,engineersturner,"[[81230, np.float32(0.29401997), 'Wood Turner'], [94990, np.float32(0.46196002), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,280,manufacturer director of reeves artists colours,1,1901,manufacturer  director of reeves artists colours,84190,84190,AGRICULTURAL MACHINE AND IMPLEMENT MAKERS,Other Machinery Fitters and Machine Assemblers,,manufacturer director of reeves artists colours,metalwork_engineering,0.8944617210414472,False,acceptable_quality,[],False,,"[[84190, np.float32(0.67326313), 'Other Machinery Fitters and Machine Assemblers']]"
KENT,Male,283,assistant boiler maker,1,1901,boilers makers assistant,3200,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant boiler maker,metalwork_engineering,0.6688598759302655,False,acceptable_quality,[],False,,"[[87350, np.float32(0.9788746), 'Boilersmith']]"
KENT,Male,791,contractors carman son,1,1901,contractors son carman,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,contractors carman son,family_dependent,0.884239408539163,False,acceptable_quality,[],False,,"[[14120, np.float32(0.36809868), 'Minister of Religion']]"
LANCASHIRE,Female,698,greengrocer,295,1901,greengrocer,41010,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),simple,greengrocer,food_drink,0.9,False,acceptable_quality,[],False,,"[[45190, np.float32(0.49169785), 'Other Salesmen, Shop Assistants and Demonstrators'], [54090, np.float32(0.33620295), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.23701705), 'Other Production and Related Workers Not Elsewhere Classified']]"
LANCASHIRE,Male,198,coal miner below ground,113,1901,coal miner below ground,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,coal miner below ground,mining_quarrying,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.98354626), 'Other MotorVehicle Drivers']]"
LANCASHIRE,Female,760,pedlar,98,1901,pedlar,45220,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,simple,pedlar,retail_trade,0.9,False,acceptable_quality,[],False,,"[[45220, np.float32(0.8198027), 'Street Vendor']]"
LANCASHIRE,Female,548,carder in cotton miller,56,1901,carder in cotton mill,75100,75135,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Carder,complex,carder in cotton miller,food_drink,0.8198201564326479,False,acceptable_quality,[],False,,"[[75100, np.float32(0.66954535), 'Fibre Preparer, Specialisation Unknown'], [79990, np.float32(0.35106122), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
LANCASHIRE,Female,559,woolen piecer,22,1901,woolen piecer,75200,75220,WOOL SPINNERS WOOL PIECERS,"Spinner, Thread and Yarn",moderate,woolen piecer,other,0.9,False,acceptable_quality,[],False,,"[[75200, np.float32(0.9883378), 'Spinners and Winders']]"
LANCASHIRE,Male,409,joiner in wood,15,1901,joiner in wood,95410,95420,"CARPENTER, JOINER",Construction Joiner,,joiner in wood,building_construction,0.9,False,acceptable_quality,[],False,,"[[63110, np.float32(0.5815135), 'Logger (General)']]"
LANCASHIRE,Female,171,portress,13,1901,portress,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,simple,portress,other,0.9,False,acceptable_quality,[],False,,"[[31090, np.float32(0.4711514), 'Government Executive Officials Not Elsewhere Classified'], [54090, np.float32(0.5223891), 'Other Maids and Related Housekeeping Service Workers']]"
LANCASHIRE,Male,716,cellerman,10,1901,cellerman,59990,77890,CELLARMEN,"Other Brewers, Wine and Beverage Makers",simple,cellerman,other,0.27,True,unchanged_with_many_invalid_words,['cellerman'],False,cellerman,"[[59990, np.float32(0.97894233), 'Other Service Workers Not Elsewhere Classified']]"
LANCASHIRE,Female,712,takes in lodgers,9,1901,takes in lodgers,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),moderate,takes in lodgers,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.32078144), 'Other Production and Related Workers Not Elsewhere Classified']]"
LANCASHIRE,Male,552,slasher cotton miller,7,1901,slasher cotton mill,75990,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,slasher cotton miller,food_drink,0.7986038501305324,False,acceptable_quality,[],False,,"[[75200, np.float32(0.2699903), 'Spinners and Winders'], [79990, np.float32(0.68058544), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]"
LANCASHIRE,Female,694,worker sweet,6,1901,sweet worker,77400,77660,JAM PRESERVE SWEET MAKERS,Confectionary Makers,moderate,worker sweet,other,0.8496787601654118,False,acceptable_quality,[],False,,"[[72000, np.float32(0.49307975), 'Metal Processor, Specialisation Unknown'], [72100, np.float32(0.31160086), 'Metal Smelting, Converting or Refining Furnacemen, Specialisation Unknown']]"
LANCASHIRE,Female,159,ships stewardess,5,1901,ships stewardess,52030,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,,ships stewardess,other,0.9,False,acceptable_quality,[],False,,"[[53290, np.float32(0.31241322), 'Other Waiters, Bartenders and Related Workers']]"
LANCASHIRE,Male,171,warehouse porter,5,1901,wharehouse porter,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,wharehouse porter,transport_communication,0.54,True,unchanged_with_some_invalid_words,['wharehouse'],False,wharehouse porter,"[[37040, np.float32(0.3171417), 'Messenger'], [97130, np.float32(0.45053798), 'Railway and Road Vehicle Loader']]"
LANCASHIRE,Male,179,cattle boy on farm,5,1901,cattleboy on farm,62420,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,,cattleboy on farm,other,0.54,True,unchanged_with_some_invalid_words,['cattleboy'],False,cattleboy on farm,"[[62460, np.float32(0.9799579), 'Horse Worker']]"
