Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result
1851,WARWICKSHIRE,Male,serv,84,54020,29,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,CARDIGANSHIRE,Female,serv,84,54020,75,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WESTMORLAND,Female,serv,84,54020,62,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WARWICKSHIRE,Unknown,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WILTSHIRE,Female,serv,84,54020,28,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,CAMBRIDGESHIRE,Male,serv,84,54020,12,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WILTSHIRE,Male,serv,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WESTMORLAND,Male,serv,84,54020,17,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,CAMBRIDGESHIRE,Female,serv,84,54020,32,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WORCESTERSHIRE,Male,serv,84,54020,73,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WORCESTERSHIRE,Unknown,serv,84,54020,9,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BUCKINGHAMSHIRE,Unknown,serv,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE EAST RIDING,Female,serv,84,54020,93,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BUCKINGHAMSHIRE,Male,serv,84,54020,25,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BUCKINGHAMSHIRE,Male,serv,84,54020,7,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,WORCESTERSHIRE,Female,serv,84,54020,355,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE EAST RIDING,Male,serv,84,54020,46,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE EAST RIDING,Unknown,serv,84,54020,4,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE NORTH RIDING,Female,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE NORTH RIDING,Female,serv,84,54020,70,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BUCKINGHAMSHIRE,Female,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE NORTH RIDING,Male,serv,84,54020,27,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE NORTH RIDING,Unknown,serv,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BUCKINGHAMSHIRE,Female,serv,84,54020,19,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BRECKNOCKSHIRE,Unknown,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BRECKNOCKSHIRE,Male,serv,84,54020,36,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE WEST RIDING,Female,serv,84,54020,468,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BRECKNOCKSHIRE,Female,serv,84,54020,47,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BERKSHIRE,Male,serv,84,54020,5,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE WEST RIDING,Male,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BERKSHIRE,Female,serv,84,54020,12,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BEDFORDSHIRE,Unknown,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BEDFORDSHIRE,Male,serv,84,54020,13,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BEDFORDSHIRE,Female,serv,84,54020,41,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,BEDFORDSHIRE,Female,serv,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,ANGLESEY,Male,serv,84,54020,24,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE WEST RIDING,Male,serv,84,54020,73,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,ANGLESEY,Female,serv,84,54020,16,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,domestic servant,domestic_service,0.2623394771036252,True,very_low_confidence,[],False,domestic servant
1851,YORKSHIRE WEST RIDING,Unknown,rictor of crofton,91,58500,1,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,rictor of crofton,other,0.27,True,unchanged_with_many_invalid_words,"['rictor', 'crofton']",False,rector of crofton
1851,HAMPSHIRE,Male,capt army half pay e t c s,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,capt army half pay e t c s,public_service,0.27,True,unchanged_with_many_invalid_words,"['capt', 'e', 't', 'c', 's']",False,capt army half pay e t c s
1851,HAMPSHIRE,Male,capt army h e t c s,17,58420,1,58320,ARMY OFFICERS (EFFECTIVE),Officer,capt army h e t c s,public_service,0.27,True,unchanged_with_many_invalid_words,"['capt', 'h', 'e', 't', 'c', 's']",False,capt army h e t c s
1851,HAMPSHIRE,Male,capt t regt army,17,58420,1,58320,ARMY OFFICERS (EFFECTIVE),Officer,capt t regt army,public_service,0.27,True,unchanged_with_many_invalid_words,"['capt', 't', 'regt']",False,capt t regt army
1851,HAMPSHIRE,Male,capn r n half pay,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,capn r n half pay,other,0.27,True,unchanged_with_many_invalid_words,"['capn', 'r', 'n']",False,capn r n half pay
1851,LANCASHIRE,Male,citon,56,15100,1,15945,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Book Editor,citon,other,0.27,True,unchanged_with_many_invalid_words,['citon'],False,citon
1851,HAMPSHIRE,Male,capt r n hay vay,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,capt r n hay vay,other,0.27,True,unchanged_with_many_invalid_words,"['capt', 'r', 'n', 'vay']",False,capt r n hay vay
1851,HAMPSHIRE,Male,capt r n half pay,27,58420,2,58340,MEN OF THE MARINES,Other Military Ranks,capt r n half pay,other,0.27,True,unchanged_with_many_invalid_words,"['capt', 'r', 'n']",False,capt r n half pay → captain half pay
1851,HAMPSHIRE,Male,capt r n h p serviceable,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,capt r n h p serviceable,other,0.27,True,unchanged_with_many_invalid_words,"['capt', 'r', 'n', 'h', 'p']",False,capt r n h p serviceable
1851,HAMPSHIRE,Male,capt r n a full pay,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,capt r n a full pay,other,0.27,True,unchanged_with_many_invalid_words,"['capt', 'r', 'n', 'a']",False,capt r n a full pay
1851,HAMPSHIRE,Male,capt r n,22,58420,3,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,capt r n,other,0.27,True,unchanged_with_many_invalid_words,"['capt', 'r', 'n']",False,capt r n → captain rn
1851,ANGLESEY,Female,dght,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,dght,other,0.27,True,unchanged_with_many_invalid_words,['dght'],False,dght
1851,ANGLESEY,Female,dep on rl,180,62460,2,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,dep on rl,other,0.27,True,unchanged_with_many_invalid_words,"['dep', 'rl']",False,dep on rl
1851,LANCASHIRE,Male,citon,56,15100,1,15920,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,"Editor, Newspapers and Periodicals",citon,other,0.27,True,unchanged_with_many_invalid_words,['citon'],False,citon
1851,LANCASHIRE,Male,citon,56,15100,1,15915,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Journalist,citon,other,0.27,True,unchanged_with_many_invalid_words,['citon'],False,citon
1851,YORKSHIRE WEST RIDING,Unknown,v,999,-1,1,0,,,v,agricultural,0.27,True,unchanged_with_many_invalid_words,['v'],False,v
1851,YORKSHIRE WEST RIDING,Unknown,u k,999,-1,2,0,,,u k,other,0.27,True,unchanged_with_many_invalid_words,"['u', 'k']",False,u k
1851,LANCASHIRE,Male,citon,56,15100,1,15120,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Author,citon,other,0.27,True,unchanged_with_many_invalid_words,['citon'],False,citon
1851,LANCASHIRE,Male,cirker frane maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,cirker frane maker,other,0.27,True,unchanged_with_many_invalid_words,"['cirker', 'frane']",False,cirker frane maker → clockmaker
1851,ANGLESEY,Female,cholar,787,99999,2,99999,SCHOLARS ETC,Unspecified worktitle or several titles,cholar,other,0.27,True,unchanged_with_many_invalid_words,['cholar'],False,cholar
1851,HAMPSHIRE,Male,brickr ap,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,brickr ap,other,0.27,True,unchanged_with_many_invalid_words,"['brickr', 'ap']",False,brickr ap
1851,HAMPSHIRE,Male,bricklyrs labr,413,95120,1,99910,BRICKLAYER'S LABOURER,Labourer,bricklyrs labr,other,0.27,True,unchanged_with_many_invalid_words,"['bricklyrs', 'labr']",False,bricklyrs labr
1851,HAMPSHIRE,Male,brickls labr,132,98490,1,99910,RAILWAY LABOURER (NOT RAILWAY CONTRACTOR'S LABOURER),Labourer,brickls labr,other,0.27,True,unchanged_with_many_invalid_words,"['brickls', 'labr']",False,brickls labr
1851,LANCASHIRE,Male,circlesawyer,761,22190,1,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",circlesawyer,building_construction,0.27,True,unchanged_with_many_invalid_words,['circlesawyer'],False,circlesawyer
1851,HAMPSHIRE,Male,brickburner,464,89300,16,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,brickburner,other,0.27,True,unchanged_with_many_invalid_words,['brickburner'],False,brickburner
1851,HAMPSHIRE,Male,brickburner,464,89300,16,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),brickburner,other,0.27,True,unchanged_with_many_invalid_words,['brickburner'],False,brickburner
1851,LANCASHIRE,Male,ckal clarkpa,481,74430,1,74400,ALKALI MANUFACTURE,"Still or Reactor Operator, Specialisation Unknown",ckal clarkpa,other,0.27,True,unchanged_with_many_invalid_words,"['ckal', 'clarkpa']",False,ckal clarkpa
1851,HAMPSHIRE,Male,brewer d liemces,709,77820,2,77810,BREWERS,"Brewer, General",brewer d liemces,food_drink,0.27,True,unchanged_with_many_invalid_words,"['d', 'liemces']",False,brewer d liemces
1851,HAMPSHIRE,Male,c l pentioner,27,58420,1,58340,MEN OF THE MARINES,Other Military Ranks,c l pentioner,other,0.27,True,unchanged_with_many_invalid_words,"['c', 'l', 'pentioner']",False,c l pentioner
1851,HAMPSHIRE,Male,c guardsman superanuated,35,14140,1,14140,MONKS,Religious Worker (Member of Religious Order),c guardsman superanuated,transport_communication,0.27,True,unchanged_with_many_invalid_words,"['c', 'superanuated']",False,c guardsman superanuated
1851,LANCASHIRE,Male,claggers aprentice,769,99150,1,99999,APPRENTICES,Unspecified worktitle or several titles,claggers aprentice,other,0.27,True,unchanged_with_many_invalid_words,"['claggers', 'aprentice']",False,claggers aprentice
1851,ANGLESEY,Female,bastart,37,55100,1,31090,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Government Executive Officials Not Elsewhere Classified,bastart,other,0.27,True,unchanged_with_many_invalid_words,['bastart'],False,bastart
1851,YORKSHIRE WEST RIDING,Male,woolln cloth finisr,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",woolln cloth finisr,other,0.27,True,unchanged_with_many_invalid_words,"['woolln', 'finisr']",False,woolln cloth finisher
1851,YORKSHIRE WEST RIDING,Male,woolln cloth finishr,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",woolln cloth finishr,other,0.27,True,unchanged_with_many_invalid_words,"['woolln', 'finishr']",False,woolln cloth finishr
1851,YORKSHIRE WEST RIDING,Male,woollomber,765,99130,3,99910,GENERAL LABOURERS,Labourer,woollomber,other,0.27,True,unchanged_with_many_invalid_words,['woollomber'],False,woollomber
1851,LANCASHIRE,Male,chiney sewent,743,55240,3,55240,CHIMNEY SWEEPERS,Chimney Sweep,chiney sewent,other,0.27,True,unchanged_with_many_invalid_words,"['chiney', 'sewent']",False,chiney sewent
1851,LANCASHIRE,Male,chiney seerp,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",chiney seerp,other,0.27,True,unchanged_with_many_invalid_words,"['chiney', 'seerp']",False,chiney seerp
1851,ANGLESEY,Female,labrours grand daugter,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,labrours grand daugter,other,0.27,True,unchanged_with_many_invalid_words,"['labrours', 'daugter']",False,labrours grand daugter
1851,ANGLESEY,Female,labrours daugter,791,99999,2,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,labrours daugter,other,0.27,True,unchanged_with_many_invalid_words,"['labrours', 'daugter']",False,labrours daugter
1851,ANGLESEY,Female,labror sarvant,201,2700,1,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",labror sarvant,other,0.27,True,unchanged_with_many_invalid_words,"['labror', 'sarvant']",False,labror sarvant
1851,ANGLESEY,Female,labror,765,99130,5,99910,GENERAL LABOURERS,Labourer,labror,other,0.27,True,unchanged_with_many_invalid_words,['labror'],False,labror
1851,LANCASHIRE,Male,chind,82,54090,1,54090,"DOMESTIC INDOOR SERVANTS IN HOTELS, LODGING HOUSES AND EATING HOUSES",Other Maids and Related Housekeeping Service Workers,chind,other,0.27,True,unchanged_with_many_invalid_words,['chind'],False,chind
1851,YORKSHIRE WEST RIDING,Male,woollwright,606,75400,1,75400,WEAVERS (UNDEFINED),"Weaver, Specialisation Unknown",woollwright,other,0.27,True,unchanged_with_many_invalid_words,['woollwright'],False,woollwright
1851,YORKSHIRE WEST RIDING,Male,woollstapler,630,41010,1,41020,WOOLSTAPLER WOOL DEALER BROKER,Working Proprietor (Wholesale Trade),woollstapler,other,0.27,True,unchanged_with_many_invalid_words,['woollstapler'],False,woollstapler
1851,YORKSHIRE WEST RIDING,Male,woollsorter,557,75100,1,75115,WOOLLEN CLOTH MANUFACTURE SORTING,Fibre Grader and Classer,woollsorter,other,0.27,True,unchanged_with_many_invalid_words,['woollsorter'],False,woollsorter
1851,YORKSHIRE WEST RIDING,Male,woollon cloth usser,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",woollon cloth usser,other,0.27,True,unchanged_with_many_invalid_words,"['woollon', 'usser']",False,woollon cloth usser
1851,YORKSHIRE WEST RIDING,Male,wooln cloth finishr,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",wooln cloth finishr,other,0.27,True,unchanged_with_many_invalid_words,"['wooln', 'finishr']",False,wooln cloth finishr
1851,YORKSHIRE WEST RIDING,Male,woolpicker,566,75000,2,75990,WOOLLEN CLOTH MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",woolpicker,other,0.27,True,unchanged_with_many_invalid_words,['woolpicker'],False,woolpicker
1851,YORKSHIRE WEST RIDING,Male,woollcomber,558,75100,3,75135,WOOLLEN CLOTH MANUFACTURE CARDING COMBING,Fibre Carder,woollcomber,other,0.27,True,unchanged_with_many_invalid_words,['woollcomber'],False,woollcomber
1851,YORKSHIRE WEST RIDING,Male,woollen muole peicer,559,75200,1,75290,WOOL SPINNERS WOOL PIECERS,Other Spinners and Winders,woollen muole peicer,other,0.27,True,unchanged_with_many_invalid_words,"['muole', 'peicer']",False,woollen muole peicer
1851,YORKSHIRE WEST RIDING,Male,woollen muole peicer,559,75200,1,75220,WOOL SPINNERS WOOL PIECERS,"Spinner, Thread and Yarn",woollen muole peicer,other,0.27,True,unchanged_with_many_invalid_words,"['muole', 'peicer']",False,woollen muole peicer
1851,YORKSHIRE WEST RIDING,Male,woollenmerchant,630,41010,1,41020,WOOLSTAPLER WOOL DEALER BROKER,Working Proprietor (Wholesale Trade),woollenmerchant,retail_trade,0.27,True,unchanged_with_many_invalid_words,['woollenmerchant'],False,woollenmerchant
1851,YORKSHIRE WEST RIDING,Male,woollin cloth wheaver,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",woollin cloth wheaver,other,0.27,True,unchanged_with_many_invalid_words,"['woollin', 'wheaver']",False,woollin cloth wheaver
1851,YORKSHIRE WEST RIDING,Male,woolleyer,558,75100,3,75145,WOOLLEN CLOTH MANUFACTURE CARDING COMBING,Fibre Comber,woolleyer,other,0.27,True,unchanged_with_many_invalid_words,['woolleyer'],False,woolleyer
1851,YORKSHIRE WEST RIDING,Male,woolleyer,558,75100,3,75135,WOOLLEN CLOTH MANUFACTURE CARDING COMBING,Fibre Carder,woolleyer,other,0.27,True,unchanged_with_many_invalid_words,['woolleyer'],False,woolleyer
1851,ANGLESEY,Female,mantiumaker,66,3010,1,3020,"LAND, HOUSE, SHIP--SURVEYOR",Land Surveyor,mantiumaker,other,0.27,True,unchanged_with_many_invalid_words,['mantiumaker'],False,mantiumaker
1851,ANGLESEY,Female,mantiumaker,66,3010,1,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",mantiumaker,other,0.27,True,unchanged_with_many_invalid_words,['mantiumaker'],False,mantiumaker
1851,ANGLESEY,Female,lodgins,712,51040,1,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),lodgins,other,0.27,True,unchanged_with_many_invalid_words,['lodgins'],False,lodgins
1851,ANGLESEY,Female,llangwyllog,28,14120,1,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,llangwyllog,other,0.27,True,unchanged_with_many_invalid_words,['llangwyllog'],False,llangwyllog
1851,ANGLESEY,Female,landress,105,56000,6,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",landress,other,0.27,True,unchanged_with_many_invalid_words,['landress'],False,landress
1851,YORKSHIRE WEST RIDING,Male,woollman,557,75100,1,75115,WOOLLEN CLOTH MANUFACTURE SORTING,Fibre Grader and Classer,woollman,other,0.27,True,unchanged_with_many_invalid_words,['woollman'],False,woollman
1851,YORKSHIRE WEST RIDING,Male,woolling pecer,559,75200,1,75290,WOOL SPINNERS WOOL PIECERS,Other Spinners and Winders,woolling pecer,other,0.27,True,unchanged_with_many_invalid_words,"['woolling', 'pecer']",False,woolling pecer
1851,YORKSHIRE WEST RIDING,Male,woolling pecer,559,75200,1,75220,WOOL SPINNERS WOOL PIECERS,"Spinner, Thread and Yarn",woolling pecer,other,0.27,True,unchanged_with_many_invalid_words,"['woolling', 'pecer']",False,woolling pecer
1851,YORKSHIRE WEST RIDING,Male,woolln cloth weavr,627,75600,2,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",woolln cloth weavr,other,0.27,True,unchanged_with_many_invalid_words,"['woolln', 'weavr']",False,woolln cloth weavr
1851,YORKSHIRE WEST RIDING,Male,wooling factory labr,770,99200,1,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,wooling factory labr,professional_clerical,0.27,True,unchanged_with_many_invalid_words,"['wooling', 'labr']",False,wooling factory labr
1851,ANGLESEY,Female,nisce,437,81120,1,81120,CABINET MAKERS,Cabinetmaker,nisce,other,0.27,True,unchanged_with_many_invalid_words,['nisce'],False,nisce
1851,ANGLESEY,Female,n k,797,99999,5,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,n k,other,0.27,True,unchanged_with_many_invalid_words,"['n', 'k']",False,n k
1851,ANGLESEY,Female,mentiumaker,999,-1,1,0,,,mentiumaker,other,0.27,True,unchanged_with_many_invalid_words,['mentiumaker'],False,mentiumaker
1851,ANGLESEY,Female,matumaker,785,99999,2,99999,OTHER STUDENTS,Unspecified worktitle or several titles,matumaker,other,0.27,True,unchanged_with_many_invalid_words,['matumaker'],False,matumaker
1851,LANCASHIRE,Male,cholar,787,99999,6,99999,SCHOLARS ETC,Unspecified worktitle or several titles,cholar,other,0.27,True,unchanged_with_many_invalid_words,['cholar'],False,cholar
1851,LANCASHIRE,Male,chogger,461,81990,1,81990,OTHER WORKERS IN WOOD,Other Cabinetmakers and Related Woodworkers,chogger,other,0.27,True,unchanged_with_many_invalid_words,['chogger'],False,chogger
1851,LANCASHIRE,Male,chirspodist,51,6500,1,7990,HOSPITAL MEDICAL SERVICE,"Other Medical, Dental, Veterinary and Related Workers",chirspodist,other,0.27,True,unchanged_with_many_invalid_words,['chirspodist'],False,chirspodist
1851,LANCASHIRE,Male,chiropaded,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,chiropaded,other,0.27,True,unchanged_with_many_invalid_words,['chiropaded'],False,chiropaded
1851,ANGLESEY,Female,mantumaker,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",mantumaker,other,0.27,True,unchanged_with_many_invalid_words,['mantumaker'],False,mantumaker
1851,ANGLESEY,Female,mantiumaker,66,3010,1,3090,"LAND, HOUSE, SHIP--SURVEYOR",Other Surveyors,mantiumaker,other,0.27,True,unchanged_with_many_invalid_words,['mantiumaker'],False,mantiumaker
1851,YORKSHIRE WEST RIDING,Male,wooll combe maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,wooll combe maker,other,0.27,True,unchanged_with_many_invalid_words,"['wooll', 'combe']",False,wooll combe maker
1851,YORKSHIRE WEST RIDING,Male,wooll combe,557,75100,1,75115,WOOLLEN CLOTH MANUFACTURE SORTING,Fibre Grader and Classer,wooll combe,other,0.27,True,unchanged_with_many_invalid_words,"['wooll', 'combe']",False,wooll combe
1851,YORKSHIRE WEST RIDING,Male,wooll garder wife,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,wooll garder wife,family_dependent,0.27,True,unchanged_with_many_invalid_words,"['wooll', 'garder']",False,wooll garder wife
1851,YORKSHIRE WEST RIDING,Male,wooll draper aprentice,376,41015,1,41020,DEALERS IN COPPER,Working Proprietor (Wholesale Trade),wooll draper aprentice,retail_trade,0.27,True,unchanged_with_many_invalid_words,"['wooll', 'aprentice']",False,wooll draper aprentice
1851,YORKSHIRE WEST RIDING,Male,woollcomber,558,75100,3,75145,WOOLLEN CLOTH MANUFACTURE CARDING COMBING,Fibre Comber,woollcomber,other,0.27,True,unchanged_with_many_invalid_words,['woollcomber'],False,woollcomber
1851,YORKSHIRE WEST RIDING,Male,woolin picenor,561,75200,2,75250,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Winder,woolin picenor,other,0.27,True,unchanged_with_many_invalid_words,"['woolin', 'picenor']",False,woolin picenor
1851,YORKSHIRE WEST RIDING,Male,woolin picener,561,75200,1,75432,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Cloth Weaver (Hand or Machine),woolin picener,other,0.27,True,unchanged_with_many_invalid_words,"['woolin', 'picener']",False,woolin picener
