County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check
HAMPSHIRE,Female,413,railway labourer,1,1891,bricklayer labourer,95120,99910,BRICKLAYER'S LABOURER,Labourer,moderate,railway labourer,transport_communication,0.656215837992542,False,acceptable_quality,[],False,,[]
HAMPSHIRE,Male,2,clerk telegraph gpo,1,1891,clerk telegraph g p o,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,complex,clerk telegraph g p o,professional_clerical,0.27,True,unchanged_with_many_invalid_words,"['g', 'p', 'o']",False,clerk telegraph g p o,"[[37040, np.float32(0.29021448), 'Messenger']]"
HAMPSHIRE,Male,4,insurance messenger,1,1891,insurence messenger,37040,37040,"POST OFFICE MESSENGERS, ETC",Messenger,moderate,insurence messenger,transport_communication,0.54,True,unchanged_with_some_invalid_words,['insurence'],False,insurence messenger,"[[37040, np.float32(0.9557866), 'Messenger']]"
HAMPSHIRE,Male,11,police constable hampshire constablery,1,1891,police constable hampshire constablery,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),complex,police constable hampshire constablery,public_service,0.9,False,acceptable_quality,[],False,,"[[58220, np.float32(0.9963561), 'Policeman and other Maintainers of Law and Order (except Military)']]"
HAMPSHIRE,Male,84,valet to gentleman,1,1891,valet to gentleman,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,valet to gentleman,other,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.87971586), 'House Servant']]"
HAMPSHIRE,Male,119,materiel clerk,1,1891,materiel clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,materiel clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.8598069), 'Office Clerk, General']]"
HAMPSHIRE,Male,237,stone contractor,1,1891,stone contractor,41015,41020,STONE DEALERS,Working Proprietor (Wholesale Trade),,stone contractor,other,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.7314886), 'Other MotorVehicle Drivers']]"
HAMPSHIRE,Male,412,foreman bricklayer,1,1891,foreman bricklayer a sp,95120,95120,BRICKLAYER,Bricklayer (Construction),complex,foreman bricklayer a sp,building_construction,0.54,True,unchanged_with_some_invalid_words,"['a', 'sp']",False,foreman bricklayer a sp,"[[22610, np.float32(0.4249493), 'Production Supervisor or Foreman, General']]"
HAMPSHIRE,Male,436,farm and road labourer,1,1891,farm and road labourer,97490,99910,ROAD LABOURERS,Labourer,,farm and road labourer,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[62120, np.float32(0.81917095), 'Farm Servant'], [99910, np.float32(0.7180686), 'Labourer']]"
HAMPSHIRE,Male,438,cabinet maker wood carver,1,1891,cabinet maker  wood carver,81190,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,cabinet maker wood carver,crafts_trades,0.8896124589100938,False,acceptable_quality,[],False,,"[[81990, np.float32(0.964261), 'Other Cabinetmakers and Related Woodworkers']]"
HAMPSHIRE,Male,471,retired architect iron ore coal brick merchant,1,1891,retired architect iron ore coal  brick merchant,41010,41020,BRICK DEALERS,Working Proprietor (Wholesale Trade),,retired architect iron ore coal brick merchant,unemployed_seeking,0.8943416530867607,False,acceptable_quality,[],False,,"[[2120, np.float32(0.29084077), 'Building Architect'], [41025, np.float32(0.73885953), 'Working Proprietor (Wholesale or Retail Trade)']]"
HAMPSHIRE,Male,543,publisher agent,1,1891,publisher agent,21194,21110,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",General Manager,moderate,publisher agent,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[44120, np.float32(0.45828125), 'Insurance Salesman'], [44330, np.float32(0.28239587), 'Appraiser']]"
HAMPSHIRE,Male,692,farm servant,1,1891,baker servant,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,farm servant,agricultural,0.6760813216214706,False,acceptable_quality,[],False,,"[[62460, np.float32(0.64240646), 'Horse Worker']]"
HAMPSHIRE,Male,697,grocer drapers manager,1,1891,grocer  drapers manager,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocer drapers manager,food_drink,0.8882040123900088,False,acceptable_quality,[],False,,[]
HAMPSHIRE,Male,718,upholsterer,1,1891,upolsterer etc,53220,53210,BOARDING LODGING HOUSE WAITERS (NON-RESIDENT),"Waiter, General",moderate,upholsterer,crafts_trades,0.9318802578560224,False,acceptable_quality,[],False,,"[[79620, np.float32(0.93950933), 'Furniture Upholsterer']]"
HAMPSHIRE,Male,761,master station ltswr liss,1,1891,station master ltswr liss,22190,21110,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)",General Manager,complex,master station ltswr liss,other,0.8747070689812344,False,acceptable_quality,[],False,,"[[22210, np.float32(0.99161154), 'Railway Station Master']]"
HAMPSHIRE,Male,772,retired dockman,1,1891,retired dockman,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired dockman,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[97120, np.float32(0.47337958), 'Docker'], [97190, np.float32(0.2741652), 'Other Dockers and Freight Handlers']]"
HAMPSHIRE,Male,781,carpenter of medicine,1,1891,carpenter of medicine,99999,99999,MEDICAL STUDENTS,Unspecified worktitle or several titles,moderate,carpenter of medicine,building_construction,0.9,False,acceptable_quality,[],False,,"[[6100, np.float32(0.230777), 'Medical Doctor, Specialisation Unknown'], [13100, np.float32(0.3828116), 'University and Higher Education Teacher, Subject Unknown'], [61110, np.float32(0.23166312), 'General Farmer']]"
HEREFORDSHIRE,Male,464,brick maker,18,1891,brickmaker,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,,brick maker,building_construction,0.8635379209230444,False,acceptable_quality,[],False,,"[[89242, np.float32(0.22358121), 'Brick and Tile Moulder (Hand or Machine)']]"
HEREFORDSHIRE,Male,42,registered medical practitioner superintendent lunatic asylum,1,1891,registered medical practitioner superintendent lunatic asylum,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",,registered medical practitioner superintendent lunatic asylum,other,0.9,False,acceptable_quality,[],False,,"[[6100, np.float32(0.40631264), 'Medical Doctor, Specialisation Unknown'], [7990, np.float32(0.34087595), 'Other Medical, Dental, Veterinary and Related Workers']]"
HEREFORDSHIRE,Male,778,living on his means and farmer,1,1891,living on his means and farmer,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,living on his means and farmer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[58300, np.float32(0.5897186), 'Military']]"
HERTFORDSHIRE,Male,182,wood cutter,12,1891,wood cutter,63110,63110,WOODMAN,Logger (General),,wood cutter,other,0.9,False,acceptable_quality,[],False,,"[[63110, np.float32(0.95396), 'Logger (General)']]"
HERTFORDSHIRE,Female,37,deaconess,2,1891,deaconess,55100,55140,"CHURCH, CHAPEL, CEMETERY--OFFICER, ETC.",Verger,simple,deaconess,other,0.9,False,acceptable_quality,[],False,,"[[14130, np.float32(0.28485763), 'Missionary'], [94990, np.float32(0.31715897), 'Other Production and Related Workers Not Elsewhere Classified']]"
HERTFORDSHIRE,Male,162,lighterman,2,1891,lighterman,98130,98190,BARGEMEN LIGHTERMEN WATERMEN (& CANAL WORKERS GENERALLY),"Other Ships' Deck Ratings, Barge Crews and Boatmen",simple,lighterman,other,0.9,False,acceptable_quality,[],False,,[]
HERTFORDSHIRE,Female,159,stewardess,1,1891,stewardess,52030,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,simple,stewardess,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.45765004), 'Other Maids and Related Housekeeping Service Workers']]"
HERTFORDSHIRE,Male,19,retired lieutenant of st life guards hon major to herts governance j p,1,1891,retired leiut of st life g ds hon major to herts algornance j p,58420,58320,ARMY OFFICERS (RETIRED),Officer,complex,retired leiut of st life g ds hon major to herts algornance j p,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['leiut', 'g', 'herts', 'algornance', 'j', 'p']",False,retired leiut of st life g ds hon major to herts algornance j p,"[[58320, np.float32(0.5345353), 'Officer']]"
HERTFORDSHIRE,Male,181,retired labourer agricultural,1,1891,retired labourer agricultural,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,retired labourer agricultural,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.26631784), 'Labourer']]"
HUNTINGDONSHIRE,Female,790,agricultural labourer widow,4,1891,farm labourers widow,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,,agricultural labourer widow,family_dependent,0.5248700405049779,False,acceptable_quality,[],False,,[]
HUNTINGDONSHIRE,Female,84,living and acting as servant,1,1891,living and acting as servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,living and acting as servant,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[62120, np.float32(0.33817348), 'Farm Servant']]"
HUNTINGDONSHIRE,Female,171,boot makers shop woman,1,1891,boot makers shop woman,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,boot makers shop woman,clothing_footwear,0.9,False,acceptable_quality,[],False,,"[[81190, np.float32(0.3388895), 'Other Cabinetmakers'], [94990, np.float32(0.27107236), 'Other Production and Related Workers Not Elsewhere Classified']]"
HUNTINGDONSHIRE,Male,177,retired bailiff,1,1891,retired bailiff,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,retired bailiff,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[22520, np.float32(0.8969071), 'Farm Supervisor']]"
HUNTINGDONSHIRE,Male,684,retired upholsterer,1,1891,retired poulterer,41010,41025,POULTERERS GAME DEALERS,Working Proprietor (Wholesale or Retail Trade),,retired upholsterer,unemployed_seeking,0.6828835149892154,False,acceptable_quality,[],False,,"[[79620, np.float32(0.89683414), 'Furniture Upholsterer']]"
ISLANDS IN THE BRITISH SEAS,Male,235,coal dealer,3,1891,coal dealer,41015,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),,coal dealer,retail_trade,0.9,False,acceptable_quality,[],False,,"[[41025, np.float32(0.831332), 'Working Proprietor (Wholesale or Retail Trade)']]"
ISLANDS IN THE BRITISH SEAS,Female,447,bonnet maker,2,1891,basket maker,94290,94290,WILLOW CANE AND RUSH WORKERS,Other Basketry Weavers and Brush Makers,,bonnet maker,personal_service,0.691493982792776,False,acceptable_quality,[],False,,"[[94990, np.float32(0.9346856), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Female,765,principal english general,1,1891,principal english general,99130,99910,GENERAL LABOURERS,Labourer,,principal english general,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.63646436), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Female,788,shipwright carpenter wife,1,1891,ship carpenters wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,shipwright carpenter wife,family_dependent,0.6068822058939219,False,acceptable_quality,[],False,,[]
ISLANDS IN THE BRITISH SEAS,Male,85,coachman servant,1,1891,coachman servant,98520,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),,coachman servant,domestic_service,0.9,False,acceptable_quality,[],False,,[]
ISLANDS IN THE BRITISH SEAS,Male,119,stone merchants clerk,1,1891,stone merchants clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",moderate,stone merchants clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[30000, np.float32(0.36264962), 'Clerical or Related Worker, Specialisation Unknown'], [39310, np.float32(0.75721985), 'Office Clerk, General']]"
ISLANDS IN THE BRITISH SEAS,Male,712,joiner refreshment house keeper,1,1891,joiner refreshment house keeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,joiner refreshment house keeper,building_construction,0.9,False,acceptable_quality,[],False,,[]
ISLANDS IN THE BRITISH SEAS,Male,713,retired innkeeper,1,1891,retired innkeeper,51020,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),,retired innkeeper,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[51020, np.float32(0.29452577), 'Working Proprietor (Hotel and Restaurant)'], [94990, np.float32(0.4099929), 'Other Production and Related Workers Not Elsewhere Classified']]"
ISLANDS IN THE BRITISH SEAS,Unknown,659,seamstress,1,1891,seamstress,79590,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",simple,seamstress,clothing_footwear,0.9,False,acceptable_quality,[],False,,"[[99999, np.float32(0.49127954), 'Unspecified worktitle or several titles']]"
KENT,Male,87,domestic servant,36,1891,gardener  domestic servant,62711,62740,DOMESTIC GARDENER,Gardener,moderate,domestic servant,domestic_service,0.6961777053629887,False,acceptable_quality,[],False,,"[[54020, np.float32(0.97976905), 'House Servant']]"
KENT,Unknown,173,farmer,17,1891,farmer,61110,61110,"FARMER, GRAZIER",General Farmer,simple,farmer,agricultural,0.9,False,acceptable_quality,[],False,,"[[61110, np.float32(0.93095094), 'General Farmer']]"
KENT,Unknown,194,fisherman,8,1891,fisherman,64100,64100,FISHERMEN,"Fisherman, DeepSea or Inland and Coastal Water",simple,fisherman,food_drink,0.9,False,acceptable_quality,[],False,,"[[64100, np.float32(0.57525676), 'Fisherman, DeepSea or Inland and Coastal Water'], [94990, np.float32(0.30112863), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,181,farm servant and labourer,6,1891,farm servant and labourer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm servant and labourer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[62120, np.float32(0.9353817), 'Farm Servant']]"
KENT,Female,113,saleswoman,4,1891,saleswoman,43090,42220,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),Buyer,simple,saleswoman,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.8110212), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Female,20,private,3,1891,private,58430,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,simple,private,other,0.9,False,acceptable_quality,[],False,,"[[58340, np.float32(0.37108564), 'Other Military Ranks']]"
KENT,Male,171,wine merchant,3,1891,porter wine merchant,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,wine merchant,food_drink,0.6957549573896314,False,acceptable_quality,[],False,,"[[41025, np.float32(0.3632758), 'Working Proprietor (Wholesale or Retail Trade)']]"
KENT,Female,2,master postboy,2,1891,sub post master assistant,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,master postboy,transport_communication,0.4640537963108449,True,low_confidence,[],False,master postboy,"[[94990, np.float32(0.4167083), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,6,custom house agents clerk,2,1891,custom house agents clerk,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,custom house agents clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.41659132), 'Office Clerk, General'], [53100, np.float32(0.2961108), 'Cook, Specialisation Unknown']]"
KENT,Male,20,corpl th hussars,2,1891,corpl th hussars,58430,58340,SOLDIERS AND NON-COMMISSIONED OFFICERS,Other Military Ranks,,corpl th hussars,other,0.54,True,unchanged_with_some_invalid_words,['corpl'],False,corpl th hussars,"[[94990, np.float32(0.8569266), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,44,assistant veterinary surgeon,2,1891,assistant veterinary surgeon,6300,6510,VETERINARY SURGEONS,"Veterinarian, General",,assistant veterinary surgeon,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.37661448), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,536,printer general,2,1891,printer general,92110,92110,PRINTERS SO DESCRIBED,"Printer, General",,printer general,crafts_trades,0.9,False,acceptable_quality,[],False,,"[[92110, np.float32(0.5943169), 'Printer, General']]"
KENT,Female,184,market gardener co,1,1891,market gardener  co,61240,62720,MARKET GARDENER (INCLUDING LABOURER),Market Garden Worker,,market gardener co,agricultural,0.8856008005232721,False,acceptable_quality,[],False,,"[[64990, np.float32(0.47905028), 'Other Fishermen, Hunters and Related Workers']]"
KENT,Female,770,employed in factory,1,1891,enmployed in factory,99200,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,,enmployed in factory,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['enmployed'],False,enmployed in factory,"[[94990, np.float32(0.9361707), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Female,778,living on ones own means,1,1891,living in own menas,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,living in own menas,other,0.54,True,unchanged_with_some_invalid_words,['menas'],False,living in own menas,"[[62460, np.float32(0.26771435), 'Horse Worker']]"
KENT,Male,2,assistant postboy and clerk,1,1891,assistant post master and clerk,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,assistant postboy and clerk,transport_communication,0.6236123201073076,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[39310, np.float32(0.26823255), 'Office Clerk, General'], [98100, np.float32(0.2733585), ""Ships' Deck Ratings, Barge Crews and Boatmen""], [98690, np.float32(0.8281736), 'Other Animal and AnimalDrawn Vehicle Drivers']]"
KENT,Male,2,retired civil servant gpo,1,1891,retired civil servant g p o,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,retired civil servant g p o,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['g', 'p', 'o']",False,retired civil servant g p o,"[[19990, np.float32(0.28261098), 'Other Professional, Technical and Related Workers Not Elsewhere Classified']]"
KENT,Male,6,magistrate living on his own means,1,1891,magistrate living on his own means,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,magistrate living on his own means,other,0.9,False,acceptable_quality,[],False,,[]
KENT,Male,15,labourer for ml board,1,1891,labourer for m l board,31090,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY WORKERS",Government Executive Officials Not Elsewhere Classified,,labourer for m l board,general_labour,0.54,True,unchanged_with_some_invalid_words,"['m', 'l']",False,labourer for m l board,"[[31090, np.float32(0.9775072), 'Government Executive Officials Not Elsewhere Classified']]"
KENT,Male,56,jounalist,1,1891,jounalist,15100,15945,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Book Editor,simple,jounalist,other,0.27,True,unchanged_with_many_invalid_words,['jounalist'],False,jounalist,[]
KENT,Male,76,itenirenant violinist,1,1891,itenirenant violinist,17120,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,,itenirenant violinist,other,0.54,True,unchanged_with_some_invalid_words,['itenirenant'],False,itenirenant violinist,"[[54090, np.float32(0.57152456), 'Other Maids and Related Housekeeping Service Workers']]"
KENT,Male,84,inn door servant domestic,1,1891,inn door servant domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,inn door servant domestic,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.98236454), 'House Servant']]"
KENT,Male,114,traveler,1,1891,traveler,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,traveler,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.8869287), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,157,mariners service,1,1891,mariner s r a service,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,mariner s r a service,other,0.27,True,unchanged_with_many_invalid_words,"['s', 'r', 'a']",False,mariner s r a service,"[[94990, np.float32(0.35907713), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,157,seaman nd male ss empress,1,1891,seaman nd male ss empress,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,seaman nd male ss empress,transport_communication,0.9,False,acceptable_quality,[],False,,"[[7110, np.float32(0.22467944), 'Professional Nurse, General'], [98130, np.float32(0.2467054), 'Able Seaman']]"
KENT,Male,167,shipping superintendent,1,1891,shipping superintendent,97190,22290,"HARBOUR, DOCK, WHARF, LIGHTHOUSE--OFFICIALS AND SERVANTS",Other Transport and Communications Supervisors,moderate,shipping superintendent,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.47112238), 'Other Maids and Related Housekeeping Service Workers']]"
KENT,Male,171,under porter,1,1891,under porter,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,under porter,transport_communication,0.9,False,acceptable_quality,[],False,,"[[64990, np.float32(0.23433764), 'Other Fishermen, Hunters and Related Workers']]"
KENT,Male,181,farm servant,1,1891,farm servant carman,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.6986518810105466,False,acceptable_quality,[],False,,"[[62460, np.float32(0.54775935), 'Horse Worker']]"
KENT,Male,263,steam engineer fitter,1,1891,steam engineer fitter,84130,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,steam engineer fitter,other,0.9,False,acceptable_quality,[],False,,"[[4290, np.float32(0.2621727), ""Other Ships' Deck Officers and Pilots""], [84190, np.float32(0.62412316), 'Other Machinery Fitters and Machine Assemblers']]"
KENT,Male,282,holder up for art fo riveter,1,1891,holder up for art fo riveter,87430,97205,"RIVETERS RIGGERS METAL PLATE WORKERS (NOT SHIPS, TEXTILES, BOILERS)","Hoisting Equipment Rigger, General",complex,holder up for art fo riveter,other,0.9,False,acceptable_quality,[],False,,[]
KENT,Male,286,clerk in gores ammunition works,1,1891,clerk in gores ammunition works,85100,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,clerk in gores ammunition works,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[39310, np.float32(0.64750373), 'Office Clerk, General']]"
KENT,Male,369,master ironmonger,1,1891,iron monger master,41010,41030,"IRONMONGER; HARDWARE--DEALER, MERCHANT",Working Proprietor (Retail Trade),,master ironmonger,metalwork_engineering,0.6524635810155917,False,acceptable_quality,[],False,,"[[75100, np.float32(0.43094146), 'Fibre Preparer, Specialisation Unknown']]"
KENT,Male,374,manager of flow mills,1,1891,manager of flow mills,41010,41030,BICYCLE DEALERS,Working Proprietor (Retail Trade),complex,manager of flow mills,other,0.9,False,acceptable_quality,[],False,,[]
KENT,Male,468,oilmans carrier,1,1891,oilmans carrier,89120,89320,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Making Furnaceman,,oilmans carrier,transport_communication,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.3650399), 'Other Production and Related Workers Not Elsewhere Classified']]"
KENT,Male,519,boy press in paper miller,1,1891,press boy in paper mill,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,boy press in paper miller,food_drink,0.7981424339167542,False,acceptable_quality,[],False,,"[[45240, np.float32(0.80775386), 'News Vendor']]"
KENT,Male,685,oyster,1,1891,oyster,41010,77940,FISHMONGERS,Fish Butcher,simple,oyster,other,0.9,False,acceptable_quality,[],False,,[]
KENT,Male,711,retired coffee house keeper,1,1891,retired coffee house keeper,51050,51050,COFFEE AND EATING-HOUSE KEEPERS,"Working Proprietor  (Cafe, Bar and Snack Bar)",,retired coffee house keeper,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[51050, np.float32(0.51515406), 'Working Proprietor  , Bar and Snack Bar)'], [61220, np.float32(0.85130084), 'Field Crop Farmer']]"
KENT,Male,746,naturalist bird,1,1891,naturalist bird,94920,94920,"ANIMAL, BIRD PRESERVERS TAXIDERMISTS",Taxidermist,,naturalist bird,other,0.9,False,acceptable_quality,[],False,,"[[94920, np.float32(0.9961265), 'Taxidermist']]"
KENT,Unknown,412,journeyman bricklayer,1,1891,brick layer journeyman,95120,95120,BRICKLAYER,Bricklayer (Construction),,journeyman bricklayer,building_construction,0.6526113630294672,False,acceptable_quality,[],False,,[]
LANCASHIRE,Male,555,drawer in cotton,77,1891,drawer in cotton,79990,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,drawer in cotton,other,0.9,False,acceptable_quality,[],False,,"[[75990, np.float32(0.8659402), 'Other Spinners, Weavers, Knitters, Dyers and Related Workers']]"
LANCASHIRE,Female,794,living in almshouse,15,1891,living in almshouse,99999,99999,"NO SPECIFIED OCCUPATION - RECEIVING INCOME, SUPPORT",Unspecified worktitle or several titles,,living in almshouse,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.335848), 'Other Production and Related Workers Not Elsewhere Classified']]"
LANCASHIRE,Male,171,greengrocers porter,8,1891,greengrocers porter,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,greengrocers porter,food_drink,0.9,False,acceptable_quality,[],False,,"[[59990, np.float32(0.42484528), 'Other Service Workers Not Elsewhere Classified'], [97130, np.float32(0.33456838), 'Railway and Road Vehicle Loader']]"
LANCASHIRE,Male,259,grinder foundry,8,1891,grinder foundry,72400,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,grinder foundry,other,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.96974283), 'Other Machinery Fitters and Machine Assemblers']]"
LANCASHIRE,Female,477,shoe maker,6,1891,fuse maker,74200,74990,"CARTRIDGE, FIREWORKS, EXPLOSIVE ARTICLE--MANUFACTURE",Other Chemical Processors and Related Workers,,shoe maker,clothing_footwear,0.6599479461644342,False,acceptable_quality,[],False,,"[[54090, np.float32(0.8590815), 'Other Maids and Related Housekeeping Service Workers']]"
LANCASHIRE,Male,198,laborer in coal mine,6,1891,laborer in coal mine,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,laborer in coal mine,other,0.9,False,acceptable_quality,[],False,,"[[98590, np.float32(0.99842024), 'Other MotorVehicle Drivers']]"
LANCASHIRE,Female,744,wig maker,4,1891,rag maker,41010,41025,RAG DEALERS,Working Proprietor (Wholesale or Retail Trade),,wig maker,personal_service,0.7086266645945776,False,acceptable_quality,[],False,,"[[80390, np.float32(0.46514317), 'Other Leather Goods Makers'], [94990, np.float32(0.31306243), 'Other Production and Related Workers Not Elsewhere Classified']]"
