County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
ESSEX,Male,490,waterproof spreader,1,1911,waterproof spreader,90100,90100,WATERPROOF GOODS MAKERS,"Rubber Product Maker, Specialisation Unknown",,waterproof spreader,other,0.9,False,acceptable_quality,[],False,
ESSEX,Male,531,printingcompositor,1,1911,printingcompositor,92120,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,simple,printingcompositor,other,0.27,True,unchanged_with_many_invalid_words,['printingcompositor'],False,printingcompositor
ESSEX,Male,542,apprentice book binder,1,1911,apprentice book inder,92600,92625,BOOKBINDERS,Bookbinder (Hand or Machine),moderate,apprentice book binder,crafts_trades,0.8039968345339167,False,acceptable_quality,[],False,
ESSEX,Male,653,tailor,1,1911,talor,79120,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",simple,tailor,clothing_footwear,0.7914136946073792,False,acceptable_quality,[],False,
ESSEX,Male,687,corn dealer assisting,1,1911,corn dealer assisting,41010,41020,CORN FLOUR AND SEED MERCHANTS DEALERS,Working Proprietor (Wholesale Trade),,corn dealer assisting,food_drink,0.9,False,acceptable_quality,[],False,
ESSEX,Male,689,bookseller and confectioner dealer,1,1911,bookseller and confectioner dealer,41010,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),complex,bookseller and confectioner dealer,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
ESSEX,Male,693,foreman sugar refiner,1,1911,foreman sugar fifener,77200,77200,SUGAR REFINERS,"Sugar Processor or Refiner, Specialisation Unknown",,foreman sugar fifener,other,0.54,True,unchanged_with_some_invalid_words,['fifener'],False,foreman sugar fifener
ESSEX,Male,778,private means,1,1911,jprivate means,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,jprivate means,other,0.54,True,unchanged_with_some_invalid_words,['jprivate'],False,jprivate means
ESSEX,Male,791,to his father,1,1911,assistant to his father,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,to his father,family_dependent,0.68313703077846,False,acceptable_quality,[],False,
FLINTSHIRE,Male,682,apprentice butcher,2,1911,apprentice butcher,77310,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",,apprentice butcher,food_drink,0.9,False,acceptable_quality,[],False,
FLINTSHIRE,Male,97,caretaker of school,1,1911,caretaker of school,55100,55190,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS",Other Building Caretakers,,caretaker of school,other,0.9,False,acceptable_quality,[],False,
FLINTSHIRE,Male,141,carter,1,1911,carter for,98550,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),moderate,carter,transport_communication,0.6168729999942553,False,acceptable_quality,[],False,
FLINTSHIRE,Male,263,steam engine fitter,1,1911,steam engine fitter,84130,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,steam engine fitter,other,0.9,False,acceptable_quality,[],False,
FLINTSHIRE,Male,321,tinplate maker,1,1911,tinplate maker,87340,87340,TINPLATE GOODS MANUFACTURE,Tinsmith,,tinplate maker,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Female,791,daughter,24,1911,daughter,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,daughter,family_dependent,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Female,84,domestic servant,2,1911,domc servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.8536633775918118,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,196,ill collier hewer,2,1911,ill collier hewer,71120,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,ill collier hewer,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Female,84,generall servant,1,1911,generall servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,generall servant,domestic_service,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Female,84,housekeeper general servant domestic,1,1911,housekeeper general servant domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,housekeeper general servant domestic,domestic_service,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Female,717,barmiad,1,1911,barmiad,53230,53250,BARMEN (NOT IN SERVICE),Bartender,simple,barmiad,other,0.27,True,unchanged_with_many_invalid_words,['barmiad'],False,barmiad
GLAMORGANSHIRE,Female,787,school at home,1,1911,school at home,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,school at home,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,142,underground haulier in coal mine,1,1911,underground haulier in coal mine,98590,98630,HAULIERS (MINE),Animal‑Drawn Vehicle Driver (Mine and Quarry),,underground haulier in coal mine,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,167,caisson man in dry dock,1,1911,caisson man in dry dock,97190,98940,"HARBOUR, DOCK, WHARF, LIGHTHOUSE--OFFICIALS AND SERVANTS",Lighthouse-Man,,caisson man in dry dock,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,180,kilkarne on farm,1,1911,kilkarn on farm,62460,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,moderate,kilkarn on farm,other,0.54,True,unchanged_with_some_invalid_words,['kilkarn'],False,kilkarn on farm
GLAMORGANSHIRE,Male,182,wood coster winder estate,1,1911,wood coster winder estate,63110,63110,WOODMAN,Logger (General),,wood coster winder estate,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,196,goal meiner hewer,1,1911,goal meiner hewer,71120,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,goal meiner hewer,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,198,night hitcher below ground,1,1911,night hitcher below ground,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,night hitcher below ground,other,0.9,False,acceptable_quality,[],False,
GLAMORGANSHIRE,Male,201,manager of colliery co,1,1911,manager of colliery co,2700,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",,manager of colliery co,other,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,653,ladies tailor,21,1911,ladies tailor,79120,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,ladies tailor,clothing_footwear,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Female,771,machinist corset manufactory,1,1911,machinist corset manufactory,83400,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",,machinist corset manufactory,metalwork_engineering,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,3,retired unestablished postman,1,1911,retired unestablished postman,37030,37030,POSTMEN,Postman,,retired unestablished postman,unemployed_seeking,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,81,golf professional,1,1911,golf proffesional,59990,18090,BILLIARDS CRICKET AND OTHER GAMES SERVICE,"Other Athletes, Sportsmen and Related Workers",,golf proffesional,other,0.54,True,unchanged_with_some_invalid_words,['proffesional'],False,golf proffesional
GLOUCESTERSHIRE,Male,108,trades mans and at home,1,1911,trades mans and at home,54010,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",complex,trades mans and at home,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
GLOUCESTERSHIRE,Male,164,foreman steam shipwright,1,1911,foreman steam ship,21160,41040,SHIP AND BOAT OWNERS,Working Proprietor (Hiring Out),,foreman steam shipwright,crafts_trades,0.7295837580454616,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,198,collier road repairer,1,1911,collier repairer ofroad,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",moderate,collier repairer ofroad,other,0.54,True,unchanged_with_some_invalid_words,['ofroad'],False,collier repairer ofroad
GLOUCESTERSHIRE,Male,226,stone dresser road pitching,1,1911,stone dresser road pitching,82000,82020,STONE CUTTERS DRESSERS,Stone Cutter and Finisher,,stone dresser road pitching,other,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,262,farrier visitor,1,1911,farrier visitor,83120,83110,BLACKSMITHS,"Blacksmith, General",,farrier visitor,other,0.9,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,263,fitter as fosters bros seed,1,1911,fitter as fosters bros seed,84130,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,fitter as fosters bros seed,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['bros'],False,
GLOUCESTERSHIRE,Male,415,former at home mason labourer,1,1911,at home former masons labourer,95110,99910,MASON'S LABOURER,Labourer,,former at home mason labourer,unemployed_seeking,0.7495475222875554,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,543,secondhand bookseller,1,1911,seconhand bookseller,21194,19120,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Librarian,,seconhand bookseller,other,0.54,True,unchanged_with_some_invalid_words,['seconhand'],False,seconhand bookseller
GLOUCESTERSHIRE,Male,692,baker carman,1,1911,bakers carman,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,baker carman,food_drink,0.7289307345236098,False,acceptable_quality,[],False,
GLOUCESTERSHIRE,Male,715,overloopes,1,1911,overloopes,77880,77890,BEER BOTTLERS,"Other Brewers, Wine and Beverage Makers",simple,overloopes,other,0.27,True,unchanged_with_many_invalid_words,['overloopes'],False,overloopes
GLOUCESTERSHIRE,Male,723,stoker imperial job co,1,1911,stoker imperial job co,87130,74925,GAS WORKS SERVICE,Coal-Gas Maker,complex,stoker imperial job co,transport_communication,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,22,serving in the rn,5,1911,serving on r navy,58420,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,,serving on r navy,public_service,0.54,True,unchanged_with_some_invalid_words,['r'],False,serving on r navy
HAMPSHIRE,Male,432,navy,5,1911,navey,97490,99910,RAILWAY LABOURERS NAVVIES (CONTRACTORS LABOURERS) DEFAULT,Labourer,simple,navy,public_service,0.9463767899515808,False,acceptable_quality,[],False,
HAMPSHIRE,Male,6,retired inland revenue officer,4,1911,retired inland revenue officer,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,retired inland revenue officer,unemployed_seeking,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Female,190,poultry work,2,1911,poultry work,62920,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,,poultry work,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Female,347,flagmaker hm dockyard,2,1911,flag maker h m dockyard,87590,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,,flag maker h m dockyard,other,0.54,True,unchanged_with_some_invalid_words,"['h', 'm']",False,flag maker h m dockyard
HAMPSHIRE,Male,84,ladys maid domestic,2,1911,ladys maid domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,moderate,ladys maid domestic,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,386,watch clock and jewellery repairer,2,1911,watch clock and jewellery repairer,84220,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,watch clock and jewellery repairer,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
HAMPSHIRE,Male,765,general labourer,2,1911,gnl laborer,99130,99910,GENERAL LABOURERS,Labourer,,general labourer,general_labour,0.9092779195243518,False,acceptable_quality,[],False,
HAMPSHIRE,Female,171,coachman,1,1911,watchman,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,simple,coachman,transport_communication,0.7525477032783379,False,acceptable_quality,[],False,
HAMPSHIRE,Female,267,milk dealer in the business daughter,1,1911,milk dealer daughter in the business,83520,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",,milk dealer in the business daughter,family_dependent,0.8777084789898202,False,acceptable_quality,[],False,
HAMPSHIRE,Female,657,dressmaker out of work,1,1911,dressmaker out of work,79130,79140,DRESSMAKERS,Dressmaker,,dressmaker out of work,clothing_footwear,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Female,788,assist in housework mother,1,1911,assist mother in housework,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,assist in housework mother,family_dependent,0.8757940248167706,False,acceptable_quality,[],False,
HAMPSHIRE,Male,2,head telegrahist and sorter p o,1,1911,telegrahist and sorter head p o,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,head telegrahist and sorter p o,other,0.6202928725513108,False,multiple_occupation_excluded_from_llm_check,"['telegrahist', 'p', 'o']",True,
HAMPSHIRE,Male,6,retired civil servant of customs dept,1,1911,retired pensioner civil servant of customs dept,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,retired civil servant of customs dept,unemployed_seeking,0.8086030001382162,False,acceptable_quality,[],False,
HAMPSHIRE,Male,13,billposting inspector,1,1911,billposting inspector,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,billposting inspector,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,76,pensioner marine musician teaching music,1,1911,marine pensioner musician teaching music,17120,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,,pensioner marine musician teaching music,unemployed_seeking,0.8848718126734236,False,acceptable_quality,[],False,
HAMPSHIRE,Male,84,servant parlourmaid domestic,1,1911,servant parlourmaid domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant parlourmaid domestic,domestic_service,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,127,railway loco engine cleaner,1,1911,railway loco engine cleaner,98300,98330,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway SteamEngine Fireman,,railway loco engine cleaner,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,177,retired farm bailiff,1,1911,retired farm baliff,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,retired farm bailiff,unemployed_seeking,0.996831780160318,False,acceptable_quality,[],False,
HAMPSHIRE,Male,180,sackman on farm,1,1911,sackman on farm,62460,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,sackman on farm,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,203,coal,1,1911,coal,71190,71190,MINE SERVICE OTHERS (COAL),Other Miners and Quarrymen,,coal,mining_quarrying,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,273,driller admiralty,1,1911,driller admiralty,83400,84100,UNDEFINED ENGINE AND MACHINE MAKING (NOT TEXTILE),Machinery Fitters and Machine Assemblers,,driller admiralty,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,283,assistant undretakers,1,1911,undretakers assistant,3200,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant undretakers,other,0.6632047963804466,True,modification_poor_result,['undretakers'],False,assistant undretakers
HAMPSHIRE,Male,393,pianofortekeeper,1,1911,pianofortekeeper,94120,94170,PIANO ORGAN MAKERS,Piano Maker,simple,pianofortekeeper,other,0.27,True,unchanged_with_many_invalid_words,['pianofortekeeper'],False,pianofortekeeper
HAMPSHIRE,Male,393,retired pianoforte maker,1,1911,retired pianoforte maker,94120,94160,PIANO ORGAN MAKERS,Organ Builder,,retired pianoforte maker,unemployed_seeking,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,438,furnishing,1,1911,furnishing,81190,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,simple,furnishing,other,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,468,marine carrier,1,1911,marine carrier,89120,89330,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Annealing Furnaceman,moderate,marine carrier,transport_communication,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,720,worker porter hotel,1,1911,worker porter hotel,59990,54090,HOTEL PORTERS BOOTS KNIFEMEN PLATEMEN PLATE CLEANERS POLISHERS (NON-RESIDENT),Other Maids and Related Housekeeping Service Workers,moderate,worker porter hotel,transport_communication,0.9,False,acceptable_quality,[],False,
HAMPSHIRE,Male,772,barrister retired from master of arms at cambridge,1,1911,barrister retired from master m a cambridge,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,master barrister from m a cambridge,unemployed_seeking,0.6194034282807529,True,modification_poor_result,"['m', 'a']",False,master barrister from m a cambridge
HAMPSHIRE,Male,775,pensioner shipwright,1,1911,shipwrigt pensioner,99999,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner shipwright,unemployed_seeking,0.8875845206284272,False,acceptable_quality,[],False,
HEREFORDSHIRE,Female,84,house servant,2,1911,housemaid servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,house servant,domestic_service,0.6743480165113792,False,acceptable_quality,[],False,
HEREFORDSHIRE,Male,496,slip maker tile manufacturer,1,1911,slip maker tile manufacturer,74620,74220,VARNISH MAKER,Cooker (Chemical and Related Processes),,slip maker tile manufacturer,metalwork_engineering,0.9,False,acceptable_quality,[],False,
HEREFORDSHIRE,Male,769,apprentice butler,1,1911,outlers apprentice,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice butler,domestic_service,0.6953902822095562,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,181,retired agricultural labourer,26,1911,retired farm labourer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,retired agricultural labourer,unemployed_seeking,0.614981550737489,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,773,pensioner army,9,1911,pensioner army,58410,99999,ARMY PENSIONERS,Unspecified worktitle or several titles,,pensioner army,unemployed_seeking,0.9,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,653,apprentice tailor,2,1911,taylor apprentice,79120,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,apprentice tailor,clothing_footwear,0.7305275937670017,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,76,musician,1,1911,musical,17120,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,simple,musician,personal_service,0.7683724861531205,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,120,manager artists colorman,1,1911,manager artists colorman,21182,21110,BANKERS,General Manager,,manager artists colorman,other,0.9,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,125,pensioned railway station maker,1,1911,pensioned railway station maker,24100,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,complex,pensioned railway station maker,other,0.9,False,acceptable_quality,[],False,
HERTFORDSHIRE,Male,201,sceensman,1,1911,sceensman,2700,2710,MINE SERVICE ENGINEERS,"Mining Engineer, General",,sceensman,other,0.27,True,unchanged_with_many_invalid_words,['sceensman'],False,sceensman
HERTFORDSHIRE,Male,230,clay digger,1,1911,clay digger,71130,71190,SAND FLINT CLAY GRAVEL CHALK WORKERS,Other Miners and Quarrymen,,clay digger,other,0.9,False,acceptable_quality,[],False,
HUNTINGDONSHIRE,Male,181,old age pension formerly agricultural labourer,1,1911,old age pension  formerly farm labourer,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,old age pension formerly agricultural labourer,agricultural,0.7433756207386915,False,acceptable_quality,[],False,
HUNTINGDONSHIRE,Male,791,manager for mother,1,1911,manager for mother,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,moderate,manager for mother,family_dependent,0.9,False,acceptable_quality,[],False,
ISLANDS IN THE BRITISH SEAS,Male,43,dentistry,2,1911,dentistry,6200,6310,DENTISTS AND DENTISTS ASSISTANTS,"Dentist, General",,dentistry,other,0.9,False,acceptable_quality,[],False,
ISLANDS IN THE BRITISH SEAS,Female,84,domestic servant,1,1911,minggieu domestic servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.8500335550623105,False,acceptable_quality,[],False,
ISLANDS IN THE BRITISH SEAS,Male,76,musician,1,1911,musucian,17120,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,,musician,personal_service,1.0,False,acceptable_quality,[],False,
ISLANDS IN THE BRITISH SEAS,Male,117,fruiterer agent and grower,1,1911,fruit agent and grower,44330,3090,SURVEYORS (HOUSE AGENTS),Other Surveyors,,fruiterer agent and grower,food_drink,0.7165008025577757,False,multiple_occupation_excluded_from_llm_check,[],True,
ISLANDS IN THE BRITISH SEAS,Male,205,laborer gas works,1,1911,laborer gas works,74390,99930,FACTORY LABOURERS (UNDEFINED) COKE AND GAS,Factory Worker,,laborer gas works,other,0.9,False,acceptable_quality,[],False,
ISLANDS IN THE BRITISH SEAS,Male,510,a saddler,1,1911,a saddler maker,80320,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,,a saddler maker,crafts_trades,0.54,True,unchanged_with_some_invalid_words,['a'],False,a saddler maker
ISLANDS IN THE BRITISH SEAS,Male,765,labourer rd seavenger,1,1911,labourer rd seavenger,99130,99910,GENERAL LABOURERS,Labourer,,labourer rd seavenger,general_labour,0.27,True,unchanged_with_many_invalid_words,"['rd', 'seavenger']",False,labourer rd seavenger
KENT,Male,116,auctioneer and surveyor,10,1911,auctioneer and surveyor,44330,44130,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Estate Agent,,auctioneer and surveyor,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
KENT,Male,84,sculleryman,7,1911,sculleryman,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,sculleryman,other,0.9,False,acceptable_quality,[],False,
KENT,Male,119,stock broker clerk,3,1911,stock broker clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,stock broker clerk,professional_clerical,0.9,False,acceptable_quality,[],False,
KENT,Male,717,burman,2,1911,burman,53230,53250,BARMEN (NOT IN SERVICE),Bartender,simple,burman,other,0.9,False,acceptable_quality,[],False,
KENT,Female,52,mist,1,1911,mist,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",simple,mist,professional_clerical,0.9,False,acceptable_quality,[],False,
KENT,Female,82,boarding house keeper kitchen maid,1,1911,boarding house keeper kitchen maid,54090,54090,"DOMESTIC INDOOR SERVANTS IN HOTELS, LODGING HOUSES AND EATING HOUSES",Other Maids and Related Housekeeping Service Workers,,boarding house keeper kitchen maid,other,0.9,False,acceptable_quality,[],False,
KENT,Female,84,domestic servant,1,1911,domestic servant housemaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.6847181504403131,False,acceptable_quality,[],False,
KENT,Female,84,servant house domestic,1,1911,servant house domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant house domestic,domestic_service,0.9,False,acceptable_quality,[],False,
KENT,Female,105,lausders,1,1911,lausders,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",simple,lausders,other,0.27,True,unchanged_with_many_invalid_words,['lausders'],False,lausders
KENT,Female,181,domestic servant,1,1911,domestic servant on farm,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,domestic servant,domestic_service,0.6769464749880825,False,acceptable_quality,[],False,
KENT,Female,654,buttonholer,1,1911,buttonholer,79190,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,simple,buttonholer,other,0.9,False,acceptable_quality,[],False,
KENT,Female,776,receiving old age pension,1,1911,old age pesiour,99999,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,,old age pesiour,other,0.54,True,unchanged_with_some_invalid_words,['pesiour'],False,old age pesiour
KENT,Female,788,farmer wife,1,1911,retired farmers wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,farmer wife,family_dependent,0.4893770933675036,True,low_confidence,[],False,farmer wife
KENT,Male,2,postboy office over car london postal service,1,1911,post office over car london postal service,37020,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,,postboy office over car london postal service,transport_communication,0.8193748143392259,False,acceptable_quality,[],False,
KENT,Male,7,formerley cycle of volunteers private means wife,1,1911,formerley cycle of wife volunteers private means,58500,58930,PRISON OFFICERS,Prison Guard,,formerley cycle of volunteers private means wife,family_dependent,0.8912390544973058,False,acceptable_quality,[],False,
KENT,Male,22,stopg royal navy,1,1911,sto p g royal navy,58420,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,,sto p g royal navy,public_service,0.27,True,unchanged_with_many_invalid_words,"['sto', 'p', 'g']",False,sto p g royal navy
KENT,Male,84,servant chaffeur,1,1911,servant chanffuer,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant chanffuer,domestic_service,0.54,True,unchanged_with_some_invalid_words,['chanffuer'],False,servant chanffuer
KENT,Male,90,pensioner club,1,1911,club pensioner,53290,54090,"OTHER COLLEGE, CLUB--SERVICE",Other Maids and Related Housekeeping Service Workers,,pensioner club,unemployed_seeking,0.8665842225040771,False,acceptable_quality,[],False,
KENT,Male,133,porter shoe makers,1,1911,porter shoe makers,97130,97130,RAILWAY PORTER,Railway and Road Vehicle Loader,,porter shoe makers,clothing_footwear,0.9,False,acceptable_quality,[],False,
KENT,Male,177,farm bailiff,1,1911,farm beliff,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,farm bailiff,agricultural,0.8871537291918565,False,acceptable_quality,[],False,
KENT,Male,177,laborer farm,1,1911,laborur farm,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,moderate,laborur farm,other,0.54,True,unchanged_with_some_invalid_words,['laborur'],False,laborur farm
KENT,Male,253,apprentice patern maker,1,1911,apprentice patern maker,83230,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),,apprentice patern maker,other,0.54,True,unchanged_with_some_invalid_words,['patern'],False,apprentice patern maker
KENT,Male,253,engineers apprentice,1,1911,engineers aprentis,83230,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),,engineers aprentis,other,0.54,True,unchanged_with_some_invalid_words,['aprentis'],False,engineers aprentis
KENT,Male,425,plumber,1,1911,pkumber,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",simple,plumber,building_construction,0.9849661456832416,False,acceptable_quality,[],False,
