Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation
1911,YORKSHIRE WEST RIDING,Female,general servant domesric,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general servant domesric,domestic_service,0.54,True,unchanged_with_some_invalid_words,['domesric'],False
1911,GLOUCESTERSHIRE,Male,collier repairer ofroad,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",moderate,collier repairer ofroad,other,0.54,True,unchanged_with_some_invalid_words,['ofroad'],False
1911,LONDON,Female,millener trade school,55,39900,1,39990,"OTHERS CONNECTED WITH EDUCATION - SCHOOL SERVICE GENERAL, ATTENDANTS, CLERKS, ETC",Other Clerks,,millener trade school,other,0.54,True,unchanged_with_some_invalid_words,['millener'],False
1911,WORCESTERSHIRE,Female,head mistress inf school,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,head mistress inf school,other,0.54,True,unchanged_with_some_invalid_words,['inf'],False
1911,GLAMORGANSHIRE,Male,kilkarn on farm,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,moderate,kilkarn on farm,other,0.54,True,unchanged_with_some_invalid_words,['kilkarn'],False
1911,GLOUCESTERSHIRE,Male,seconhand bookseller,543,21194,1,19120,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",Librarian,,seconhand bookseller,other,0.54,True,unchanged_with_some_invalid_words,['seconhand'],False
1911,GLOUCESTERSHIRE,Male,golf proffesional,81,59990,1,18090,BILLIARDS CRICKET AND OTHER GAMES SERVICE,"Other Athletes, Sportsmen and Related Workers",,golf proffesional,other,0.54,True,unchanged_with_some_invalid_words,['proffesional'],False
1911,CARDIGANSHIRE,Male,meistr ar farm,177,61400,1,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,meistr ar farm,other,0.54,True,unchanged_with_some_invalid_words,['meistr'],False
1911,YORKSHIRE EAST RIDING,Male,rullyman for general carrier,147,71190,3,97345,OTHERS CONNECTED WITH CARRIAGE/CARTAGE (MINE),Mine Cageman,,rullyman for general carrier,transport_communication,0.54,True,unchanged_with_some_invalid_words,['rullyman'],False
1911,YORKSHIRE EAST RIDING,Male,shirdlad on farm horseman,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,shirdlad on farm horseman,other,0.54,True,unchanged_with_some_invalid_words,['shirdlad'],False
1911,DORSET,Male,apprentice drapery and c,628,41010,1,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,apprentice drapery and c,retail_trade,0.54,True,unchanged_with_some_invalid_words,['c'],False
1911,DORSET,Male,laabourer on farm,180,62460,1,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,laabourer on farm,other,0.54,True,unchanged_with_some_invalid_words,['laabourer'],False
1911,YORKSHIRE NORTH RIDING,Male,shipsplate rivetter,282,87430,1,87462,"RIVETERS RIGGERS METAL PLATE WORKERS (NOT SHIPS, TEXTILES, BOILERS)",Riveter (Hand or Machine),,shipsplate rivetter,other,0.54,True,unchanged_with_some_invalid_words,['shipsplate'],False
1911,SOMERSET,Male,laberor farm,181,62110,2,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,laberor farm,other,0.54,True,unchanged_with_some_invalid_words,['laberor'],False
1911,ISLANDS IN THE BRITISH SEAS,Male,a saddler maker,510,80320,1,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,,a saddler maker,crafts_trades,0.54,True,unchanged_with_some_invalid_words,['a'],False
1911,DEVON,Male,horse driver houlier,148,98540,1,98620,OMNIBUS HORSE DRIVERS (DEFAULT),Animal-Drawn Vehicle Driver (Road),moderate,horse driver houlier,other,0.54,True,unchanged_with_some_invalid_words,['houlier'],False
1911,YORKSHIRE NORTH RIDING,Male,schollar school,787,99999,2,99999,SCHOLARS ETC,Unspecified worktitle or several titles,moderate,schollar school,other,0.54,True,unchanged_with_some_invalid_words,['schollar'],False
1911,LANCASHIRE,Male,firr beater,384,88050,1,88070,GOLD AND SILVER BEATERS,Precious Metal Leaf Roller,,firr beater,other,0.54,True,unchanged_with_some_invalid_words,['firr'],False
1911,LANCASHIRE,Male,retired machanical engineer throug accident,65,2200,1,2290,CIVIL ENGINEERS,Other Civil Engineers,,retired machanical engineer throug accident,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['machanical', 'throug']",False
1911,LANCASHIRE,Male,sandwasher plate glass manu,468,89120,1,89330,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Annealing Furnaceman,,sandwasher plate glass manu,other,0.54,True,unchanged_with_some_invalid_words,"['sandwasher', 'manu']",False
1911,LANCASHIRE,Male,foreman in cornmitt,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,foreman in cornmitt,other,0.54,True,unchanged_with_some_invalid_words,['cornmitt'],False
1911,LANCASHIRE,Male,colliery daywageman below ground,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,colliery daywageman below ground,other,0.54,True,unchanged_with_some_invalid_words,['daywageman'],False
1911,LANCASHIRE,Male,apprentice ductal mechanic,768,84110,1,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",,apprentice ductal mechanic,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,['ductal'],False
1911,CHESHIRE,Male,labourervacum oil co,484,74500,1,77120,OIL MILLERS OIL CAKE MAKERS,Grain Miller,,labourervacum oil co,general_labour,0.54,True,unchanged_with_some_invalid_words,['labourervacum'],False
1911,CHESHIRE,Female,hosp nurse,47,7220,1,7110,HOSPITAL SICK NURSES,"Professional Nurse, General",,hosp nurse,domestic_service,0.54,True,unchanged_with_some_invalid_words,['hosp'],False
1911,CHESHIRE,Male,working baliff on farm,177,61400,1,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,working baliff on farm,other,0.54,True,unchanged_with_some_invalid_words,['baliff'],False
1911,CHESHIRE,Male,clerk wheelright,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk wheelright,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['wheelright'],False
1911,CHESHIRE,Male,hatter wool livester,651,79330,1,41030,HATTERS,Working Proprietor (Retail Trade),,hatter wool livester,clothing_footwear,0.54,True,unchanged_with_some_invalid_words,['livester'],False
1911,CHESHIRE,Female,lundry maid,105,56000,1,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",,lundry maid,other,0.54,True,unchanged_with_some_invalid_words,['lundry'],False
1911,LANCASHIRE,Female,machinist unbrella,771,83400,1,79550,MACHINISTS MACHINE WORKERS UNDEFINED,Sewing-Machine Operator,,machinist unbrella,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,['unbrella'],False
1911,LANCASHIRE,Male,cootton cloth loomer,627,75600,1,75600,UNDEFINED TEXTILE FINISHERS,"Bleachers, Dyers and Textile Product Finishers",,cootton cloth loomer,other,0.54,True,unchanged_with_some_invalid_words,['cootton'],False
1911,DURHAM,Male,engineman staionary,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",moderate,engineman staionary,other,0.54,True,unchanged_with_some_invalid_words,['staionary'],False
1911,DURHAM,Male,det sergt of police,11,58220,1,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,det sergt of police,public_service,0.54,True,unchanged_with_some_invalid_words,"['det', 'sergt']",False
1911,LANCASHIRE,Male,weaver wool fcatory,561,75200,1,75250,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Winder,moderate,weaver wool fcatory,textile_manufacture,0.54,True,unchanged_with_some_invalid_words,['fcatory'],False
1911,LANCASHIRE,Female,aprenticed garment maker,490,90100,1,75660,WATERPROOF GOODS MAKERS,Textile Waterproofer,,aprenticed garment maker,other,0.54,True,unchanged_with_some_invalid_words,['aprenticed'],False
1911,LANCASHIRE,Male,assisting in teh business,999,-1,1,0,,,,assisting in teh business,other,0.54,True,unchanged_with_some_invalid_words,['teh'],False
1911,LANCASHIRE,Female,siltress costume maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,siltress costume maker,other,0.54,True,unchanged_with_some_invalid_words,['siltress'],False
1911,LANCASHIRE,Female,cop cotton wiender,552,75990,1,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,cop cotton wiender,other,0.54,True,unchanged_with_some_invalid_words,['wiender'],False
1911,ESSEX,Male,ass superentendent mariner,157,4250,1,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,ass superentendent mariner,other,0.54,True,unchanged_with_some_invalid_words,['superentendent'],False
1911,DEVON,Female,domestic servant houseemaid,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant houseemaid,domestic_service,0.54,True,unchanged_with_some_invalid_words,['houseemaid'],False
1911,DEVON,Female,geneal servant,84,54020,2,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,geneal servant,domestic_service,0.54,True,unchanged_with_some_invalid_words,['geneal'],False
1911,KENT,Male,engineers aprentis,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),,engineers aprentis,other,0.54,True,unchanged_with_some_invalid_words,['aprentis'],False
1911,KENT,Male,laborur farm,177,61400,1,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,moderate,laborur farm,other,0.54,True,unchanged_with_some_invalid_words,['laborur'],False
1911,KENT,Male,servant chanffuer,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant chanffuer,domestic_service,0.54,True,unchanged_with_some_invalid_words,['chanffuer'],False
1911,MONMOUTHSHIRE,Male,minner coal hewer,196,71120,3,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,minner coal hewer,other,0.54,True,unchanged_with_some_invalid_words,['minner'],False
1911,KENT,Female,old age pesiour,776,99999,1,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,,old age pesiour,other,0.54,True,unchanged_with_some_invalid_words,['pesiour'],False
1911,KENT,Male,shop assitant outfitter,758,41010,1,41025,GENERAL SHOPKEEPERS DEALERS,Working Proprietor (Wholesale or Retail Trade),,shop assitant outfitter,other,0.54,True,unchanged_with_some_invalid_words,['assitant'],False
1911,NORTHUMBERLAND,Male,assisting engr wks store,303,74200,1,83920,ARMS AND ORDNANCE - OTHERS,Gunsmith,,assisting engr wks store,other,0.54,True,unchanged_with_some_invalid_words,"['engr', 'wks']",False
1911,NORTHUMBERLAND,Male,miner stone in coalmine,207,71120,1,71110,"IRON--MINER, QUARRIER","Quarryman, General",complex,miner stone in coalmine,mining_quarrying,0.54,True,unchanged_with_some_invalid_words,['coalmine'],False
1911,ESSEX,Male,jprivate means,778,99999,1,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,jprivate means,other,0.54,True,unchanged_with_some_invalid_words,['jprivate'],False
1911,NORTHUMBERLAND,Male,stoenman in pit,198,71120,1,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,stoenman in pit,other,0.54,True,unchanged_with_some_invalid_words,['stoenman'],False
1911,ESSEX,Male,foreman sugar fifener,693,77200,1,77200,SUGAR REFINERS,"Sugar Processor or Refiner, Specialisation Unknown",,foreman sugar fifener,other,0.54,True,unchanged_with_some_invalid_words,['fifener'],False
1911,CARNARVONSHIRE,Male,valet to mr hemebryk,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,valet to mr hemebryk,other,0.54,True,unchanged_with_some_invalid_words,['hemebryk'],False
1911,MIDDLESEX,Male,night watchman naval pensionerbank,774,58410,1,99999,NAVY PENSIONERS,Unspecified worktitle or several titles,,night watchman naval pensionerbank,other,0.54,True,unchanged_with_some_invalid_words,['pensionerbank'],False
1911,KENT,Male,lyons resturant railway,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,moderate,lyons resturant railway,other,0.54,True,unchanged_with_some_invalid_words,['resturant'],False
1911,WILTSHIRE,Male,shop clerk g w railway co,125,24100,1,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,,shop clerk g w railway co,professional_clerical,0.54,True,unchanged_with_some_invalid_words,"['g', 'w']",False
1911,SOMERSET,Male,laberer agricultural,271,83400,1,83410,METAL MACHINISTS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),"MachineTool Operator, General",,laberer agricultural,other,0.54,True,unchanged_with_some_invalid_words,['laberer'],False
1911,CARNARVONSHIRE,Male,aprentice painter,421,93120,1,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,moderate,aprentice painter,building_construction,0.54,True,unchanged_with_some_invalid_words,['aprentice'],False
1911,SURREY,Female,first class lodgin house begine,712,51040,1,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,first class lodgin house begine,other,0.54,True,unchanged_with_some_invalid_words,"['lodgin', 'begine']",False
1911,MIDDLESEX,Female,genral servant domestic,84,54020,10,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,genral servant domestic,domestic_service,0.54,True,unchanged_with_some_invalid_words,['genral'],False
1911,MIDDLESEX,Male,violenist teacher,54,13990,1,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,,violenist teacher,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['violenist'],False
1911,CARNARVONSHIRE,Male,retired collengoods buyer,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired collengoods buyer,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['collengoods'],False
1911,CORNWALL,Female,grocers assentant,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocers assentant,food_drink,0.54,True,unchanged_with_some_invalid_words,['assentant'],False
1911,KENT,Male,apprentice patern maker,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),,apprentice patern maker,other,0.54,True,unchanged_with_some_invalid_words,['patern'],False
1911,ESSEX,Male,manager inward freight dept,120,21182,1,21110,BANKERS,General Manager,,manager inward freight dept,other,0.54,True,unchanged_with_some_invalid_words,['dept'],False
1911,NORTHAMPTONSHIRE,Female,postal telgraph clerk,2,37020,1,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",moderate,postal telgraph clerk,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['telgraph'],False
1911,NORTHAMPTONSHIRE,Male,labourer islip furnaces,765,99130,1,99910,GENERAL LABOURERS,Labourer,,labourer islip furnaces,general_labour,0.54,True,unchanged_with_some_invalid_words,['islip'],False
1911,ESSEX,Male,carrage maker,365,81300,2,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,carrage maker,other,0.54,True,unchanged_with_some_invalid_words,['carrage'],False
1911,HAMPSHIRE,Male,serving on r navy,22,58420,5,58320,OFFICERS OF THE NAVY (EFFECTIVE),Officer,,serving on r navy,public_service,0.54,True,unchanged_with_some_invalid_words,['r'],False
1911,HAMPSHIRE,Female,flag maker h m dockyard,347,87590,2,84125,FITTERS (SHIPS),Marine Engine Fitter-Assembler,,flag maker h m dockyard,other,0.54,True,unchanged_with_some_invalid_words,"['h', 'm']",False
1911,LEICESTERSHIRE,Female,hhosiery machinist,771,83400,2,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",moderate,hhosiery machinist,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,['hhosiery'],False
1911,YORKSHIRE EAST RIDING,Male,woolwashing at machine,289,83830,1,83220,TOOLMAKERS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),Tool and Die Maker,,woolwashing at machine,other,0.54,True,unchanged_with_some_invalid_words,['woolwashing'],False
1911,STAFFORDSHIRE,Male,assists sancer maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,moderate,assists sancer maker,other,0.54,True,unchanged_with_some_invalid_words,['sancer'],False
1911,STAFFORDSHIRE,Male,pork burcher,682,77310,2,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",,pork burcher,other,0.54,True,unchanged_with_some_invalid_words,['burcher'],False
1911,STAFFORDSHIRE,Male,pensionedbrush maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,pensionedbrush maker,manufacturing_other,0.54,True,unchanged_with_some_invalid_words,['pensionedbrush'],False
1911,STAFFORDSHIRE,Male,repairer dataller iron stone,207,71120,1,71110,"IRON--MINER, QUARRIER","Quarryman, General",,repairer dataller iron stone,other,0.54,True,unchanged_with_some_invalid_words,['dataller'],False
1911,YORKSHIRE WEST RIDING,Male,carrage washer railway,146,97190,1,97190,OTHERS CONNECTED WITH CARRIAGE/CARTAGE (NOT MINE),Other Dockers and Freight Handlers,,carrage washerwomen railway,domestic_service,0.5660067566802489,True,modification_poor_result,['carrage'],False
1911,CHESHIRE,Male,lllretired mill master,761,22190,1,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",,master lllretired miller,food_drink,0.5814172999877454,True,modification_poor_result,['lllretired'],False
1911,WILTSHIRE,Male,coach body maker g w ry carr works,360,81300,1,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,complex,coachmaker body maker g w ry carrier works,transport_communication,0.6013098434535027,True,modification_poor_result,"['g', 'w', 'ry']",False
1911,HAMPSHIRE,Male,barrister retired from master m a cambridge,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,master barrister from m a cambridge,unemployed_seeking,0.6194034282807529,True,modification_poor_result,"['m', 'a']",False
1911,LANCASHIRE,Male,loom tachles wollen mill,561,75200,1,75415,WOOL WINDERS WOOL WARPERS WOOL WEAVERS,Beam Warper,,loom tachles wollen miller,food_drink,0.6295027100571072,True,modification_poor_result,"['tachles', 'wollen']",False
1911,DERBYSHIRE,Male,retired late capt royal tusiliers,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired capt royal tusiliers,unemployed_seeking,0.6343365921845139,True,modification_poor_result,"['capt', 'tusiliers']",False
1911,HAMPSHIRE,Male,undretakers assistant,283,3200,1,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",,assistant undretakers,other,0.6632047963804466,True,modification_poor_result,['undretakers'],False
1911,LONDON,Male,tramuray worker,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",,worker tramuray,other,0.6641236176440903,True,modification_poor_result,['tramuray'],False
1911,LINCOLNSHIRE,Male,oragon builders apprentice,349,87530,1,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,,apprentice oragon builders,building_construction,0.668201830608139,True,modification_poor_result,['oragon'],False
1911,DEVON,Male,harrant boy,145,98550,2,97130,"VAN, ETC.---GUARD, BOY",Railway and Road Vehicle Loader,moderate,boy harrant,other,0.6734556996777331,True,modification_poor_result,['harrant'],False
1911,NOTTINGHAMSHIRE,Male,lidinar cariage worker,334,72000,1,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",,worker lidinar cariage,other,0.6772602155826287,True,modification_poor_result,"['lidinar', 'cariage']",False
1911,LONDON,Male,erand boy tea,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy erand tea,other,0.6781141373445263,True,modification_poor_result,['erand'],False
1911,YORKSHIRE WEST RIDING,Male,wollen operative fullre,555,79990,1,75000,COTTON & COTTON GOODS MANUFACTURE UNDEFINED,"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",moderate,operative wollen fullre,other,0.678384587190476,True,modification_poor_result,"['wollen', 'fullre']",False
1911,DORSET,Female,wife of fred bury r n,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,of fred bury r n wife,family_dependent,0.6835710387009467,True,modification_poor_result,"['r', 'n']",False
1911,LONDON,Female,tailoress fellign hand,654,79190,1,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,,hand tailoress fellign,clothing_footwear,0.6843889900021373,True,modification_poor_result,['fellign'],False
1911,SURREY,Female,architicts office boy,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy architicts office,other,0.6871131114284939,True,modification_poor_result,['architicts'],False
1911,SUFFOLK,Male,working with his father apperntice docorators,169,39100,1,39150,"METERS, WEIGHERS ENGAGED IN STORAGE",Weighing Clerk,,working with his apperntice docorators father,family_dependent,0.6896212610981899,True,modification_poor_result,"['apperntice', 'docorators']",False
