Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result,standardized_llm
1911,LONDON,Male,surveyor in b c,66,3010,1,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",,surveyor in b c,other,0.54,True,unchanged_with_some_invalid_words,"['b', 'c']",False,surveyor in bc,surveyor in b c
1911,LONDON,Male,asst jewellrey,16,19100,1,19120,LIBRARIANS,Librarian,,asst jewellrey,other,0.27,True,unchanged_with_many_invalid_words,"['asst', 'jewellrey']",False,asst jewellrey,asst jewellrey
1911,LONDON,Male,silk searfe cutter,578,75000,1,75990,SILK WORKERS - OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,silk searfe cutter,other,0.54,True,unchanged_with_some_invalid_words,['searfe'],False,silk searfe cutter,silk searfe cutter
1911,LONDON,Female,machinist silk,578,75000,1,75990,SILK WORKERS - OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,machinist,metalwork_engineering,0.6487254266499458,False,acceptable_quality,[],False,machinist,
1911,LONDON,Female,hair worker wigs,511,94290,1,94290,HAIR AND BRISTLE WORKERS,Other Basketry Weavers and Brush Makers,,worker hair wigs,other,0.87135921570723,False,acceptable_quality,[],False,worker hair wigs,
1911,LONDON,Female,tailoress fellign hand,654,79190,1,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,,hand tailoress fellign,clothing_footwear,0.6843889900021373,True,modification_poor_result,['fellign'],False,tailoress hand fellign,hand tailoress fellign
1911,LONDON,Female,banknoet checker,750,94990,1,94990,OTHER WORKERS IN SUNDRY INDUSTRIES,Other Production and Related Workers Not Elsewhere Classified,,banknoet checker,other,0.54,True,unchanged_with_some_invalid_words,['banknoet'],False,banknote checker,banknoet checker
1911,LONDON,Female,bianoforte teacher,54,13990,1,13990,SCHOOL SERVICE (PUPIL TEACHERS),Other Teachers,,bianoforte teacher,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['bianoforte'],False,forte teacher,bianoforte teacher
1911,LONDON,Male,butler dealer and traveller,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),,butler dealer and traveller,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,butler dealer and traveller,
1911,LONDON,Female,massuse,109,54090,2,54090,OTHERS IN SERVICE,Other Maids and Related Housekeeping Service Workers,simple,massuse,other,0.27,True,unchanged_with_many_invalid_words,['massuse'],False,massuse,massuse
1911,LONDON,Female,pensioner p o,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,moderate,pensioner p o,unemployed_seeking,0.27,True,unchanged_with_many_invalid_words,"['p', 'o']",False,pensioner p o,pensioner p o
1911,LONDON,Male,civil servant nd dis clerk,6,20200,1,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,civil servant nd dis clerk,domestic_service,0.9,False,acceptable_quality,[],False,civil servant nd dis clerk,
1911,LONDON,Male,artism subjects,62,19990,1,19990,"OTHERS CONNECTED WITH LITERATURE, ETC - POLITICAL & ELECTION AGENTS","Other Professional, Technical and Related Workers Not Elsewhere Classified",,artism subjects,other,0.54,True,unchanged_with_some_invalid_words,['artism'],False,artist subjects,artism subjects
1911,LONDON,Male,erand boy tea,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy erand tea,other,0.6781141373445263,True,modification_poor_result,['erand'],False,erand boy tea,boy erand tea
1911,LONDON,Male,deal porter e c docks,133,97130,1,97130,RAILWAY PORTER,Railway and Road Vehicle Loader,,deal porter e c docks,transport_communication,0.54,True,unchanged_with_some_invalid_words,"['e', 'c']",False,railway porter,deal porter e c docks
1911,LONDON,Male,layer,768,84110,2,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",simple,layer,building_construction,0.9,False,acceptable_quality,[],False,layer,
1911,LONDON,Male,civil pensioner old age,776,99999,1,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,complex,pensioner civil age,unemployed_seeking,0.7716712040977681,False,acceptable_quality,[],False,pensioner civil age,
1911,LONDON,Male,shop errand,171,37040,1,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,moderate,shop errand,other,0.9,False,acceptable_quality,[],False,shop errand,
1911,LONDON,Male,elect battery maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,elect battery maker,other,0.9,False,acceptable_quality,[],False,elect battery maker,
1911,LONDON,Male,civil servant nd div clk,6,20200,1,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,civil servant nd div clerk,domestic_service,0.9244543271401864,False,acceptable_quality,[],False,civil servant nd div clerk,
1911,LONDON,Female,a wife mother,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,a wife,family_dependent,0.4192098825943225,True,modification_poor_result,['a'],False,a wife mother,a wife
1911,LONDON,Male,retired dr coll army pay department drawing pension,19,58420,1,58320,ARMY OFFICERS (RETIRED),Officer,,retired dr coll army pay department drawing pension,unemployed_seeking,0.7200000000000001,False,unchanged_with_few_invalid_words,['dr'],False,retired dr coll army pay department drawing pension,
1911,LONDON,Male,marin store dealer,370,41010,1,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),,marin store dealer,other,0.54,True,unchanged_with_some_invalid_words,['marin'],False,marine store dealer,marin store dealer
1911,LONDON,Male,gunner royal artillery,20,58430,2,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,,gunner royal artillery,other,0.9,False,acceptable_quality,[],False,gunner royal artillery,
1911,LONDON,Male,wood,461,81990,3,81990,OTHER WORKERS IN WOOD,Other Cabinetmakers and Related Woodworkers,simple,wood,retail_trade,0.9,False,acceptable_quality,[],False,wood,
1911,LONDON,Female,salewwoman,650,79320,1,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",simple,salewwoman,other,0.27,True,unchanged_with_many_invalid_words,['salewwoman'],False,salewwoman,salewwoman
1911,LONDON,Male,mountcutter,756,39100,1,39960,"RECEIVING SHOP, RECEIVING OFFICE, KEEPERS, ASSISTANTS",Railway Clerk,simple,mountcutter,other,0.27,True,unchanged_with_many_invalid_words,['mountcutter'],False,mountcutter,mountcutter
1911,LONDON,Male,formerly buidler labourer,765,99130,1,99910,GENERAL LABOURERS,Labourer,,formerly buidler labourer,general_labour,0.54,True,unchanged_with_some_invalid_words,['buidler'],False,formerly builder labourer,formerly buidler labourer
1911,LONDON,Male,police inspector retired,11,58220,1,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,retired police inspector,unemployed_seeking,0.869157269016759,False,acceptable_quality,[],False,retired police inspector,
1911,LONDON,Male,cordwinder,584,75700,2,75710,"ROPE, TWINE, CORD û MAKERS","Rope Maker, General",simple,cordwainer,clothing_footwear,1.0,False,acceptable_quality,[],False,cordwainer,
1911,LONDON,Female,fishnmonger,685,41010,1,77940,FISHMONGERS,Fish Butcher,simple,fishmonger,food_drink,1.0,False,acceptable_quality,[],False,fishmonger,
1911,LONDON,Male,builder former unable to work,405,21230,1,95910,BUILDERS,"Housebuilder, General",,former builder unable to work,unemployed_seeking,0.8785559270090839,False,acceptable_quality,[],False,former builder unable to work,
1911,LONDON,Female,retired domestic servnt,772,99999,1,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired domestic servant,unemployed_seeking,0.9621164127276588,False,acceptable_quality,[],False,retired domestic servant,
1911,LONDON,Male,checker s e and c rly,42,6100,2,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",complex,checker s e and c rly,other,0.243,False,multiple_occupation_excluded_from_llm_check,"['s', 'e', 'c', 'rly']",True,checker s e and c rly,
1911,LONDON,Male,apprentice basket manuf,447,94290,1,94220,WILLOW CANE AND RUSH WORKERS,Basket Maker,,apprentice basket manuf,other,0.54,True,unchanged_with_some_invalid_words,['manuf'],False,apprentice basket maker,apprentice basket manuf
1911,LONDON,Male,telegraph lad,172,38010,5,38000,"TELEGRAPH, TELEPHONE--SERVICE (NOT GOVERNMENT)","Telephone or Telegraph Operator, Specialisation Unknown",,telegraph lad,other,0.9,False,acceptable_quality,[],False,telegraph lad,
1911,LONDON,Male,packers assistant stationery,529,41010,1,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,assistant packers stationery,retail_trade,0.8741258757843245,False,acceptable_quality,[],False,assistant packers stationery,
1911,LONDON,Male,cometman,138,98550,1,98620,COACHMAN (NOT DOMESTIC): CABMAN,Animal-Drawn Vehicle Driver (Road),simple,cometman,other,0.9,False,acceptable_quality,[],False,cometman,
1911,LONDON,Male,author journalist legal branch,56,15100,1,15950,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Advertising Copywriter,,author journalist legal branch,other,0.9,False,acceptable_quality,[],False,author journalist legal branch,
1911,LONDON,Female,faneywork,699,77840,1,77890,GINGER BEER MINERAL WATER MANUFACTURE OTHERS,"Other Brewers, Wine and Beverage Makers",,faneywork,other,0.27,True,unchanged_with_many_invalid_words,['faneywork'],False,faneywork,faneywork
1911,LONDON,Female,housekeeper drapery est,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,housekeeper drapery est,domestic_service,0.9,False,acceptable_quality,[],False,housekeeper drapery est,
1911,LONDON,Male,gridiron maker,331,83890,1,83990,OTHER IRON GOODS MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,gridiron maker,other,0.9,False,acceptable_quality,[],False,gridiron maker,
1911,LONDON,Male,retired wood and bone turner,455,81230,1,81230,WOOD TURNER,Wood Turner,,retired wood and bone turner,unemployed_seeking,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,retired wood and bone turner,
1911,LONDON,Male,spirit bottling,722,41010,2,41025,WINE AND SPIRIT MERCHANTS,Working Proprietor (Wholesale or Retail Trade),moderate,spirit bottling,other,0.9,False,acceptable_quality,[],False,spirit bottling,
1911,LONDON,Female,sweet stuff maker,694,77400,2,77410,JAM PRESERVE SWEET MAKERS,"Preserving Cook, General",,sweet stuff maker,other,0.9,False,acceptable_quality,[],False,sweet stuff maker,
1911,LONDON,Female,hairdressers shop assistant,668,57020,1,57025,HAIRDRESSERS,Women's or Men's Hairdresser,,assistant hairdresser,personal_service,0.6092730873970158,False,acceptable_quality,[],False,assistant hairdresser,
1911,LONDON,Male,bag and trunk salesman,113,43090,1,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",complex,bag and trunk salesman,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,bag and trunk salesman,
1911,LONDON,Male,ex soldier clerk war office whitehall s w,2,37020,1,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,ex soldier clerk war office whitehall s w,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['s', 'w']",False,ex soldier clerk war office whitehall sw,ex soldier clerk war office whitehall s w
1911,LONDON,Male,assisting engineer,766,96900,5,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",,assisting engineer,other,0.9,False,acceptable_quality,[],False,assisting engineer,
1911,LONDON,Male,retired bank clerk,121,33130,68,33160,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Cash Desk Cashier,,retired bank clerk,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired bank clerk,
1911,LONDON,Male,dispensary porter  upper st,133,97130,1,97130,RAILWAY PORTER,Railway and Road Vehicle Loader,complex,dispensary porter upper st,transport_communication,0.8900100584126297,False,acceptable_quality,[],False,dispensary porter upper st,
1911,LONDON,Male,basket,447,94290,1,94290,WILLOW CANE AND RUSH WORKERS,Other Basketry Weavers and Brush Makers,simple,basket,other,0.9,False,acceptable_quality,[],False,basket,
1911,LONDON,Male,machiner in boot line,666,41010,1,41025,FOOTWEAR DEALERS,Working Proprietor (Wholesale or Retail Trade),,machiner in boot line,other,0.9,False,acceptable_quality,[],False,machiner in boot line,
1911,LONDON,Male,labour glass and china,473,41010,1,41025,"EARTHENWARE, CHINA, GLASS--DEALER",Working Proprietor (Wholesale or Retail Trade),,labour glass and china,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,labour glass and china,
1911,LONDON,Male,marine engr and inventor,158,98200,1,98230,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Ship’s Oiler and Greaser,,marine engr and inventor,other,0.486,False,multiple_occupation_excluded_from_llm_check,['engr'],True,marine engr and inventor,
1911,LONDON,Male,hat leather dresser,508,80390,1,80310,LEATHER GOODS MANUFACTURE (BELTS ETC),"Leather Goods Maker, General",,hat leather dresser,other,0.9,False,acceptable_quality,[],False,hat leather dresser,
1911,LONDON,Female,apprentice teacher,52,13200,1,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,apprentice teacher,professional_clerical,0.9,False,acceptable_quality,[],False,apprentice teacher,
1911,LONDON,Female,work at stay works,329,83890,1,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,work at stay works,other,0.9,False,acceptable_quality,[],False,work at stay works,
1911,LONDON,Female,fitter of surgical appliances,392,84290,2,84245,SURGICAL INSTRUMENT AND APPARATUS MAKERS,Orthopaedic Applicance Maker and Repairer,,fitter of surgical appliances,other,0.9,False,acceptable_quality,[],False,fitter of surgical appliances,
1911,LONDON,Male,gentleman servant butter,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,gentleman servant butter,domestic_service,0.9,False,acceptable_quality,[],False,gentleman servant butter,
1911,LONDON,Female,scholar orphan,787,99999,2,99999,SCHOLARS ETC,Unspecified worktitle or several titles,moderate,scholar orphan,other,0.9,False,acceptable_quality,[],False,scholar orphan,
1911,LONDON,Male,late chapel keeper retired,95,55100,1,55140,CHURCH CHAPEL CEMETERY CARETAKERS KEEPERS,Verger,,late chapel keeper,unemployed_seeking,0.7267691476065281,False,acceptable_quality,[],False,late chapel keeper,
1911,LONDON,Male,printing monotype operator,532,92120,2,92130,MACHINE COMPOSITORS,Linotype Operator,,printing monotype operator,other,0.9,False,acceptable_quality,[],False,printing monotype operator,
1911,LONDON,Female,charwowman,104,55200,1,55220,CHARWOMEN,Charworker,,charwoman,domestic_service,1.0,False,acceptable_quality,[],False,charwoman,
1911,LONDON,Male,civil service examining officer customs,6,20200,1,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,civil service examining officer customs,other,0.9,False,acceptable_quality,[],False,civil service examining officer customs,
1911,LONDON,Female,artificia,290,83210,1,83220,TOOLMAKERS,Tool and Die Maker,simple,artificia,other,0.27,True,unchanged_with_many_invalid_words,['artificia'],False,artificia,artificia
1911,LONDON,Male,carman odd,141,98550,4,98620,CARMEN CARRIERS CARTERS AND DRAYMEN,Animal-Drawn Vehicle Driver (Road),,carman,transport_communication,0.6168729999942553,False,acceptable_quality,[],False,carman,
1911,LONDON,Male,formerly a carpenters joiner,410,95420,1,99910,"CARPENTER'S, JOINER'S--LABOURER",Labourer,,formerly a carpenter joiner,building_construction,0.8105838907931918,False,acceptable_quality,[],False,formerly a carpenter joiner,
1911,LONDON,Male,hosler,139,62460,4,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple,hosler,other,0.27,True,unchanged_with_many_invalid_words,['hosler'],False,hosler,hosler
1911,LONDON,Female,cok in factory,770,99200,1,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,,cok in factory,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['cok'],False,coal in factory,cok in factory
1911,LONDON,Male,as present without occupation else clerk,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,as present without occupation else clerk,professional_clerical,0.9,False,acceptable_quality,[],False,as present without occupation else clerk,
1911,LONDON,Male,stuffing upholster,440,79620,1,79620,UPHOLSTERER,Furniture Upholsterer,,stuffing upholster,other,0.9,False,acceptable_quality,[],False,stuffing upholster,
1911,LONDON,Male,vater,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,vater,other,0.9,False,acceptable_quality,[],False,vater,
1911,LONDON,Male,apprentice machinist minder,771,83400,1,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",,apprentice machinist minder,metalwork_engineering,0.9,False,acceptable_quality,[],False,apprentice machinist minder,
1911,LONDON,Male,baths proprietor,106,57040,2,57070,BATH AND WASH-HOUSE SERVICE,Bath Attendant,,house proprietor,retail_trade,0.709570060563709,False,acceptable_quality,[],False,house proprietor,
1911,LONDON,Male,printers formerly layer on,537,92900,1,92990,OTHERS IN PRINTING,Other Printers and Related Workers,,printers formerly layer on,crafts_trades,0.9,False,acceptable_quality,[],False,printers formerly layer on,
1911,LONDON,Male,sals ware houseman,168,97190,1,97145,WAREHOUSEMEN (NOT MANCHESTER GOODS),Warehouse Porter,,warehouse man,general_labour,0.7341888857811731,False,acceptable_quality,[],False,warehouse man,
1911,LONDON,Female,factory,770,99200,239,99930,FACTORY LABOURERS (UNDEFINED),Factory Worker,simple,factor,professional_clerical,0.8192201924186728,False,acceptable_quality,[],False,factor,
1911,LONDON,Male,theatre work,79,16110,1,54090,"ART, MUSIC, THEATRE, CINEMA û SERVICE ETC",Other Maids and Related Housekeeping Service Workers,,theatre work,other,0.9,False,acceptable_quality,[],False,theatre work,
1911,LONDON,Male,clerk in dried fruit merchant,370,41010,1,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),,clerk in dried fruiterer merchant,food_drink,0.8139201975809888,False,acceptable_quality,[],False,clerk in dried fruiterer merchant,
1911,LONDON,Male,coopes labourer,765,99130,1,99910,GENERAL LABOURERS,Labourer,,coal labourer,general_labour,0.8483300476090626,False,acceptable_quality,[],False,coal labourer,
1911,LONDON,Male,chanffeur motor,363,84400,1,84320,MOTOR CAR CHASSIS MAKER: MOTOR CAR MECHANIC,Automobile Mechanic,,chanffeur motor,other,0.54,True,unchanged_with_some_invalid_words,['chanffeur'],False,chaffeur motor,chanffeur motor
1911,LONDON,Male,teacher of the pianoforte,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,teacher of the pianoforte,professional_clerical,0.9,False,acceptable_quality,[],False,teacher of the pianoforte,
1911,LONDON,Female,lamerry prepare,511,94290,1,94290,HAIR AND BRISTLE WORKERS,Other Basketry Weavers and Brush Makers,,lamerry prepare,other,0.54,True,unchanged_with_some_invalid_words,['lamerry'],False,lamerry prepare,lamerry prepare
1911,LONDON,Female,box fillers wax match,478,94990,1,94990,LUCIFER MATCH MANUFACTURE,Other Production and Related Workers Not Elsewhere Classified,,box fillers wax match,other,0.9,False,acceptable_quality,[],False,box fillers wax match,
1911,LONDON,Male,butchers errand boy out of employment,171,37040,1,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy butcher errand out of employment,food_drink,0.7922924620511282,False,acceptable_quality,[],False,boy butcher errand out of employment,
1911,WARWICKSHIRE,Male,examiner,768,84110,22,21110,ARTISANS MECHANICS,General Manager,simple,lead miner,mining_quarrying,0.7168555399714167,False,acceptable_quality,[],False,lead miner,
1911,WARWICKSHIRE,Male,insurance agents london and,124,44120,1,44120,INSURANCE AGENTS,Insurance Salesman,,insurance agents london and,professional_clerical,0.9,False,acceptable_quality,[],False,insurance agents london and,
1911,WARWICKSHIRE,Male,provisions stores,680,41010,1,41025,PROVISION DEALERS,Working Proprietor (Wholesale or Retail Trade),,provision curer,food_drink,0.7301974832819622,False,acceptable_quality,[],False,provision curer,
1911,WARWICKSHIRE,Female,consulting engineers typist,253,83230,1,83240,PATTERNMAKERS (ENGINE AND MACHINE MAKING (UNDEFINED - NOT TEXTILE),Metal Pattern Maker (Foundry),,consulting engineers typist,other,0.9,False,acceptable_quality,[],False,consulting engineers typist,
1911,WARWICKSHIRE,Male,brass stampen,267,83520,1,83590,BRASS FINISHERS,"Other Metal Grinders, Polishers and Tool Sharpeners",,brass stampen,other,0.54,True,unchanged_with_some_invalid_words,['stampen'],False,brass finisher,brass stampen
1911,WARWICKSHIRE,Female,weaver plush factory,605,75400,4,75490,WEAVERS SUNDRY FABRICS,Other Weavers and Related Workers,,weaver plush factory,textile_manufacture,0.9,False,acceptable_quality,[],False,weaver plush factory,
1911,WARWICKSHIRE,Male,glass embasser and gilder,446,93400,1,81955,WOOD GILDER,Wooden Furniture Finisher,,glass embasser and gilder,other,0.486,False,multiple_occupation_excluded_from_llm_check,['embasser'],True,glass embasser and gilder,
1911,WARWICKSHIRE,Male,polisheir,676,77500,1,77510,CREAMERY WORKERS,"Dairy Product Processor, General",simple,polisheir,other,0.27,True,unchanged_with_many_invalid_words,['polisheir'],False,polisheir,polisheir
1911,WARWICKSHIRE,Male,della works machouse,725,85500,1,96190,OTHER ELECTRICITY SUPPLY,Other Power-Generating Machinery Operators,,della works machouse,other,0.54,True,unchanged_with_some_invalid_words,['machouse'],False,della works machinist,della works machouse
1911,WARWICKSHIRE,Male,silversmith large silver work,318,88040,1,88050,"SILVER-SMITHS, BUFFERS, BURNISHERS, FINISHERS",Goldsmith and Silversmith,,silversmith large silver work,metalwork_engineering,0.9,False,acceptable_quality,[],False,silversmith large silver work,
1911,WARWICKSHIRE,Male,horse bus driver,148,98540,1,98620,OMNIBUS HORSE DRIVERS (DEFAULT),Animal-Drawn Vehicle Driver (Road),moderate,horse bus driver,other,0.9,False,acceptable_quality,[],False,horse bus driver,
1911,WARWICKSHIRE,Female,man and wife warehouse,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,man and warehouse wife,family_dependent,0.7919358312881875,False,multiple_occupation_excluded_from_llm_check,[],True,man and warehouse wife,
1911,WARWICKSHIRE,Female,artificial silk trade lacer,634,41010,1,41025,SILK MERCHANTS DEALERS,Working Proprietor (Wholesale or Retail Trade),,artificial silk trade lacer,other,0.9,False,acceptable_quality,[],False,artificial silk trade lacer,
1911,WARWICKSHIRE,Male,miller and corn dealer,686,77100,1,77120,CORN MILLERS,Grain Miller,,miller and corn dealer,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,miller and corn dealer,
1911,WARWICKSHIRE,Male,brick makers traveller,464,89300,1,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,,brick makers traveller,building_construction,0.9,False,acceptable_quality,[],False,brick makers traveller,
1911,WARWICKSHIRE,Male,si,999,-1,2,0,,,simple,si,textile_manufacture,0.9,False,acceptable_quality,[],False,si,
1911,WARWICKSHIRE,Female,house palour maid domestic,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,house palour maid domestic,other,0.54,True,unchanged_with_some_invalid_words,['palour'],False,housekeeper maid,house palour maid domestic
1911,WARWICKSHIRE,Male,carpenter wood bedstead maker,461,81990,1,81990,OTHER WORKERS IN WOOD,Other Cabinetmakers and Related Woodworkers,,carpenter wood bedstead maker,building_construction,0.9,False,acceptable_quality,[],False,carpenter wood bedstead maker,
1911,WARWICKSHIRE,Male,upholasterer,440,79620,1,79620,UPHOLSTERER,Furniture Upholsterer,simple,upholsterer,crafts_trades,1.0,False,acceptable_quality,[],False,upholsterer,
1911,WARWICKSHIRE,Female,weaver,606,75400,1,75400,WEAVERS (UNDEFINED),"Weaver, Specialisation Unknown",simple,weaver,textile_manufacture,0.9,False,acceptable_quality,[],False,weaver,
1911,WARWICKSHIRE,Male,studgroom,139,62460,4,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,simple,studgroom,personal_service,0.27,True,unchanged_with_many_invalid_words,['studgroom'],False,studgroom,studgroom
1911,WARWICKSHIRE,Male,machenst fitting,316,83890,1,83990,GAS FITTINGS MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,machenst fitting,other,0.54,True,unchanged_with_some_invalid_words,['machenst'],False,machenst fitting,machenst fitting
1911,WARWICKSHIRE,Male,masacur,438,81190,1,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,masacur,other,0.27,True,unchanged_with_many_invalid_words,['masacur'],False,masacur,masacur
1911,WARWICKSHIRE,Male,pork pie maker,678,77400,4,77410,PROVISION CURERS,"Preserving Cook, General",,pork pie maker,other,0.9,False,acceptable_quality,[],False,pork pie maker,
1911,WARWICKSHIRE,Female,teacher of the piano,76,17120,2,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,teacher of the piano,professional_clerical,0.9,False,acceptable_quality,[],False,teacher of the piano,
1911,WARWICKSHIRE,Male,assembeler,362,84300,1,84190,"BICYCLE MAKERS, BICYCLE REPAIRERS",Other Machinery Fitters and Machine Assemblers,simple,assembeler,other,0.27,True,unchanged_with_many_invalid_words,['assembeler'],False,assembeler,assembeler
1911,WARWICKSHIRE,Male,porter and caretaker,97,55100,3,55290,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS","Other Charworkers, Cleaners and Related Workers",,porter and caretaker,transport_communication,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,porter and caretaker,
1911,WARWICKSHIRE,Male,retired leather seller,507,76140,1,76150,CURRIERS,Leather Currier,,retired beerseller,unemployed_seeking,0.4649120356654957,True,modification_poor_result,['beerseller'],False,retired beerseller,retired beerseller
1911,WARWICKSHIRE,Male,case hardening chain works,307,83160,1,83110,ANCHOR & CHAIN MANUFACTURE,"Blacksmith, General",,case hardening chain works,other,0.9,False,acceptable_quality,[],False,case hardening chain works,
1911,WARWICKSHIRE,Male,bambulator spring maker,312,83860,1,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,,bambulator spring maker,other,0.54,True,unchanged_with_some_invalid_words,['bambulator'],False,bammulator spring maker,bambulator spring maker
1911,WARWICKSHIRE,Male,public bank attendant,121,33130,1,33940,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Finance Clerk,,public bank attendant,other,0.9,False,acceptable_quality,[],False,public bank attendant,
1911,WARWICKSHIRE,Male,b corporation,13,58900,1,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,moderate,b corporation,other,0.54,True,unchanged_with_some_invalid_words,['b'],False,b corporation,b corporation
1911,WARWICKSHIRE,Male,watching drying machine paper mills,538,92900,1,92290,PAPER RULER,Other Printing Pressmen,,watching drying machine paper mills,other,0.9,False,acceptable_quality,[],False,watching drying machine paper mills,
1911,DERBYSHIRE,Male,manager for w h smithwood son,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,manager for w h smithwood son,family_dependent,0.54,True,unchanged_with_some_invalid_words,"['w', 'h', 'smithwood']",False,manager for w h smith and son,manager for w h smithwood son
