record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
324,58420,Male marine in Kent,marine,Male,KENT,1
325,61110,Male boy farm of acres employing labourer and in Kent,boy farm of acres employing labourer and,Male,KENT,1
326,62113,Male farmer son in Kent,farmer son,Male,KENT,1
327,95410,Male apprentice carpenter and painter in Kent,apprentice carpenter and painter,Male,KENT,1
328,83890,Male grocer shop maker in Kent,grocer shop maker,Male,KENT,1
329,89300,Male brick maker in Kent,brick maker,Male,KENT,1
330,94290,Male retired brush maker in Kent,retired brush maker,Male,KENT,1
331,21194,Male tea dealer and book seller in Kent,tea dealer and book seller,Male,KENT,1
332,80100,Male boot and shoe maker in Kent,boot and shoe maker,Male,KENT,1
333,80100,Male boot maker employ man in Kent,boot maker employ man,Male,KENT,1
334,80100,Male boot shoe maker inspector of weights measur in Kent,boot shoe maker inspector of weights measur,Male,KENT,1
335,80100,Male shoe in Kent,shoe,Male,KENT,1
336,99999,Male pensioner shipwright in Kent,pensioner shipwright,Male,KENT,1
337,-1,Male marone enfmark in Kent,marone enfmark,Male,KENT,1
338,17120,Female musician in Lancashire,musician,Female,LANCASHIRE,37
339,83120,Male smith labourer in Lancashire,smith labourer,Male,LANCASHIRE,19
340,93120,Female house painter in Lancashire,house painter,Female,LANCASHIRE,18
341,71190,Male worker coal in Lancashire,worker coal,Male,LANCASHIRE,15
342,75400,Male cotton power loom in Lancashire,cotton power loom,Male,LANCASHIRE,15
343,99130,Male out door labourer in Lancashire,out door labourer,Male,LANCASHIRE,15
344,1100,Male labourer chemical works in Lancashire,labourer chemical works,Male,LANCASHIRE,14
345,4250,Male mariner ordinary in Lancashire,mariner ordinary,Male,LANCASHIRE,9
346,44330,Male land agent surveyor in Lancashire,land agent surveyor,Male,LANCASHIRE,4
347,98120,Male officer in Lancashire,officer,Male,LANCASHIRE,3
348,83830,Male machinist in Lancashire,machinist,Male,LANCASHIRE,3
349,83210,Male apprentice boot maker in Lancashire,apprentice boot maker,Male,LANCASHIRE,3
350,21220,Male dutch workman in Lancashire,dutch workman,Male,LANCASHIRE,3
351,41010,Female assistant in the in Lancashire,assistant in the,Female,LANCASHIRE,2
352,37020,Male clerk in shipwright broker office in Lancashire,clerk in shipwright broker office,Male,LANCASHIRE,2
353,14120,Male methodist minister in Lancashire,methodist minister,Male,LANCASHIRE,2
354,3200,Male assistant dyehouse in Lancashire,assistant dyehouse,Male,LANCASHIRE,2
355,84220,Male apprentice watch maker in Lancashire,apprentice watch maker,Male,LANCASHIRE,2
356,97490,Male clagg and patten maker in Lancashire,clagg and patten maker,Male,LANCASHIRE,2
357,75400,Male power loom twister of cotton in Lancashire,power loom twister of cotton,Male,LANCASHIRE,2
358,79990,Male cop packer in cotton miller in Lancashire,cop packer in cotton miller,Male,LANCASHIRE,2
359,79120,Male tailor employing one man in Lancashire,tailor employing one man,Male,LANCASHIRE,2
360,80100,Male shoe maker in Lancashire,shoe maker,Male,LANCASHIRE,2
361,37020,Female postmaster postboy office in Lancashire,postmaster postboy office,Female,LANCASHIRE,1
362,54010,Female servant in Lancashire,servant,Female,LANCASHIRE,1
363,43010,Female apprentice broker in Lancashire,apprentice broker,Female,LANCASHIRE,1
364,43090,Female traveller hawks in Lancashire,traveller hawks,Female,LANCASHIRE,1
365,83890,Female sewer at cotton works in Lancashire,sewer at cotton works,Female,LANCASHIRE,1
366,41015,Female assistance draper in Lancashire,assistance draper,Female,LANCASHIRE,1
367,80390,Female smallware maker ap in Lancashire,smallware maker ap,Female,LANCASHIRE,1
368,75100,Female card house miller in Lancashire,card house miller,Female,LANCASHIRE,1
369,75200,Female cotton halfliner piecer in Lancashire,cotton halfliner piecer,Female,LANCASHIRE,1
370,79990,Female cotton factory slatter in Lancashire,cotton factory slatter,Female,LANCASHIRE,1
371,79990,Female hubber in a cotton factory in Lancashire,hubber in a cotton factory,Female,LANCASHIRE,1
372,79990,Female pricer cotton factory in Lancashire,pricer cotton factory,Female,LANCASHIRE,1
373,79990,Female worker cotton weaver factory in Lancashire,worker cotton weaver factory,Female,LANCASHIRE,1
374,79990,Female cotton fustian cutter in Lancashire,cotton fustian cutter,Female,LANCASHIRE,1
375,75200,Female weaver woolen cloth in Lancashire,weaver woolen cloth,Female,LANCASHIRE,1
376,75000,Female freder in a woollen mile in Lancashire,freder in a woollen mile,Female,LANCASHIRE,1
377,75400,Female hand power loom woolen in Lancashire,hand power loom woolen,Female,LANCASHIRE,1
378,41010,Female boot spinner in Lancashire,boot spinner,Female,LANCASHIRE,1
379,59990,Female hotel in Lancashire,hotel,Female,LANCASHIRE,1
380,41010,Female retired wine dealer in Lancashire,retired wine dealer,Female,LANCASHIRE,1
381,99200,Female factory home in Lancashire,factory home,Female,LANCASHIRE,1
382,99999,Female butler wife in Lancashire,butler wife,Female,LANCASHIRE,1
383,99999,Female mistress of house in Lancashire,mistress of house,Female,LANCASHIRE,1
384,99999,Female cloth dresser wife in Lancashire,cloth dresser wife,Female,LANCASHIRE,1
385,99999,Female colling engine drivers wife in Lancashire,colling engine drivers wife,Female,LANCASHIRE,1
386,99999,Female commercial traveller wife in Lancashire,commercial traveller wife,Female,LANCASHIRE,1
387,99999,Female shipwright painters wife in Lancashire,shipwright painters wife,Female,LANCASHIRE,1
388,99999,Female to foundry striker wife in Lancashire,to foundry striker wife,Female,LANCASHIRE,1
389,99999,Female maker ups widow in Lancashire,maker ups widow,Female,LANCASHIRE,1
390,-1,Female miller in Lancashire,miller,Female,LANCASHIRE,1
391,-1,Female pillo in Lancashire,pillo,Female,LANCASHIRE,1
392,37020,Male postboy friner in Lancashire,postboy friner,Male,LANCASHIRE,1
393,19100,Male asst peicer in Lancashire,asst peicer,Male,LANCASHIRE,1
394,39340,Male solicitor generals clerk in Lancashire,solicitor generals clerk,Male,LANCASHIRE,1
395,6500,Male phrenologist in Lancashire,phrenologist,Male,LANCASHIRE,1
396,55230,Male cleaner in Lancashire,cleaner,Male,LANCASHIRE,1
397,44330,Male landagent in Lancashire,landagent,Male,LANCASHIRE,1
398,44330,Male servant to the chorley commissioner and agent in Lancashire,servant to the chorley commissioner and agent,Male,LANCASHIRE,1
399,36020,Male brakes in Lancashire,brakes,Male,LANCASHIRE,1
400,71190,Male carting agent in Lancashire,carting agent,Male,LANCASHIRE,1
401,61110,Male boy farmer acres employing man in Lancashire,boy farmer acres employing man,Male,LANCASHIRE,1
402,61110,Male drugatter end men boys in Lancashire,drugatter end men boys,Male,LANCASHIRE,1
403,61110,Male farmer acres and agricultural labourer in Lancashire,farmer acres and agricultural labourer,Male,LANCASHIRE,1
404,61110,Male handloom weaver of cotton and farmer of acre in Lancashire,handloom weaver of cotton and farmer of acre,Male,LANCASHIRE,1
405,61110,Male master printer employing of men boys in Lancashire,master printer employing of men boys,Male,LANCASHIRE,1
406,61250,Male apprentice to seedsman in Lancashire,apprentice to seedsman,Male,LANCASHIRE,1
407,74390,Male draper in Lancashire,draper,Male,LANCASHIRE,1
408,72100,Male furnace man chemic works in Lancashire,furnace man chemic works,Male,LANCASHIRE,1
409,83230,Male pattern making shipping merchant in Lancashire,pattern making shipping merchant,Male,LANCASHIRE,1
410,83230,Male apprentice brick maker in Lancashire,apprentice brick maker,Male,LANCASHIRE,1
411,84120,Male working millwright engineer in Lancashire,working millwright engineer,Male,LANCASHIRE,1
412,72400,Male apprentice iron moulder in Lancashire,apprentice iron moulder,Male,LANCASHIRE,1
413,83520,Male and finisher in Lancashire,and finisher,Male,LANCASHIRE,1
414,84190,Male droughman in Lancashire,droughman,Male,LANCASHIRE,1
415,84190,Male duller for machine in Lancashire,duller for machine,Male,LANCASHIRE,1
416,72000,Male mechanic iron korer in Lancashire,mechanic iron korer,Male,LANCASHIRE,1
417,97410,Male brickseller labourer in Lancashire,brickseller labourer,Male,LANCASHIRE,1
418,93120,Male house painter provision dealer in Lancashire,house painter provision dealer,Male,LANCASHIRE,1
419,87130,Male plumber joiner in Lancashire,plumber joiner,Male,LANCASHIRE,1
420,81120,Male draugtsman in Lancashire,draugtsman,Male,LANCASHIRE,1
421,81120,Male joiner cabinet maker employing men in Lancashire,joiner cabinet maker employing men,Male,LANCASHIRE,1
422,93190,Male watchmakers polisher in Lancashire,watchmakers polisher,Male,LANCASHIRE,1
423,81230,Male apprentice turner in Lancashire,apprentice turner,Male,LANCASHIRE,1
424,89120,Male warehouseman in glass manufacturing in Lancashire,warehouseman in glass manufacturing,Male,LANCASHIRE,1
425,74500,Male coal labourer in Lancashire,coal labourer,Male,LANCASHIRE,1
426,91020,Male alderman paper maker in Lancashire,alderman paper maker,Male,LANCASHIRE,1
427,75200,Male cotton bobbin winder in Lancashire,cotton bobbin winder,Male,LANCASHIRE,1
428,79990,Male overlooker powerlooms cotton miller in Lancashire,overlooker powerlooms cotton miller,Male,LANCASHIRE,1
429,75200,Male loom jobber woolen in Lancashire,loom jobber woolen,Male,LANCASHIRE,1
430,75200,Male lower loom weaver cotton in Lancashire,lower loom weaver cotton,Male,LANCASHIRE,1
431,75600,Male recter at bleach works in Lancashire,recter at bleach works,Male,LANCASHIRE,1
432,92800,Male piece hanger printer works in Lancashire,piece hanger printer works,Male,LANCASHIRE,1
433,41010,Male apprentice drapers assistants in Lancashire,apprentice drapers assistants,Male,LANCASHIRE,1
434,79330,Male apprentice to cap making in Lancashire,apprentice to cap making,Male,LANCASHIRE,1
435,77310,Male apprentice to butcher in Lancashire,apprentice to butcher,Male,LANCASHIRE,1
436,51050,Male ginger beer man in Lancashire,ginger beer man,Male,LANCASHIRE,1
437,99150,Male apprentice to bricksetter in Lancashire,apprentice to bricksetter,Male,LANCASHIRE,1
438,61110,Unknown farmer taken in in Lancashire,farmer taken in,Unknown,LANCASHIRE,1
439,37040,Male messenger in Leicestershire,messenger,Male,LEICESTERSHIRE,16
440,96900,Male worker engine in Leicestershire,worker engine,Male,LEICESTERSHIRE,8
441,71120,Female collier in Leicestershire,collier,Female,LEICESTERSHIRE,2
442,37040,Female boy in Leicestershire,boy,Female,LEICESTERSHIRE,1
443,79120,Female formerly tailoress in Leicestershire,formerly tailoress,Female,LEICESTERSHIRE,1
444,41010,Female glove dealer in Leicestershire,glove dealer,Female,LEICESTERSHIRE,1
445,51050,Female manager refreshment rooms in Leicestershire,manager refreshment rooms,Female,LEICESTERSHIRE,1
446,99999,Female income from annuities in Leicestershire,income from annuities,Female,LEICESTERSHIRE,1
447,99999,Female dyer wife in Leicestershire,dyer wife,Female,LEICESTERSHIRE,1
448,99999,Female manufacturer wife in Leicestershire,manufacturer wife,Female,LEICESTERSHIRE,1
449,99999,Female hand wife in Leicestershire,hand wife,Female,LEICESTERSHIRE,1
450,99999,Female labourer railway wife in Leicestershire,labourer railway wife,Female,LEICESTERSHIRE,1
451,99999,Female rare road time keepers wife in Leicestershire,rare road time keepers wife,Female,LEICESTERSHIRE,1
452,20200,Male clerk of inland revenue in Leicestershire,clerk of inland revenue,Male,LEICESTERSHIRE,1
453,61110,Male farmer acres in Leicestershire,farmer acres,Male,LEICESTERSHIRE,1
454,61400,Male farm bailiff in Leicestershire,farm bailiff,Male,LEICESTERSHIRE,1
455,62110,Male general servant in husbandry in Leicestershire,general servant in husbandry,Male,LEICESTERSHIRE,1
456,62710,Male gardener employing man in Leicestershire,gardener employing man,Male,LEICESTERSHIRE,1
457,95410,Male carpenter employing sons in Leicestershire,carpenter employing sons,Male,LEICESTERSHIRE,1
458,77310,Male butcher arms in Leicestershire,butcher arms,Male,LEICESTERSHIRE,1
459,51020,Male formerly a publican in Leicestershire,formerly a publican,Male,LEICESTERSHIRE,1
460,17120,Male musician in Lincolnshire,musician,Male,LINCOLNSHIRE,61
461,76140,Male tanner in Lincolnshire,tanner,Male,LINCOLNSHIRE,19
462,3010,Male surveyor in Lincolnshire,surveyor,Male,LINCOLNSHIRE,16
463,99999,Female carpet weaver wife in Lincolnshire,carpet weaver wife,Female,LINCOLNSHIRE,3
464,80100,Male apprentice shoe maker in Lincolnshire,apprentice shoe maker,Male,LINCOLNSHIRE,3
465,62460,Male at work on the farm in Lincolnshire,at work on the farm,Male,LINCOLNSHIRE,2
466,4250,Female cottagers help mate in Lincolnshire,cottagers help mate,Female,LINCOLNSHIRE,1
467,77310,Female pork butcher in Lincolnshire,pork butcher,Female,LINCOLNSHIRE,1
468,85500,Female farmer out door works in Lincolnshire,farmer out door works,Female,LINCOLNSHIRE,1
469,99999,Female of the above pair daughter in Lincolnshire,of the above pair daughter,Female,LINCOLNSHIRE,1
470,20100,Male member of the college of surgeon general prac in Lincolnshire,member of the college of surgeon general prac,Male,LINCOLNSHIRE,1
471,62460,Male pauper formerly groom in Lincolnshire,pauper formerly groom,Male,LINCOLNSHIRE,1
472,98120,Male shipwright in Lincolnshire,shipwright,Male,LINCOLNSHIRE,1
473,61110,Male employed cottager of acres land man in Lincolnshire,employed cottager of acres land man,Male,LINCOLNSHIRE,1
474,61110,Male employer boy farmer acres in Lincolnshire,employer boy farmer acres,Male,LINCOLNSHIRE,1
475,61110,Male farm acres employing labourer woman in Lincolnshire,farm acres employing labourer woman,Male,LINCOLNSHIRE,1
476,61110,Male farmer of acres in Lincolnshire,farmer of acres,Male,LINCOLNSHIRE,1
477,61110,Male farmer of acres employing labourer boys in Lincolnshire,farmer of acres employing labourer boys,Male,LINCOLNSHIRE,1
478,61110,Male master miller employing man and farmer in Lincolnshire,master miller employing man and farmer,Male,LINCOLNSHIRE,1
479,61110,Male of acres of land in Lincolnshire,of acres of land,Male,LINCOLNSHIRE,1
480,62460,Male as waggoner in Lincolnshire,as waggoner,Male,LINCOLNSHIRE,1
481,62110,Male working in farm in Lincolnshire,working in farm,Male,LINCOLNSHIRE,1
482,81300,Male apprentice coachmaker painter in Lincolnshire,apprentice coachmaker painter,Male,LINCOLNSHIRE,1
483,93120,Male master house painter in Lincolnshire,master house painter,Male,LINCOLNSHIRE,1
484,74740,Male legend in Lincolnshire,legend,Male,LINCOLNSHIRE,1
485,75200,Male silk throwster in Lincolnshire,silk throwster,Male,LINCOLNSHIRE,1
486,79330,Male apprentice to a hatter in Lincolnshire,apprentice to a hatter,Male,LINCOLNSHIRE,1
487,96900,Male engine maker in Lincolnshire,engine maker,Male,LINCOLNSHIRE,1
488,99999,Female carrier wife in London,carrier wife,Female,LONDON,32
489,73300,Female paper maker in London,paper maker,Female,LONDON,19
490,95410,Male former carpenter in London,former carpenter,Male,LONDON,7
491,58430,Male ordinary seaman in London,ordinary seaman,Male,LONDON,6
492,99999,Female annuitant fundholder in London,annuitant fundholder,Female,LONDON,5
493,99999,Female house daughter in London,house daughter,Female,LONDON,4
494,92600,Male packet book maker in London,packet book maker,Male,LONDON,4
495,64990,Male innkeeper in London,innkeeper,Male,LONDON,3
496,83210,Male brick maker in London,brick maker,Male,LONDON,3
497,94990,Male tobacco pipe maker in London,tobacco pipe maker,Male,LONDON,3
498,58430,Female department maintained by private friends in London,department maintained by private friends,Female,LONDON,2
499,16110,Female theatrical cope de ballet in London,theatrical cope de ballet,Female,LONDON,2
500,83890,Female works at military stores in London,works at military stores,Female,LONDON,2
501,21230,Female building in London,building,Female,LONDON,2
502,91020,Female fancy envelope folder in London,fancy envelope folder,Female,LONDON,2
503,75500,Female of a duke daughter in London,of a duke daughter,Female,LONDON,2
504,41010,Female food packer in London,food packer,Female,LONDON,2
505,94990,Female engaged in the in London,engaged in the,Female,LONDON,2
506,99999,Female servant of scholar in London,servant of scholar,Female,LONDON,2
507,37040,Male jailer in London,jailer,Male,LONDON,2
508,58900,Male sanitary inspector in London,sanitary inspector,Male,LONDON,2
509,62460,Male under ostler in London,under ostler,Male,LONDON,2
510,80100,Male journeyman boot and shoe maker in London,journeyman boot and shoe maker,Male,LONDON,2
511,99999,Male travellers son in London,travellers son,Male,LONDON,2
512,13200,Female assistant machine maker in London,assistant machine maker,Female,LONDON,1
513,54020,Female domestic servant in London,domestic servant,Female,LONDON,1
514,54020,Female house servant upper nurse in London,house servant upper nurse,Female,LONDON,1
515,54020,Female licensed victualler in London,licensed victualler,Female,LONDON,1
516,53101,Female housekeeper cook servant in London,housekeeper cook servant,Female,LONDON,1
517,61110,Female who employ men and boys in London,who employ men and boys,Female,LONDON,1
518,81990,Female politioner in London,politioner,Female,LONDON,1
519,75000,Female carpenter in London,carpenter,Female,LONDON,1
520,77340,Female butcher in London,butcher,Female,LONDON,1
521,77400,Female mustard packer in London,mustard packer,Female,LONDON,1
522,41010,Female tobacconist employs man in London,tobacconist employs man,Female,LONDON,1
523,99200,Female farm servant in London,farm servant,Female,LONDON,1
524,99999,Female receiving allowance from friends in London,receiving allowance from friends,Female,LONDON,1
525,99999,Female labourer works wife in London,labourer works wife,Female,LONDON,1
526,99999,Female shoringwife in London,shoringwife,Female,LONDON,1
527,99999,Female wife of wm ayres in London,wife of wm ayres,Female,LONDON,1
528,99999,Female of landholder daughter in London,of landholder daughter,Female,LONDON,1
529,99999,Female house proprietor in London,house proprietor,Female,LONDON,1
530,37020,Male war office temporary clerk in London,war office temporary clerk,Male,LONDON,1
531,37040,Male messenger bright porter c in London,messenger bright porter c,Male,LONDON,1
532,37040,Male messenger on the ldp office in London,messenger on the ldp office,Male,LONDON,1
533,58220,Male police constable in London,police constable,Male,LONDON,1
534,58220,Male thomas police officer in London,thomas police officer,Male,LONDON,1
535,31090,Male officer of customs in London,officer of customs,Male,LONDON,1
536,3010,Male retired surveyor of in London,retired surveyor of,Male,LONDON,1
537,3010,Male surveyor salvage in London,surveyor salvage,Male,LONDON,1
538,17120,Male organist professor of music in London,organist professor of music,Male,LONDON,1
539,43090,Male meat salesman in London,meat salesman,Male,LONDON,1
540,43090,Male potatoo fruiterer and pea salesman employing men in London,potatoo fruiterer and pea salesman employing men,Male,LONDON,1
541,44330,Male clerk of curtons house agent in London,clerk of curtons house agent,Male,LONDON,1
542,44330,Male house estate and medical agent in London,house estate and medical agent,Male,LONDON,1
543,44330,Male and decorator in London,and decorator,Male,LONDON,1
544,39310,Male clerk and volunteer in London,clerk and volunteer,Male,LONDON,1
545,39310,Male clerk to vice in London,clerk to vice,Male,LONDON,1
546,39310,Male commercial clerk at company in London,commercial clerk at company,Male,LONDON,1
547,39310,Male journeyman commercial clerk in London,journeyman commercial clerk,Male,LONDON,1
548,39310,Male paper manufacture in London,paper manufacture,Male,LONDON,1
549,33130,Male apprentice baker in London,apprentice baker,Male,LONDON,1
550,39310,Male clerk marine insurance co in London,clerk marine insurance co,Male,LONDON,1
551,98550,Male boy reader vending in London,boy reader vending,Male,LONDON,1
552,98540,Male engine driver in London,engine driver,Male,LONDON,1
553,61110,Male ironmonger and smith employing man and boys in London,ironmonger and smith employing man and boys,Male,LONDON,1
554,62110,Male formerly an agricultural labourer in London,formerly an agricultural labourer,Male,LONDON,1
555,84190,Male manufacturer of keats in London,manufacturer of keats,Male,LONDON,1
556,87390,Male retired whitesmith in London,retired whitesmith,Male,LONDON,1
557,81300,Male coachmaker carrier maker in London,coachmaker carrier maker,Male,LONDON,1
558,81300,Male coachmaker maker carriage in London,coachmaker maker carriage,Male,LONDON,1
559,84220,Male watch maker in London,watch maker,Male,LONDON,1
560,84290,Male appentice surgical instrument maker in London,appentice surgical instrument maker,Male,LONDON,1
561,94120,Male retired piano forte maker land holder house hold in London,retired piano forte maker land holder house hold,Male,LONDON,1
562,21230,Male builder in London,builder,Male,LONDON,1
563,93120,Male paperlayer and painter in London,paperlayer and painter,Male,LONDON,1
564,87130,Male sertonchapel in London,sertonchapel,Male,LONDON,1
565,97440,Male journeyman porter in London,journeyman porter,Male,LONDON,1
566,93400,Male carries and gilder in London,carries and gilder,Male,LONDON,1
567,79200,Male skinner in London,skinner,Male,LONDON,1
568,80390,Male gunsmith maker patent fuels maker employing in London,gunsmith maker patent fuels maker employing,Male,LONDON,1
569,80390,Male harness maker in London,harness maker,Male,LONDON,1
570,80390,Male watch maker in London,watch maker,Male,LONDON,1
571,80320,Male brown saddler in London,brown saddler,Male,LONDON,1
572,94290,Male brush maker in London,brush maker,Male,LONDON,1
573,73300,Male paper making in London,paper making,Male,LONDON,1
574,81730,Male journeyman box maker in London,journeyman box maker,Male,LONDON,1
575,21194,Male assistant book hall in London,assistant book hall,Male,LONDON,1
576,79990,Male brass manufacture in London,brass manufacture,Male,LONDON,1
577,80100,Male cordwainer in London,cordwainer,Male,LONDON,1
578,41010,Male assistant corn dealer in London,assistant corn dealer,Male,LONDON,1
579,41010,Male corn dealer out of business in London,corn dealer out of business,Male,LONDON,1
580,41010,Male tobacconist collector in London,tobacconist collector,Male,LONDON,1
581,92900,Male porter in spitalfields maker in London,porter in spitalfields maker,Male,LONDON,1
582,49020,Male tobacco brokers clark in London,tobacco brokers clark,Male,LONDON,1
583,99150,Male apprentice brass founder in London,apprentice brass founder,Male,LONDON,1
584,99150,Male apprentice fishmonger in London,apprentice fishmonger,Male,LONDON,1
585,99999,Male retired lawer in London,retired lawer,Male,LONDON,1
586,99999,Male unable to pursue any occupation in London,unable to pursue any occupation,Male,LONDON,1
587,-1,Male seactton in London,seactton,Male,LONDON,1
588,54020,Unknown servant in London,servant,Unknown,LONDON,1
589,99999,Female quarry miner wife in Merionethshire,quarry miner wife,Female,MERIONETHSHIRE,9
590,75000,Male flannel fuller in Merionethshire,flannel fuller,Male,MERIONETHSHIRE,4
591,99999,Female flour merchants wife in Merionethshire,flour merchants wife,Female,MERIONETHSHIRE,3
592,62110,Female labourer farmer in Merionethshire,labourer farmer,Female,MERIONETHSHIRE,1
593,99999,Female copper miner wife in Merionethshire,copper miner wife,Female,MERIONETHSHIRE,1
594,61110,Male farmer with acres in Merionethshire,farmer with acres,Male,MERIONETHSHIRE,1
595,95140,Male apprentice plasterer in Merionethshire,apprentice plasterer,Male,MERIONETHSHIRE,1
596,99999,Female pensioner in Middlesex,pensioner,Female,MIDDLESEX,17
597,81300,Male coachmaker trimmer in Middlesex,coachmaker trimmer,Male,MIDDLESEX,13
598,99999,Male labourer son in Middlesex,labourer son,Male,MIDDLESEX,11
599,84110,Male grazier in Middlesex,grazier,Male,MIDDLESEX,4
600,41010,Female anniuties in Middlesex,anniuties,Female,MIDDLESEX,2
601,31090,Male collector of rates in Middlesex,collector of rates,Male,MIDDLESEX,2
602,43090,Male buyer in Middlesex,buyer,Male,MIDDLESEX,2
603,21160,Male box maker in Middlesex,box maker,Male,MIDDLESEX,2
604,79120,Male apprentice tailor in Middlesex,apprentice tailor,Male,MIDDLESEX,2
605,54020,Female servant nursemaid in Middlesex,servant nursemaid,Female,MIDDLESEX,1
606,54090,Female essex in Middlesex,essex,Female,MIDDLESEX,1
607,61250,Male nurseryman employing g spen in Middlesex,nurseryman employing g spen,Male,MIDDLESEX,1
608,81300,Male carriage trimmer in Middlesex,carriage trimmer,Male,MIDDLESEX,1
609,95410,Male carpenter and sexton in Middlesex,carpenter and sexton,Male,MIDDLESEX,1
610,81500,Male coal labourer in Middlesex,coal labourer,Male,MIDDLESEX,1
611,89300,Male brick maker son in Middlesex,brick maker son,Male,MIDDLESEX,1
612,53230,Male bargeman in Middlesex,bargeman,Male,MIDDLESEX,1
613,89300,Male brick maker in Monmouthshire,brick maker,Male,MONMOUTHSHIRE,4
614,62110,Male servant in Monmouthshire,servant,Male,MONMOUTHSHIRE,3
615,87530,Female shipwright in Monmouthshire,shipwright,Female,MONMOUTHSHIRE,2
616,41010,Female dealer in Monmouthshire,dealer,Female,MONMOUTHSHIRE,1
617,99999,Female iron monger painter wife in Monmouthshire,iron monger painter wife,Female,MONMOUTHSHIRE,1
618,99999,Female platelayer wife in Monmouthshire,platelayer wife,Female,MONMOUTHSHIRE,1
619,99999,Female farm bailiff daughter in Monmouthshire,farm bailiff daughter,Female,MONMOUTHSHIRE,1
620,61110,Male farmer acres in Monmouthshire,farmer acres,Male,MONMOUTHSHIRE,1
621,61400,Male retired farm bailiff in Monmouthshire,retired farm bailiff,Male,MONMOUTHSHIRE,1
622,62110,Male farmer in Monmouthshire,farmer,Male,MONMOUTHSHIRE,1
623,92110,Male printer and dyer in Monmouthshire,printer and dyer,Male,MONMOUTHSHIRE,1
624,75600,Male inn dresser in Monmouthshire,inn dresser,Male,MONMOUTHSHIRE,1
625,99999,Female ministers wife in Montgomeryshire,ministers wife,Female,MONTGOMERYSHIRE,7
626,22190,Female retired manufacturer in Montgomeryshire,retired manufacturer,Female,MONTGOMERYSHIRE,3
627,54020,Male domestic servant in Montgomeryshire,domestic servant,Male,MONTGOMERYSHIRE,3
628,62110,Male boy farm servant in Montgomeryshire,boy farm servant,Male,MONTGOMERYSHIRE,1
629,62460,Male groom in Norfolk,groom,Male,NORFOLK,1388
630,62110,Female work on farm in Norfolk,work on farm,Female,NORFOLK,29
631,37040,Male boy in Norfolk,boy,Male,NORFOLK,12
632,99999,Female proprietor of land in Norfolk,proprietor of land,Female,NORFOLK,10
633,99999,Female land fundholder in Norfolk,land fundholder,Female,NORFOLK,3
634,13200,Female teacher national school in Norfolk,teacher national school,Female,NORFOLK,2
635,43090,Male traveller in Norfolk,traveller,Male,NORFOLK,2
636,81300,Male coachmaker plater in Norfolk,coachmaker plater,Male,NORFOLK,2
637,61110,Female servant on farmer in Norfolk,servant on farmer,Female,NORFOLK,1
638,74390,Female gas house work in Norfolk,gas house work,Female,NORFOLK,1
639,75000,Female miller carters wife in Norfolk,miller carters wife,Female,NORFOLK,1
640,79130,Female dressmaker in Norfolk,dressmaker,Female,NORFOLK,1
641,99999,Female domestic servant wife in Norfolk,domestic servant wife,Female,NORFOLK,1
642,99999,Female organ builder wife in Norfolk,organ builder wife,Female,NORFOLK,1
643,39310,Male brokers clerk in Norfolk,brokers clerk,Male,NORFOLK,1
644,37040,Male boy errand boy in Norfolk,boy errand boy,Male,NORFOLK,1
645,61110,Male farmer acres in Norfolk,farmer acres,Male,NORFOLK,1
646,61110,Male farmer acres employing men boys in Norfolk,farmer acres employing men boys,Male,NORFOLK,1
647,61110,Male farmer occupying acres in marham acre in Norfolk,farmer occupying acres in marham acre,Male,NORFOLK,1
648,61110,Male farmer of acres employing labourer and bo in Norfolk,farmer of acres employing labourer and bo,Male,NORFOLK,1
649,62110,Male ordnary in Norfolk,ordnary,Male,NORFOLK,1
650,72200,Male journeyman tinman brazier in Norfolk,journeyman tinman brazier,Male,NORFOLK,1
651,75400,Male hand silk weaver looms in Norfolk,hand silk weaver looms,Male,NORFOLK,1
652,41010,Male retired corn factor in Norfolk,retired corn factor,Male,NORFOLK,1
653,37030,Male postman in Northamptonshire,postman,Male,NORTHAMPTONSHIRE,15
654,7320,Female mid wife in Northamptonshire,mid wife,Female,NORTHAMPTONSHIRE,4
655,37040,Male delivery porter in Northamptonshire,delivery porter,Male,NORTHAMPTONSHIRE,2
656,99999,Female agricultural shepherds wife in Northamptonshire,agricultural shepherds wife,Female,NORTHAMPTONSHIRE,1
657,14120,Male rector of medicine in Northamptonshire,rector of medicine,Male,NORTHAMPTONSHIRE,1
658,61110,Male boy farm of acres employing in Northamptonshire,boy farm of acres employing,Male,NORTHAMPTONSHIRE,1
659,61110,Male farmer of acres employing mens and boys in Northamptonshire,farmer of acres employing mens and boys,Male,NORTHAMPTONSHIRE,1
660,61400,Male foreman on farms in Northamptonshire,foreman on farms,Male,NORTHAMPTONSHIRE,1
661,73300,Male journeyman parchment maker in Northamptonshire,journeyman parchment maker,Male,NORTHAMPTONSHIRE,1
662,95410,Male joiner and grocer in Northumberland,joiner and grocer,Male,NORTHUMBERLAND,4
663,54020,Female house servant in Northumberland,house servant,Female,NORTHUMBERLAND,2
664,97490,Male navy in Northumberland,navy,Male,NORTHUMBERLAND,2
665,41010,Male master grocer employing men in Northumberland,master grocer employing men,Male,NORTHUMBERLAND,2
666,58430,Female owner of in Northumberland,owner of,Female,NORTHUMBERLAND,1
